gene	mean_log2ND	std_log2ND	median_log2ND	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND	R-RZ	R-CopyRatio
STK11	-0.18772745	0.52072997	-0.26926123	-0.81455986	-1.2037571	-0.62175635
STK11	-0.11132739	0.28309852	-0.13861723	-0.49665867	-1.3611208	-0.43449916
DOT1L	-0.18222222	0.11537572	-0.17548134	0.097636566	2.4256298	0.19666019
DOT1L	-0.57859907	0.10901988	-0.54624623	-0.33719485	2.2143137	0.13259366
DOT1L	-0.16548779	0.14742136	-0.15007301	0.47109171	4.3180955	0.544707
DOT1L	-0.97703852	0.10478269	-0.95977538	-0.64196123	3.1978306	0.24135643
DOT1L	-0.40305579	0.12849396	-0.42457282	-0.02874582	2.913055	0.31936928
DOT1L	-0.14900798	0.12378392	-0.13419711	0.063142051	1.7138739	0.12088144
DOT1L	-0.10286014	0.1485773	-0.053512808	0.15607701	1.7427773	0.13313209
DOT1L	-0.38448054	0.10340075	-0.38955525	-0.62201261	-2.2971987	-0.30891508
DOT1L	0.088837591	0.15599353	0.10637407	0.5288286	2.8205722	0.34599681
DOT1L	-0.094853321	0.17337071	-0.050668241	0.85369469	5.4712126	0.82790521
DOT1L	-0.17527421	0.1056071	-0.16024636	0.096737626	2.5756965	0.18052627
DOT1L	0.13593252	0.24004517	0.12612666	2.541052	10.019446	2.3384676
DOT1L	-0.76580888	0.079777793	-0.74645205	-0.58986186	2.2054637	0.080132473
DOT1L	-0.40463636	0.14156456	-0.42868171	-0.17318344	1.6349637	0.17904055
DOT1L	-0.10772943	0.073522095	-0.093057839	0.015568095	1.6770132	0.032168214
DOT1L	-0.66983376	0.10283818	-0.6635734	-0.30766874	3.5216981	0.27944694
DOT1L	-0.5089264	0.082166947	-0.48404898	-0.16324181	4.2071003	0.24434944
DOT1L	-1.018298	0.09051452	-1.0311662	-0.78757149	2.5490553	0.16713699
DOT1L	-1.1402893	0.077438256	-1.1447696	-0.85014386	3.7467972	0.21816802
DOT1L	-0.70311651	0.33298172	-0.77354153	-0.69728066	0.017526048	-0.00019684684
DOT1L	-0.82199559	0.060955974	-0.8237851	-0.7838305	0.62610906	-0.036503123
DOT1L	-0.43306397	0.077190747	-0.44164448	-0.23629771	2.5490913	0.12888905
DOT1L	0.07324507	0.072326224	0.074514003	0.089379361	0.22307664	-0.061592363
DOT1L	-0.21059338	0.35824269	-0.2571601	-0.35887146	-0.413904	-0.17816908
DOT1L	-0.47546355	0.10002014	-0.49177859	-0.3209992	1.5443324	0.094321666
DOT1L	-0.21003471	0.28555091	-0.17738124	2.1912322	8.4092425	2.2921557
DOT1L	-0.29218519	0.48574063	-0.37428085	-0.54116278	-0.51257313	-0.24333966
DOT1L	0.47803109	0.5862517	0.36356886	0.21903749	-0.44177885	-0.22098909
GNA11	-0.96926476	0.10068449	-0.96147106	-0.4424018	5.2328115	0.44261154
GNA11	-1.1288943	0.099846538	-1.1403842	-0.80053136	3.2886763	0.26339512
GNA11	-0.73563979	0.071168632	-0.74013404	-0.46650898	3.7815931	0.19716734
GNA11	0.3518837	0.05321811	0.33257369	0.7416823	7.3245481	0.33265089
GNA11	0.14495144	0.078992439	0.16314058	0.20145265	0.71527367	-0.038145649
GNA11	-0.13148851	0.099549059	-0.15555377	0.32901959	4.6259412	0.40811564
GNA11	-0.51415849	0.10185128	-0.51110933	-0.2454547	2.6381974	0.1891969
MAP2K2	-0.1809496	0.062529138	-0.17355225	0.10999468	4.6529393	0.20708921
MAP2K2	-0.425632	0.093237405	-0.41487426	-0.68123856	-2.7414594	-0.34282202
MAP2K2	0.27946185	0.10686779	0.29599615	-0.076498642	-3.3308492	-0.44895251
MAP2K2	-1.5191926	0.13898918	-1.5263604	-1.2421566	1.9932201	0.2077461
MAP2K2	-0.43613897	0.13394234	-0.46657822	-0.3481395	0.65699516	0.041980999
MAP2K2	-0.47645881	0.17068608	-0.50592241	-0.37827128	0.57525212	0.051193409
MAP2K2	-0.18895903	0.096559048	-0.17516145	0.15330197	3.5445772	0.2520057
MAP2K2	-0.16742088	0.26790502	-0.21857702	-0.5824308	-1.5490935	-0.4403115
MAP2K2	-0.071123138	0.046444304	-0.07899606	-0.037274642	0.72879758	-0.034736302
MAP2K2	0.37373945	0.1075392	0.35934952	0.58155341	1.9324485	0.14574617
MAP2K2	-0.87560881	0.10540715	-0.88027228	-0.48637446	3.692675	0.3174401
KEAP1	0.059810415	0.072327953	0.048991226	0.14274037	1.1465824	0.017291428
KEAP1	-0.51149938	0.091236142	-0.52190597	-0.29883943	2.3308739	0.14660881
KEAP1	0.24656198	0.095481745	0.23015225	0.4380162	2.0051396	0.13140623
KEAP1	-0.26431714	0.40882079	-0.33112927	-0.36933281	-0.25687458	-0.11466126
KEAP1	-0.56844716	0.39146957	-0.62762693	-0.62357897	-0.14083293	-0.072409756
SMARCA4	-0.13869288	0.12262423	-0.16452894	-0.3911336	-2.0586529	-0.30306238
SMARCA4	-0.71115835	0.056995425	-0.70923937	-0.6580552	0.93170891	-0.025273555
SMARCA4	-0.21759965	0.26465492	-0.27291581	-0.21851122	-0.0034443695	-0.02205313
SMARCA4	-0.24966037	0.10141145	-0.22894057	-0.34465844	-0.93675885	-0.19217559
SMARCA4	0.60277376	0.054114235	0.59420638	-0.0157683	-11.430302	-0.6864324
SMARCA4	0.49707974	0.18065847	0.52072021	0.33636235	-0.88961998	-0.26081558
SMARCA4	-0.43924249	0.041271053	-0.43384516	-0.037044467	9.7452813	0.32034297
SMARCA4	-0.88230625	0.069226501	-0.88283904	-0.76706778	1.6646583	0.039313542
SMARCA4	-0.73323967	0.083378384	-0.728114	-0.48355664	2.9945774	0.16809964
SMARCA4	-0.52191632	0.04657901	-0.52135562	-0.22397161	6.3965444	0.22092628
SMARCA4	-0.42773868	0.083904211	-0.40883542	-0.25079559	2.1088702	0.081582112
SMARCA4	-0.61313565	0.051783101	-0.61670707	-0.31903001	5.679568	0.22121934
SMARCA4	-0.0940369	0.14493729	-0.10093838	0.63401118	5.0231937	0.65849184
SMARCA4	-0.56931365	0.1102767	-0.56684139	-0.15901915	3.720591	0.33136452
SMARCA4	0.2442989	0.051201142	0.23476457	0.44698828	3.9586887	0.13576599
SMARCA4	-0.20840354	0.074991063	-0.21797478	0.038375818	3.2907836	0.17989288
SMARCA4	-0.0171053	0.12303556	0.0017202492	0.30171775	2.5913081	0.22353978
SMARCA4	-0.71027475	0.054837069	-0.70691059	-0.40978363	5.4797079	0.22066924
SMARCA4	-0.4115906	0.13271374	-0.41629269	-0.11436195	2.2396223	0.22547302
SMARCA4	-0.41004692	0.051264492	-0.41317898	-0.18329326	4.4232109	0.153428
SMARCA4	-0.85766018	0.051897275	-0.85960443	-0.71911284	2.6696458	0.064033872
SMARCA4	-0.96307139	0.10484296	-0.93573478	-0.49842811	4.4318024	0.36084895
SMARCA4	0.37172466	0.085796782	0.38860647	0.34015696	-0.36793566	-0.12490723
SMARCA4	-0.14822179	0.097113607	-0.11282181	0.16900667	3.2665706	0.20537076
SMARCA4	-0.13259307	0.041774779	-0.13159051	-0.054382585	1.8721939	0.00075020467
SMARCA4	-0.6680991	0.13880295	-0.6952558	-0.33875454	2.372749	0.28004354
SMARCA4	-1.3100059	0.096819579	-1.2946882	-1.0339702	2.8510316	0.18426026
SMARCA4	-0.29255044	0.10128652	-0.27829562	-0.11633635	1.7397585	0.085501548
SMARCA4	-0.369439	0.10199118	-0.34815571	-0.21362484	1.5277219	0.058073146
SMARCA4	-0.62527935	0.14533338	-0.59650673	-0.25161566	2.5710796	0.26843335
SMARCA4	-0.5495865	0.19132545	-0.54760234	-0.13941459	2.143844	0.33173003
SMARCA4	-0.48260869	0.15514013	-0.50131633	-0.41843306	0.41366232	0.0064255464
SMARCA4	-0.41357125	0.049817362	-0.40340958	0.022401786	8.7514276	0.34935365
SMARCA4	-0.9941983	0.097409135	-0.97253907	-0.73856381	2.624338	0.15751754
SMARCA4	0.24326909	0.14819311	0.2554523	0.020714523	-1.5017875	-0.3111955
SMARCA4	1.0674621	0.30261575	1.1303895	0.14575675	-3.0457944	-1.0610905
SMARCA4	-0.4162656	0.034017619	-0.41488915	-0.22882053	5.510235	0.1096109
SMARCA4	-0.12649759	0.10570906	-0.10788177	-0.051816545	0.70647724	-0.020392495
SPC24	-0.61888944	0.350774	-0.5875835	0.66712574	3.6662215	1.1782515
SPC24	-0.65468752	0.33504156	-0.63515379	-0.5341119	0.35988257	0.024584168
CALR	0.06900566	0.12028505	0.083919622	0.30501429	1.9620778	0.14463695
CALR	-0.26705968	0.14700009	-0.25970023	0.2136098	3.2698584	0.3968523
CALR	0.26496585	0.074569074	0.25264188	0.39231742	1.7078336	0.063217822
CALR	0.061585011	0.10726595	0.067478004	0.22157389	1.4915159	0.077638161
CALR	0.56171314	0.092556216	0.55719957	0.90784886	3.7397349	0.27419156
CALR	0.77480016	0.079294375	0.77857377	1.0356801	3.2900189	0.18064866
CALR	0.50191328	0.039431019	0.50536324	0.67210718	4.3162441	0.090286223
CALR	0.28945623	0.11319578	0.30109852	0.45871787	1.4952999	0.08116163
CALR	0.31925891	0.097839157	0.31230856	0.10264519	-2.2139778	-0.28612109
NOTCH3	-0.38576318	0.49990469	-0.46711782	-1.1747576	-1.5782897	-0.78409749
NOTCH3	-0.13300271	0.10619582	-0.10749114	0.17175063	2.8697301	0.20278405
NOTCH3	-0.57503259	0.080916755	-0.59739268	-0.37898183	2.4228697	0.14195312
NOTCH3	-0.29412028	0.21880179	-0.33039379	-0.20314329	0.41579638	0.050792783
NOTCH3	-0.36433946	0.079246762	-0.3749092	-0.024299792	4.2908967	0.27415169
NOTCH3	0.15294452	0.091460145	0.15852908	0.14476691	-0.089411722	-0.09021989
NOTCH3	0.0032633505	0.096888556	-0.014042655	0.1463633	1.4769541	0.083948236
NOTCH3	-1.0853421	0.067024142	-1.0911219	-1.0322109	0.79271688	-0.017546752
NOTCH3	-0.42977224	0.22491883	-0.47438753	-0.55164325	-0.54184442	-0.15371344
NOTCH3	-1.1549834	0.35530429	-1.215046	-1.3466388	-0.53941187	-0.20805047
NOTCH3	0.16181772	0.048995379	0.15797609	0.13137859	-0.62126532	-0.10305522
NOTCH3	-0.051980687	0.14598648	-0.072686546	-0.027457104	0.1679853	-0.031228279
NOTCH3	0.015880544	0.062189767	0.018483513	0.16506217	2.398813	0.070120934
NOTCH3	-0.070685133	0.084831001	-0.071683915	-0.1778624	-1.2634209	-0.1826362
NOTCH3	-0.16674054	0.038758544	-0.16492026	0.16874263	8.6557217	0.25720517
NOTCH3	-0.26662271	0.064243616	-0.26912336	-0.15794601	1.6916342	0.034719627
NOTCH3	0.25831047	0.10451254	0.24860958	0.48506209	2.1696116	0.15999479
NOTCH3	-0.29754746	0.052143526	-0.31096214	-0.48188065	-3.5351117	-0.24737623
NOTCH3	-0.71991807	0.056572594	-0.71641407	-1.8169562	-19.391688	-1.1769998
NOTCH3	-0.02765689	0.054417956	-0.032010282	-0.15611855	-2.3606484	-0.20056599
NOTCH3	-0.23641988	0.092954991	-0.24613693	-0.53152904	-3.1747533	-0.36184983
NOTCH3	-0.47421522	0.052412336	-0.47340306	-0.18137293	5.587278	0.21557241
NOTCH3	-0.59914513	0.11872055	-0.60164509	-0.38728107	1.784561	0.1379063
NOTCH3	-0.27289807	0.052079506	-0.26920463	-0.3259312	-1.0183109	-0.13318429
NOTCH3	-0.30263579	0.066067023	-0.28352598	-0.29122562	0.17270601	-0.084157359
NOTCH3	-0.088291859	0.0853624	-0.084976384	0.095514899	2.153252	0.10403356
NOTCH3	-0.20244168	0.071651576	-0.21700831	0.06184587	3.6885099	0.20239646
NOTCH3	-0.46374433	0.15998499	-0.49302677	-0.092179789	2.3224963	0.32438926
NOTCH3	0.16929475	0.087946039	0.18630824	0.52282716	4.0198787	0.2600612
NOTCH3	-0.13256275	0.22476403	-0.15374887	-0.038428911	0.41881185	0.038862239
NOTCH3	0.3490604	0.048658213	0.34344187	0.53181882	3.7559624	0.11191923
NOTCH3	-0.67986646	0.094362153	-0.67945273	-1.4705038	-8.3787545	-0.86750877
NOTCH3	-1.3868666	0.15749753	-1.3581895	-2.2958869	-5.7716477	-1.0141551
BRD4	-0.20216059	0.13292888	-0.23280184	-0.05129263	1.1349525	0.10505149
BRD4	-0.54309376	0.070014705	-0.54270535	-0.22984353	4.4740634	0.2364041
BRD4	0.017383846	0.18029451	-0.01062029	-0.18326043	-1.1128696	-0.24909786
BRD4	1.415848	0.20224145	1.4344456	2.4812001	5.2677239	0.97029681
BRD4	1.1525979	0.19840611	1.2005312	1.3476307	0.98299813	0.070641815
BRD4	-0.58177194	0.086028761	-0.59528232	-0.50850375	0.85167092	0.010320853
BRD4	-0.12690386	0.050261837	-0.12813933	0.23489762	7.1983338	0.28657923
BRD4	0.3244062	0.25766818	0.28038489	-0.09268502	-1.6187145	-0.44952763
BRD4	0.037811944	0.19130024	0	-0.50581814	-2.8417638	-0.58227586
BRD4	0.49782366	0.10329848	0.51381643	1.428138	9.0060801	0.8378639
BRD4	0.28641019	0.16750429	0.25502974	1.2965375	6.0304561	0.96505
BRD4	0.30655261	0.24600957	0.26644409	0.027590839	-1.1339468	-0.31531097
BRD4	-0.51063567	0.097807441	-0.53078159	-0.29700233	2.1842238	0.15732154
JAK3	-0.40148924	0.054607198	-0.40940549	-0.32547849	1.3919547	0.0074692764
JAK3	-0.89371405	0.064094792	-0.87347118	-0.93621814	-0.66314421	-0.13920468
JAK3	-0.39766192	0.067070614	-0.40506555	-0.61145868	-3.1876369	-0.28285085
JAK3	-0.070123653	0.055100165	-0.067463277	0.1694839	4.3485814	0.16048946
JAK3	-0.35366397	0.05905635	-0.3608341	-0.15386053	3.3832677	0.13051585
JAK3	-0.02059603	0.10199568	-0.036492208	0.22790323	2.4363705	0.18793772
JAK3	0.37239217	0.048958384	0.37961321	0.38414511	0.24005979	-0.071925821
JAK3	-0.45403329	0.05073738	-0.45090845	-0.076250098	7.4458554	0.29820063
JAK3	-0.071200807	0.054488105	-0.0750052	0.083909201	2.8466765	0.082456681
JAK3	-0.15090144	0.052994502	-0.15843094	-0.24520768	-1.7795475	-0.16323446
JAK3	-0.54867356	0.051878024	-0.54998365	-0.26989081	5.3738121	0.20363512
JAK3	-0.82005948	0.096536353	-0.80902798	-0.65570479	1.702516	0.076865469
JAK3	0.086031559	0.062792113	0.092176196	0.15948377	1.1697681	-0.0091501485
JAK3	-0.044424606	0.067564757	-0.038377181	-0.45330367	-6.0516619	-0.49138421
JAK3	-0.56449272	0.075662677	-0.57465718	-0.94670806	-5.0515704	-0.4485086
JAK3	-0.17658613	0.061220568	-0.17764836	-0.26028105	-1.3671045	-0.15909041
JAK3	-0.18069256	0.069591856	-0.17735049	0.10198857	4.0619858	0.20288134
JAK3	0.041102263	0.059473104	0.044911918	-0.061596195	-1.7268051	-0.18296583
JAK3	-0.65542289	0.18129451	-0.69077991	-0.63715166	0.10078203	-0.022829472
JAK3	-0.10658676	0.056363396	-0.11280714	0.19277088	5.3112066	0.2291203
JAK3	-0.61400065	0.066817561	-0.62251781	-0.1644941	6.7273714	0.38156599
JAK3	-0.26056212	0.059728111	-0.2551717	-0.47424044	-3.5775167	-0.29552646
JAK3	-0.49778818	0.094582035	-0.51172638	-0.60848736	-1.1704039	-0.1732187
JAK3	-0.071571567	0.058464193	-0.065975462	0.13310086	3.5008168	0.1226186
PIK3R2	-0.84219011	0.20408198	-0.8868672	-0.93147581	-0.43749917	-0.12106633
PIK3R2	1.1978736	0.090022365	1.2171714	0.84112549	-3.9628831	-0.45250363
PIK3R2	-0.35830904	0.10292015	-0.33463271	-0.2119031	1.4225197	0.046271891
PIK3R2	-0.30836176	0.074594202	-0.28838393	-0.0052497032	4.0634801	0.20667651
PIK3R2	-1.7311482	0.099723059	-1.74482	-1.5588387	1.72788	0.10952356
PIK3R2	-0.092358097	0.098147239	-0.070557362	0.076164217	1.7170357	0.070263859
PIK3R2	0.61281677	0.055582044	0.61352913	0.3059247	-5.5214247	-0.38406215
PIK3R2	0.2569702	0.09126819	0.27253718	0.15380122	-1.1303937	-0.19519368
PIK3R2	0.29311973	0.082982231	0.27977023	0.53996231	2.9746438	0.18373436
PIK3R2	-0.15263597	0.057370066	-0.16093064	0.25833669	7.1635382	0.34280961
PIK3R2	-0.5048323	0.096650715	-0.53364778	-0.18213694	3.3387788	0.27505312
PIK3R2	-0.34384575	0.10048525	-0.35940838	-0.1750425	1.6798809	0.10790816
PIK3R2	-0.079107547	0.14420839	-0.040353601	0.16843463	1.7165588	0.13233051
PIK3R2	0.9481654	0.062835901	0.94765067	1.269462	5.1132646	0.2453536
PIK3R2	-0.96884282	0.080421388	-0.97943835	-0.5668088	4.9990933	0.33617183
MEF2B	-1.0469007	0.11092225	-1.0660417	-2.1912645	-10.31681	-1.2016805
MEF2B	-0.3550742	0.065568991	-0.33845891	-1.7988959	-22.019886	-1.5368947
MEF2B	0.091918963	0.10271885	0.10339227	-0.74992974	-8.1956593	-0.92977973
MEF2B	0.53683366	0.040322433	0.53584611	0.1212069	-10.307582	-0.49109694
MEF2B	0.31173999	0.046889759	0.31388204	-0.84121887	-24.588714	-1.2315586
MEF2B	0.098475699	0.060955744	0.10765526	0.030012549	-1.1231616	-0.15410043
MEF2B	-0.065533762	0.085780501	-0.076556502	0.11336084	2.0854926	0.11345962
MEF2B	0.48135402	0.097437252	0.49520106	0.82165875	3.4925527	0.24999997
CCNE1	-0.036813791	0.12089823	-0.013038276	0.046133818	0.68609449	-0.017285627
CCNE1	0.098975039	0.10037981	0.10760983	0.13650261	0.37385572	-0.047564945
CCNE1	0.53204786	0.10396195	0.54286074	0.089923474	-4.252752	-0.52939499
CCNE1	0.18283301	0.069780534	0.17317014	-0.074068958	-3.6815707	-0.32369682
CCNE1	0.68048685	0.10683846	0.66957539	1.5458324	8.0995694	0.79979926
CCNE1	0.67675869	0.082622733	0.68916374	2.13206	17.613812	1.3664385
CCNE1	0.19381265	0.12108177	0.21353656	1.5170712	10.928636	1.2270769
CCNE1	0.4476616	0.11046238	0.44522423	1.5422626	9.9092653	1.0205807
CCNE1	0.84841281	0.091840665	0.82995034	1.8677334	11.098794	0.96132536
CCNE1	-0.01841652	0.069576546	-0.013044161	0.37318083	5.6282954	0.30976727
CCNE1	-0.073518881	0.052034821	-0.06473623	-0.24444473	-3.2848358	-0.25616622
CEBPA	-0.18697237	0.32286414	-0.23394722	-0.28597814	-0.3066484	-0.12848864
CEBPA	-0.11180892	0.079084548	-0.11894135	0.007936527	1.5141447	0.050420157
CEBPA	-0.3775579	0.16549311	-0.39339761	-0.31879868	0.35505536	-0.0018587942
AKT2	-0.051131289	0.081795474	-0.047646627	-0.67896251	-7.675623	-0.70777361
AKT2	0.36993252	0.09454427	0.380847	0.26797674	-1.078392	-0.18932798
AKT2	0.10888674	0.087325156	0.11434603	0.17134823	0.71527482	-0.019455525
AKT2	0.26749444	0.11634614	0.24933457	0.3381679	0.6074414	0.012375612
AKT2	0.29341534	0.078298883	0.30373136	0.390386	1.238468	0.010196923
AKT2	-0.20912014	0.044168158	-0.20054846	0.018154605	5.1456695	0.14224534
AKT2	-0.041028604	0.08378976	-0.026269429	0.014917994	0.6677021	-0.035270297
AKT2	0.079748552	0.097394006	0.083478179	-0.1446071	-2.3035879	-0.304543
AKT2	0.04391947	0.063563763	0.05608132	0.22149065	2.7935914	0.088951614
AKT2	0.17102457	0.05748949	0.16398328	0.10848277	-1.0878824	-0.13195823
AKT2	0.45333625	0.054780943	0.44898484	0.8095797	6.5030544	0.28413714
AKT2	0.088635442	0.06070406	0.099634088	-0.0086723373	-1.6029863	-0.18476415
AKT2	-0.6513457	0.049241626	-0.66224479	-0.45420115	4.0036158	0.13158592
rs3745274	0.27017896	0.14138203	0.26706324	0.3763081	0.75065507	0.032787137
AXL	-0.16212334	0.11323494	-0.14613513	-0.033780862	1.1334176	0.035896547
AXL	-0.49680411	0.11213066	-0.52297619	-0.11429871	3.4112472	0.33221976
AXL	0.17802597	0.11435623	0.20102527	0.40769263	2.0083441	0.13020963
AXL	-0.10531653	0.082409661	-0.10710991	-0.042043716	0.76778393	-0.011391527
AXL	-0.86307391	0.20538496	-0.83972149	-0.5306682	1.618452	0.23259557
AXL	-0.13851295	0.10506095	-0.12591458	0.10403294	2.3086208	0.1534898
AXL	0.20402811	0.043988147	0.20526263	0.23509475	0.70625016	-0.046625605
AXL	0.21153065	0.1291222	0.18339913	-0.1022555	-2.4301487	-0.36211235
AXL	-0.18031431	0.058019546	-0.17547248	0.015315296	3.3717879	0.11433006
AXL	-0.053203054	0.067047463	-0.067422324	-0.072477478	-0.28747432	-0.081512874
AXL	0.33067394	0.088832617	0.34536539	0.60379198	3.0745243	0.18196887
AXL	0.20909471	0.059513166	0.20845055	0.39221805	3.0770223	0.10730978
AXL	-0.4305295	0.088400887	-0.42130608	-0.26156483	1.9113459	0.083283533
AXL	0.15084404	0.080225647	0.16273231	0.3608454	2.6176337	0.12165537
AXL	-0.10170295	0.086512163	-0.095384901	0.18423044	3.3051236	0.20315762
AXL	-0.43098696	0.10307368	-0.41652891	-0.30730884	1.1999001	0.032762346
AXL	0.12547416	0.064868529	0.12309262	0.30178923	2.7180372	0.10223889
AXL	0.51529466	0.076662501	0.5328448	0.93409635	5.4629276	0.32479383
AXL	-0.33041645	0.057852232	-0.32731361	-0.030432946	5.1853402	0.22042294
AXL	-0.32618443	0.046259677	-0.32868478	-0.1100784	4.6715853	0.14214866
AXL	-0.17629488	0.2433952	-0.21965235	-0.17866093	-0.0097210367	-0.035466304
CD79A	0.34434873	0.10817766	0.36608015	0.50848751	1.5173075	0.06594964
CD79A	-0.45359485	0.18537797	-0.4855499	-0.28280061	0.92132978	0.12629157
CD79A	0.1142819	0.053604373	0.11940533	0.039258509	-1.399576	-0.15660454
CD79A	-0.77280328	0.12793582	-0.77719703	-0.69077762	0.64114696	0.0099616917
CD79A	-0.53689191	0.063402735	-0.53290062	-0.34178316	3.0772923	0.11465974
CIC	-0.1996828	0.10485563	-0.18893656	-0.10766672	0.87755024	0.0048121229
CIC	-0.42179252	0.057981517	-0.4213663	-0.13518421	4.9430978	0.20972437
CIC	-0.44998514	0.078763423	-0.43386173	-0.54361834	-1.1887904	-0.18621433
CIC	-0.47281021	0.32102831	-0.43491857	-1.0033304	-1.6525651	-0.64486955
CIC	-0.10164317	0.041076997	-0.10162316	-0.066345474	0.85930565	-0.041180035
CIC	0.47473878	0.30012565	0.52802551	-0.028245646	-1.6759128	-0.63272888
CIC	0.03040499	0.10012739	0.044358336	-0.13648938	-1.6668204	-0.25730544
CIC	-0.61475864	0.083130966	-0.61741482	-0.66938797	-0.65714782	-0.12843087
CIC	0.87325529	0.23934744	0.93510333	1.0661309	0.80583954	0.05456987
CIC	0.76957655	0.041388257	0.76711925	1.1079888	8.1765291	0.26441187
CIC	-0.59359941	0.17135017	-0.5826589	-0.26316702	1.9284042	0.24303415
CIC	-0.14119667	0.47989284	-0.23027523	-0.63912272	-1.0375776	-0.48530521
CIC	1.004582	0.10282595	1.0260468	0.85470056	-1.4576227	-0.24780396
CIC	0.28145292	0.094199035	0.26823705	0.19727513	-0.89361629	-0.14741964
CIC	0.026466665	0.039219488	0.029818419	0.10627614	2.0349443	0
CIC	-0.032610196	0.05078716	-0.030306602	0.36617246	7.8520369	0.32002134
CIC	0.49224423	0.20959004	0.45467174	0.089835561	-1.9199799	-0.4412939
CIC	0.039021545	0.22845643	0.0025823746	-0.31803822	-1.5629228	-0.39707832
CIC	0.081586564	0.11118887	0.060897965	0	-0.73376556	-0.13735569
CIC	0.81112641	0.040345899	0.80964504	0.94411272	3.2961544	0.058009964
CIC	0.29517566	0.053639428	0.29416767	0.16336372	-2.4573704	-0.20726167
CIC	-0.10037403	0.050234458	-0.11015396	0.17723035	5.5261744	0.21092659
CIC	-0.72816795	0.24223771	-0.77721787	-1.0484936	-1.3223608	-0.34773345
rs25487	-0.4815797	0.091617504	-0.47105476	-0.42814239	0.58326528	-0.033545351
rs13181	-0.58842937	0.11526236	-0.57400521	-0.67809613	-0.77793617	-0.18054864
rs1052555	-0.1183243	0.10492544	-0.094415166	0.11600911	2.2333326	0.13396655
rs50872	-0.51751704	0.1379387	-0.47782073	-1.3636253	-6.1339443	-0.96226233
rs1799793	-0.51237833	0.12122867	-0.49226087	-0.99206187	-3.956849	-0.57625872
rs3212986	-0.51262468	0.2385765	-0.46238647	-0.4868235	0.10814636	-0.10089475
rs3212986	-0.4936903	0.29421665	-0.43202219	-0.62664102	-0.45188034	-0.27107655
rs11615	-0.60388547	0.1280293	-0.60154488	-0.53656525	0.52581884	-0.011478093
POLD1	0.046755616	0.12213074	0.041901071	-0.087231948	-1.097083	-0.20559074
POLD1	1.7186222	0.0728695	1.7214787	1.6920269	-0.36497189	-0.10590954
POLD1	0.80338715	0.06756892	0.79180865	0.82639562	0.34051855	-0.04187075
POLD1	0.74475479	0.067032294	0.76236818	0.84507655	1.4966183	0.0062506496
POLD1	0.55872539	0.067715246	0.56116883	0.85596	4.3894785	0.21833345
POLD1	0.24073066	0.10687258	0.25842707	0.59833545	3.3460855	0.26345066
POLD1	-0.074199649	0.06191852	-0.072605855	0.29919998	6.0305	0.29534812
POLD1	-0.022305168	0.058441675	-0.03274836	0.08416109	1.8217523	0.040451729
POLD1	0.28931648	0.10312822	0.29423119	0.48199496	1.868339	0.11130605
POLD1	0.10452514	0.040592768	0.10431473	0.23602852	3.2395766	0.055256073
POLD1	-0.13132527	0.051819065	-0.12187925	0.036218149	3.233239	0.081639679
POLD1	-0.29173007	0.094242065	-0.31084986	0.039787499	3.5177239	0.27417964
POLD1	-0.65531091	0.1044213	-0.63462394	-0.34711857	2.9514318	0.21104765
