gene	mean_log2ND	std_log2ND	median_log2ND	sample20190415-I1-log2_ND	sample20190415-RZ	sample20190415-CopyRatio
MAP2K4	0.17438818	0.13717384	0.1668467	0.1954319	0.15340913	0.012870443
MAP2K4	0.14507142	0.092506606	0.14545307	0.20656621	0.66476107	0.045398385
FLCN	0.17360863	0.081417573	0.16318785	0.046479611	-1.5614445	-0.132423
FLCN	0.14707208	0.098612242	0.15290838	-0.095249087	-2.4573132	-0.26387222
FLCN	-0.18551347	0.047194267	-0.18293917	-0.15374825	0.67307377	0.013476167
FLCN	-0.37591826	0.046374692	-0.38186262	-0.64947837	-5.8989095	-0.28333051
FLCN	-0.65534237	0.06576074	-0.65800303	-0.7270929	-1.0910846	-0.084804629
FLCN	-0.17391291	0.094734101	-0.19236313	-0.032771579	1.4898683	0.1438768
FLCN	-0.17086653	0.31840176	-0.22704962	-0.18577673	-0.04682827	0.025558131
FLCN	-0.28323674	0.071078503	-0.2915782	-0.35721324	-1.0407718	-0.081349796
FLCN	-0.31066787	0.11060475	-0.32550095	-0.24288546	0.61283454	0.066900735
FLCN	-0.041973028	0.05939376	-0.045010947	-0.16232875	-2.0264035	-0.13303256
FLCN	-0.19052756	0.17176929	-0.21307725	0.035032741	1.3131585	0.23239524
NF1	-0.47125577	0.14622188	-0.47141199	-0.48859534	-0.11858396	-0.032898105
NF1	0.28471337	0.059704966	0.29604611	0.1919372	-1.5539105	-0.11982367
NF1	0.62359002	0.11597525	0.65540423	0.72125514	0.8421204	0.050136158
NF1	-0.2425166	0.083126511	-0.25393843	-0.3311971	-1.0668137	-0.09297343
NF1	0.54396593	0.10732269	0.55234122	0.46902436	-0.69828262	-0.099031615
NF1	0.61226563	0.15181332	0.64785969	0.94944907	2.2210399	0.28587462
NF1	0.07911325	0.12490012	0.067942076	-0.099158842	-1.4273172	-0.18281567
NF1	-0.20747023	0.058828034	-0.21267181	-0.30494373	-1.6569227	-0.10798668
NF1	-0.17088574	0.060289848	-0.15717961	0.14730209	5.2776352	0.28876694
NF1	0.46966579	0.071368232	0.48647363	0.48931009	0.27525268	-0.012878299
NF1	-0.33799823	0.24410476	-0.27199962	-0.092672771	1.0050007	0.16361209
NF1	0.37902375	0.053167158	0.37543665	0.48884695	2.0656211	0.097695545
NF1	0.16940766	0.078316011	0.17051198	0.38588857	2.7641973	0.19966183
NF1	-0.4197155	0.060965979	-0.4298067	-0.02939187	6.4023187	0.38470007
NF1	0.51428767	0.2129678	0.57394828	1.036808	2.4535179	0.44714493
NF1	1.2560109	0.134224	1.265846	1.6628212	3.0308314	0.38126046
NF1	0.71887612	0.28239056	0.68114194	0.8696586	0.53395013	0.1728019
NF1	1.180105	0.30723016	1.2185083	1.9575879	2.5306202	0.7233648
NF1	-0.3033092	0.30086456	-0.25578926	0.30772749	2.0309361	0.54780199
NF1	-1.828718	0.31828301	-1.7595239	-1.0956704	2.3031313	0.6481387
NF1	0.11783085	0.16821677	0.092030667	0.22350217	0.62818538	0.11575674
NF1	-1.3579658	0.18225857	-1.3599029	-0.75338873	3.3171393	0.59079942
NF1	-1.4161963	0.31630246	-1.3663841	-0.75799275	2.0809309	0.5926766
NF1	-0.70609196	0.26968118	-0.6678552	-0.3791254	1.2124189	0.27301505
NF1	0.075646805	0.10591006	0.089808636	0.39216715	2.9885768	0.28664376
NF1	0.38850369	0.1608791	0.41046926	0.63934244	1.5591755	0.21315843
NF1	0.46690682	0.31764165	0.50927136	0.8611655	1.2412059	0.33617938
NF1	-1.5980058	0.28944407	-1.5324079	-1.5814205	0.05730041	-0.064727392
NF1	-0.30116594	0.24691928	-0.26242921	0.20734445	2.0594195	0.4540589
NF1	0.43123987	0.35131147	0.49117441	0.67311522	0.68849262	0.16622606
NF1	-0.83311053	0.13693123	-0.83045758	-0.94310621	-0.8032914	-0.12836339
NF1	0.045269842	0.12056949	0.017268546	0.067633317	0.18548204	0.034650015
NF1	-0.1395263	0.093131663	-0.15783125	0.037564277	1.9015077	0.17968077
NF1	0.4442415	0.044392736	0.4454742	0.53879278	2.1298819	0.077603828
NF1	0.40893518	0.095338245	0.43756973	0.30662232	-1.0731565	-0.14666216
NF1	0.23657258	0.06347546	0.23951431	0.37724577	2.2161823	0.1220167
NF1	-0.089590937	0.25342919	-0.01527305	0.4239692	2.0264443	0.4235275
NF1	1.1651371	0.36086402	1.1984767	1.6419352	1.321268	0.42774374
NF1	-0.026895561	0.044214094	-0.037661764	0.13598499	3.6839057	0.157932
NF1	-0.15184828	0.082267247	-0.15097038	-0.020910979	1.5916091	0.11434465
NF1	0.033342712	0.053603168	0.028801493	-0.0065965246	-0.74509097	-0.051112774
NF1	-0.067681709	0.040516057	-0.064083934	0.07759633	3.5856905	0.12596551
NF1	-0.16407185	0.31929016	-0.072098101	0.25630823	1.3166083	0.31269157
NF1	0.069121976	0.29514664	0.016115521	0.17420214	0.35602697	0.14237186
NF1	-0.19617472	0.20827562	-0.231284	0.13138757	1.5727347	0.34695682
NF1	0.40266216	0.070676196	0.40046576	0.65704357	3.5992515	0.24086305
NF1	0.13545846	0.070578468	0.11379812	0.076840738	-0.83053266	-0.052672138
NF1	-0.15101949	0.053360435	-0.15170703	-0.059373274	1.7174938	0.076619
NF1	0.067364489	0.17453883	0.034355139	0.18685681	0.68461739	0.13678691
NF1	-0.12361519	0.10393853	-0.14189303	0.0757118	1.9177392	0.20189007
NF1	0.074753508	0.12118633	0.078873367	0.16229622	0.72238107	0.067708095
NF1	0.29953169	0.068175127	0.30618512	0.67933362	5.570975	0.35743374
NF1	-0.48574396	0.15769152	-0.45598882	-0.1599526	2.0660043	0.28032146
NF1	0.01652228	0.050169827	0.025589484	0.31823626	6.0138533	0.27693202
NF1	-0.012347911	0.0558321	-0.007605695	0.19368112	3.6901538	0.18557206
NF1	-0.13455812	0.053174258	-0.13803367	-0.35396754	-4.1262339	-0.23164863
NF1	-0.15445853	0.10381306	-0.13919077	-0.027102144	1.2267858	0.09637387
NF1	-0.34378642	0.052873002	-0.34119986	-0.035307095	5.8343448	0.29017801
NF1	-0.23361289	0.060299876	-0.23277367	-0.23841808	-0.079688264	-0.021359168
NF1	0.12992078	0.067799242	0.14192741	0.35485775	3.3176915	0.19721558
NF1	0.55852567	0.10383505	0.58302269	0.69348968	1.2997924	0.094752232
NF1	0.14869421	0.066000667	0.15552321	0.20686056	0.88129945	0.035622595
NF1	1.4460342	0.13328253	1.4627632	1.5922268	1.0968628	0.11374889
NF1	0.23911478	0.10972266	0.219002	0.35296323	1.037602	0.11824647
NF1	0.34217865	0.11862052	0.34757104	0.46428646	1.0293987	0.10100066
NF1	0.63582273	0.13509517	0.63594847	0.61766243	-0.13442598	-0.034000797
NF1	-0.22847177	0.04816776	-0.2185862	-0.040747126	3.897309	0.16212432
RHOT1	-0.56941958	0.28106747	-0.52319846	-0.78062525	-0.75144119	-0.27314155
RHOT1	0.52394551	0.3336725	0.6273928	0.83749401	0.93968936	0.19438645
RAD51D	0.06367296	0.10084459	0.074367691	0.3047643	2.3907216	0.21468186
RAD51D	-0.21671453	0.073547699	-0.23684495	0.050366667	3.6314011	0.27149686
RAD51D	0.25319653	0.074937021	0.26458699	0.52195169	3.5864137	0.24164994
RAD51D	0.023311377	0.093671844	0.039101035	0.26538584	2.584282	0.21057005
RAD51D	-1.5410754	0.10282937	-1.5392099	-1.308348	2.2632389	0.21514717
RAD51D	-0.054226296	0.040855379	-0.056589412	-0.25396776	-4.888988	-0.2130931
RAD51D	0.10116978	0.10758889	0.10139103	0.011286595	-0.83543185	-0.10581919
RAD51D	0.21848734	0.079823048	0.2075908	0.2175874	-0.011274175	-0.0057181549
RAD51D	-0.43990777	0.049527611	-0.44102457	-0.26791086	3.4727479	0.15739895
RAD51D	-0.58498007	0.17244569	-0.57087112	-1.0763875	-2.8496358	-0.52123111
RAD51D	0.0096724038	0.10294032	0.025674787	0.31764761	2.991784	0.27625806
TAF15	-0.11688037	0.34159196	-0.053887825	0.086695129	0.59596104	0.1248682
CDK12	-0.27508668	0.49788937	-0.36728258	-0.24441381	0.061605799	0.10715402
CDK12	-0.07318299	0.45993599	-0.15671174	-0.29937461	-0.49178935	-0.15837763
CDK12	-0.45721567	0.069613123	-0.45891452	-0.2768552	2.5908975	0.16634456
CDK12	0.014242549	0.11338162	0.0059960118	-0.033410515	-0.42028914	-0.055121282
CDK12	-0.29086574	0.08690078	-0.29015627	-0.55205049	-3.0055512	-0.27760897
CDK12	0.3213177	0.10072861	0.32101006	0.11336118	-2.0645229	-0.22336364
CDK12	0.24732404	0.1740474	0.23639642	0.0075560313	-1.3776018	-0.24455514
CDK12	0.1625912	0.096003352	0.16181414	0.13150426	-0.32381102	-0.046024639
CDK12	-0.46043818	0.11364503	-0.4410345	-0.31449014	1.2842448	0.1108296
CDK12	0.55492625	0.053568226	0.56766146	0.48120101	-1.3762868	-0.10217521
CDK12	-0.30540327	0.056604656	-0.30107274	-0.19925757	1.8752115	0.086100417
CDK12	0.054800052	0.092785613	0.041938181	0.062621305	0.084293809	0.0049683678
CDK12	-0.69651148	0.29356862	-0.74602583	-0.5605325	0.46319317	0.16977857
CDK12	-0.15070033	0.45480724	-0.24068522	-0.24476356	-0.20681998	-0.019793092
ERBB2	-0.30703424	0.13401098	-0.28259792	-0.88039321	-4.2784477	-0.61351004
ERBB2	-0.17634072	0.17285968	-0.20588338	-0.69264682	-2.9868509	-0.50247819
ERBB2	-0.069226235	0.037379671	-0.067494389	0.094321344	4.3753082	0.14610098
ERBB2	-0.33072785	0.10464418	-0.34737289	-0.30538792	0.24215325	0.026270213
ERBB2	-0.20574785	0.065617703	-0.19588629	-0.47302172	-4.0731976	-0.29285019
ERBB2	0.12958589	0.077200691	0.14220084	-0.14973265	-3.6180834	-0.30764824
ERBB2	-0.18260643	0.045023985	-0.18123716	0.054174411	5.2589934	0.21969681
ERBB2	0.11158646	0.049596302	0.10924347	0.13073748	0.38613803	0.0057792525
ERBB2	-0.13302354	0.060197993	-0.12001223	-0.025259727	1.7901563	0.079037748
ERBB2	0.51918053	0.0494732	0.52512142	0.28226193	-4.7888272	-0.25857425
ERBB2	-0.34954973	0.097328666	-0.34265912	-0.20099296	1.5263414	0.1259514
ERBB2	-0.23563806	0.11657016	-0.21443275	-0.72543134	-4.2017038	-0.52671335
ERBB2	-0.27538177	0.084322712	-0.2866831	-0.22160051	0.63780277	0.049367833
ERBB2	0.20296309	0.036218156	0.20137266	0.056735999	-4.0373975	-0.16035142
ERBB2	0.58582619	0.087784413	0.60584476	0.10537015	-5.4731361	-0.51618936
ERBB2	-0.18123266	0.050523336	-0.17896235	-0.67667618	-9.8062312	-0.51342858
ERBB2	0.18707627	0.095796279	0.20449931	0.16485895	-0.23192255	-0.055355114
ERBB2	0.22726484	0.061131409	0.22927364	0.15666661	-1.1548602	-0.088321786
ERBB2	0.11038166	0.12348449	0.16528694	-0.10315522	-1.7292607	-0.28415692
ERBB2	-0.23184855	0.14093573	-0.21898571	-0.56079212	-2.333997	-0.35752116
ERBB2	-0.012373567	0.10647117	-0.021234088	-0.17370016	-1.5152138	-0.16818083
ERBB2	0.073786783	0.061456328	0.065429991	-0.06460434	-2.2518612	-0.14574909
ERBB2	0.11336804	0.079805513	0.12925902	-0.49192725	-7.58463	-0.63690103
ERBB2	-0.08682674	0.034981018	-0.0882473	-0.24364045	-4.482823	-0.17110791
ERBB2	0.21555198	0.077668699	0.21617913	0.35588728	1.806845	0.12399339
ERBB2	-0.12222449	0.098481325	-0.14226507	-0.13109937	-0.090117372	-0.0045490542
ERBB2	0.23205067	0.1587728	0.20250114	-0.17135692	-2.5407852	-0.38957281
ERBB2	0.073477591	0.23970239	0.021233435	0.048734209	-0.10322543	0.011786018
RARA	0.026674298	0.077938028	0.00015706417	0.33671408	3.9780297	0.32084226
RARA	-0.50479205	0.13206258	-0.52694321	-0.84281667	-2.5595791	-0.33158821
RARA	-0.0573161	0.45454059	-0.14586537	-0.076089708	-0.04130238	0.054060906
RARA	0.11084826	0.047417887	0.10931694	-0.24277205	-7.45753	-0.36780375
RARA	-0.54333062	0.062527645	-0.53621743	-0.75690757	-3.4157203	-0.23640489
RARA	-0.16561003	0.061246692	-0.16044905	-0.35773279	-3.1368675	-0.2129985
RARA	0.061051897	0.21071004	0.017470575	0.0572193	-0.018188961	0.024033969
RARA	-0.60612905	0.097561106	-0.61592391	-0.73373724	-1.3079822	-0.13352809
RARA	-0.49175259	0.054939454	-0.48255077	-0.5857896	-1.7116481	-0.11895359
RARA	-0.19027141	0.11425694	-0.20188241	-0.40032296	-1.838414	-0.21415531
STAT3	-0.34502663	0.2876339	-0.39788469	-0.25407201	0.31621662	0.12809792
STAT3	-0.50595453	0.25684434	-0.54554528	-0.80497812	-1.1642211	-0.2751476
STAT3	-0.70906741	0.11909601	-0.686242	-0.8654156	-1.3127912	-0.19488836
STAT3	-0.31839645	0.13264314	-0.33286031	-0.32259958	-0.03168747	-0.0054540215
STAT3	0.24934962	0.049159494	0.2516918	0.40917441	3.251148	0.14176785
STAT3	-0.052561419	0.11264132	-0.034823327	0.069727205	1.0856462	0.088835776
STAT3	-0.30442989	0.17432718	-0.3154508	-0.41776016	-0.65010097	-0.11802411
STAT3	0.90064527	0.08215731	0.91061303	0.93888056	0.46539123	0.012552776
STAT3	0.23624561	0.083029998	0.24452033	0.13018515	-1.2773752	-0.13004994
STAT3	-0.26059039	0.078322859	-0.24732587	-0.22464917	0.45888548	0.0069619472
STAT3	0.57601877	0.098420948	0.58180833	0.90376222	3.3300172	0.30623914
STAT3	0.97564683	0.10983002	0.96713485	1.1611851	1.6893218	0.17833547
STAT3	0.16318957	0.10133905	0.17471973	0.40073751	2.3440908	0.21030302
STAT3	-0.40666556	0.2031774	-0.38872801	-0.29129045	0.56785408	0.081722809
STAT3	-0.49252525	0.083666493	-0.4748183	-0.29045441	2.4151943	0.16864913
STAT3	0.40983328	0.1056485	0.3973103	0.36342074	-0.43931092	-0.049604316
STAT3	-0.35332906	0.072002463	-0.359622	-0.13884421	2.9788544	0.20506303
STAT3	0.014493817	0.096768456	0.016654232	0.13166749	1.2108664	0.099298498
STAT3	-0.14618046	0.1037793	-0.14741286	-0.36545134	-2.1128576	-0.23375324
STAT3	-0.36411094	0.10261821	-0.34781906	-0.23561382	1.2521863	0.096490486
STAT3	0.071403458	0.11861109	0.085885647	0.61507926	4.5836844	0.51347886
STAT3	-0.70838688	0.087453293	-0.71378995	-0.74580618	-0.42787749	-0.047730981
STAT3	-0.53583679	0.052195493	-0.54604988	-0.42651411	2.0944851	0.10382102
STAT3	-0.14316017	0.17170511	-0.17045529	-0.1635057	-0.11849114	-0.0087651708
BRCA1	0.083192026	0.035672262	0.095179643	0.11124811	0.78649591	0.00035371521
BRCA1	-0.37513611	0.08529499	-0.35403084	-0.090286946	3.3395767	0.24802914
BRCA1	-0.39511172	0.098708712	-0.37073446	-0.52353741	-1.3010573	-0.1685177
BRCA1	-0.27617354	0.12658662	-0.26914368	0.016478123	2.3118688	0.26990705
BRCA1	0.59557884	0.10540099	0.60498898	0.2898487	-2.9006382	-0.33085504
BRCA1	0.43756182	0.11701906	0.43601539	0.38539907	-0.44576288	-0.066331079
BRCA1	-0.40118257	0.11975494	-0.39458459	-0.46598214	-0.54110147	-0.087112309
BRCA1	0.20449196	0.19724275	0.18251985	-0.084687065	-1.4661072	-0.28292167
BRCA1	-0.28068497	0.19851635	-0.31377673	-0.19782656	0.41738835	0.10023542
BRCA1	-0.29072708	0.11179709	-0.29004828	-0.31571517	-0.2235129	-0.041381647
BRCA1	0.099784103	0.086824688	0.11964093	0.2467419	1.6925808	0.11138622
BRCA1	-0.045541302	0.066633109	-0.05014578	-0.033199018	0.1852275	0.0012320065
BRCA1	-0.4338007	0.12478494	-0.40961683	-0.62874988	-1.5622813	-0.23484781
BRCA1	1.5580836	0.59709115	1.4515615	1.5390384	-0.031896597	0.071762168
BRCA1	0.34279719	0.12024622	0.36421621	0.48603846	1.191233	0.1061075
BRCA1	0.056598002	0.14236278	0.069129187	0.013560947	-0.30230552	-0.071282996
BRCA1	0.45012296	0.069457862	0.44840586	0.37487418	-1.0833732	-0.089246441
BRCA1	0.70523439	0.11220569	0.70586512	0.41516034	-2.5851991	-0.30641954
BRCA1	-0.37261393	0.093557711	-0.3780079	-0.34887113	0.25377702	0.013422012
BRCA1	-0.14510962	0.12617811	-0.12550356	-0.043858109	0.8024491	0.065930695
BRCA1	-0.44019208	0.14146137	-0.41524943	-0.60758413	-1.1833057	-0.20804945
BRCA1	-0.73797754	0.13583803	-0.70819276	-1.7594646	-7.51989	-1.0669866
KPNB1	-0.82320042	0.28471226	-0.77219923	-1.0519355	-0.8033902	-0.29545099
KPNB1	-0.039922273	0.33497837	0.014131633	-0.035374356	0.013576748	-0.065220745
SPOP	-0.46341346	0.067691441	-0.46653688	-0.44392482	0.28790409	0.0068973071
SPOP	-0.32355054	0.054984101	-0.32261502	-0.12262925	3.6541706	0.18427101
SPOP	0.042387423	0.087103612	0.040138375	-0.026246524	-0.78795753	-0.082099655
SPOP	-0.31250776	0.090804939	-0.30047256	-0.20520771	1.1816543	0.079550093
SPOP	-0.30166447	0.075262571	-0.31560975	-0.33630771	-0.46029844	-0.03641272
SPOP	-0.039932517	0.089348138	-0.018526267	0.1557007	2.1895612	0.15851221
SPOP	0.056383595	0.058870262	0.055533074	0.067671448	0.19174117	-0.0035763819
SPOP	-0.18976428	0.067502325	-0.18402808	-0.1868676	0.042912308	-0.018554275
SPOP	-0.14841012	0.075143798	-0.14419669	0.039651366	2.5026881	0.1681333
RNF43	-0.18262347	0.092421756	-0.17025855	-0.15415582	0.30801896	0.00038797709
RNF43	0.039300652	0.54585045	-0.065871549	0.031484624	-0.014318991	0.081641417
RNF43	0.61708654	0.060883514	0.61749783	0.37246252	-4.0179025	-0.26075007
RNF43	-0.38154859	0.11190026	-0.36216551	-0.36226352	0.17234163	-0.015812762
RNF43	-0.84942551	0.09745043	-0.8548234	-0.71942846	1.3339813	0.11968019
RNF43	-0.63337554	0.096461226	-0.61073886	-0.6814851	-0.49874507	-0.086460997
RNF43	0.50564936	0.052340001	0.51286626	0.75477571	4.7597697	0.22619469
RNF43	0.034398161	0.10719476	0.043583949	0.4630892	3.999179	0.40379049
RNF43	-0.029965617	0.052111629	-0.030201315	-0.37972639	-6.7117606	-0.36523983
RNF43	-0.3521438	0.17896252	-0.38032797	-0.11813886	1.3075639	0.24647435
RAD51C	-0.048786512	0.0483665	-0.049522033	0.10775974	3.2366669	0.14156701
RAD51C	-0.20636258	0.29241075	-0.25905918	-0.35979547	-0.52471701	-0.11645105
RAD51C	0.32320003	0.069414757	0.34036554	0.29675468	-0.38097584	-0.059325611
RAD51C	0.12833982	0.093395606	0.14544225	0.1348465	0.06966797	-0.026310504
RAD51C	0.11298208	0.064684287	0.11507612	0.24844631	2.0942371	0.11765544
RAD51C	0.61047763	0.140497	0.59650517	0.54732124	-0.4495213	-0.064898691
RAD51C	0.03047535	0.11483749	0.049545197	0.19991739	1.4754941	0.13465744
RAD51C	-0.16809908	0.094903402	-0.1632147	-0.058021625	1.1598895	0.089478319
RAD51C	-0.28595557	0.11295983	-0.25836045	-0.083544612	1.7918844	0.15910108
BRIP1	0.60671556	0.41822493	0.52927463	0.62615326	0.046476663	0.081163873
BRIP1	1.2450625	0.18029653	1.2772795	1.5060684	1.4476479	0.21307414
BRIP1	0.30242708	0.2315539	0.25960235	0.25820881	-0.19096318	-0.017108295
BRIP1	-0.23233827	0.14976633	-0.18694517	-0.023805838	1.3923853	0.14742458
BRIP1	-0.20718893	0.12009833	-0.1982252	0.25353457	3.8362191	0.43604502
BRIP1	-0.13151354	0.061448213	-0.12411954	-0.063770658	1.1024386	0.044634126
BRIP1	0.51685471	0.057035708	0.52785143	0.63014242	1.9862593	0.086576231
BRIP1	-0.28432238	0.045749972	-0.28270356	-0.18598513	2.1494493	0.08100367
BRIP1	-0.13106949	0.08598062	-0.1216248	-0.28447194	-1.7841515	-0.1785619
BRIP1	0.53784291	0.072056745	0.5328956	0.4176439	-1.668116	-0.13096646
BRIP1	0.74434012	0.082004501	0.75463522	0.89832035	1.8777046	0.12797037
BRIP1	0.35166996	0.10121255	0.37351907	0.35998922	0.082195979	-0.029244601
BRIP1	0.10058719	0.080412009	0.085761805	0.11222575	0.14473653	0.010749184
BRIP1	0.28854802	0.15452298	0.26222825	0.36854561	0.51770674	0.090602603
BRIP1	0.12914956	0.20053459	0.094803361	0.18746662	0.29080797	0.0769485
BRIP1	0.50797584	0.06058376	0.50751806	0.55872846	0.83772654	0.035495648
BRIP1	0.71752737	0.080403247	0.73897447	0.90302896	2.3071406	0.14833974
BRIP1	0.69973702	0.052360949	0.69787298	0.91565324	4.1236117	0.2020655
BRIP1	-0.12342272	0.069267345	-0.11057471	-0.013931571	1.5807037	0.080928383
BRIP1	0.06221498	0.073868057	0.069846845	0.17495518	1.5262375	0.089393577
CD79B	0.064724792	0.06382808	0.065041172	0.21062578	2.2858433	0.12986985
CD79B	0.30843012	0.10912159	0.32056373	0.47297195	1.507876	0.13669346
CD79B	-0.093129213	0.06722561	-0.078298048	-0.60685321	-7.6417901	-0.54426992
CD79B	-0.026626068	0.19045398	-0.058500142	-0.097135581	-0.37021811	-0.054350195
CD79B	0.3626096	0.09631195	0.38331734	0.1936217	-1.7545891	-0.2054104
CD79B	-0.53824335	0.10119165	-0.52695786	-0.49732725	0.40434268	0.013915857
GNA13	0.27097548	0.3773827	0.19336725	0.20406013	-0.17731431	-0.0050218783
GNA13	0.051124855	0.090666873	0.068465514	0.18382292	1.4635782	0.099642646
GNA13	0.34194447	0.083493684	0.33078366	0.39725202	0.66241592	0.0507536
GNA13	-0.022186171	0.047739192	-0.025299187	0.1322578	3.235161	0.14184223
GNA13	0.11577542	0.1878307	0.067849949	0.25931196	0.76418042	0.17574726
PRKAR1A	-0.44539182	0.058935442	-0.45269384	-0.22293546	3.7745769	0.21404362
PRKAR1A	-0.47358967	0.064736729	-0.48910206	-0.39027678	1.2869493	0.083110525
PRKAR1A	-0.46395692	0.11249119	-0.44443915	-0.44761287	0.14529186	-0.018888472
PRKAR1A	0.33566472	0.096905888	0.3561021	0.54665042	2.1772227	0.17483357
PRKAR1A	0.75723965	0.078236407	0.75567956	0.77852688	0.2720886	0.0071325683
PRKAR1A	-0.047457079	0.060036076	-0.062035802	-0.0060920695	0.68900255	0.040228977
PRKAR1A	0.16319948	0.12651497	0.18784389	0.21528244	0.41167432	0.011723798
PRKAR1A	0.29570084	0.067442738	0.28895987	0.31159259	0.23563328	0.0069179675
PRKAR1A	0.91386599	0.11802455	0.92055891	0.85087121	-0.53374299	-0.085402452
PRKAR1A	0.42111916	0.44997233	0.32411833	0.27238204	-0.33054726	-0.067451045
PRKAR1A	0.64595322	0.38702668	0.57633977	0.52520353	-0.31199318	-0.066850992
PRKAR1A	2.5318231	0.20636626	2.5785973	2.9564176	2.0574804	0.36210558
PRKAR1A	1.0533047	0.60409367	0.94133228	1.0381763	-0.025043176	0.08112924
PRKAR1A	-0.20153822	0.1240199	-0.1708984	0.15767038	2.8963788	0.31285403
ABCA8	-1.7516039	0.36633907	-1.7540763	-1.7528766	-0.0034739987	-0.014515017
KCNJ2	-0.16043986	0.33940726	-0.15486831	-0.33095193	-0.50238191	-0.19179837
SOX9	-0.52910326	0.27106595	-0.5826463	-0.46163209	0.24891054	0.10529946
SOX9	-0.34152105	0.15592002	-0.35569677	-0.22745925	0.73154046	0.11252277
SOX9	0.026087203	0.45161793	-0.044678015	0.20535802	0.39695238	0.23432128
NUP85	-0.43518616	0.39487052	-0.42680908	-0.85979177	-1.0753034	-0.44869744
RPTOR	-0.12973488	0.043682347	-0.12449204	-0.72439233	-13.613221	-0.61561505
RPTOR	0.55062253	0.12537143	0.54686597	0.31359622	-1.8905927	-0.24898451
RPTOR	-0.333311	0.09656688	-0.31260241	-0.49351674	-1.6590133	-0.19662908
RPTOR	-0.22383463	0.060583921	-0.23621402	-0.021816431	3.3345184	0.19868283
RPTOR	0.088434905	0.08715839	0.057774432	0.1685586	0.91928839	0.095069413
RPTOR	-0.28973076	0.072952489	-0.28936847	-0.40249973	-1.5457865	-0.12884602
RPTOR	-0.43751121	0.045290166	-0.43429932	-0.83091133	-8.6862149	-0.41232676
RPTOR	-0.19505405	0.055881193	-0.20294235	-0.24837626	-0.95420677	-0.061148668
RPTOR	0.023994078	0.35106885	-0.046188023	-0.0031775761	-0.077396938	0.027295691
RPTOR	0.16522988	0.099179004	0.17621448	-0.032094664	-1.9895798	-0.2240239
RPTOR	-0.10599653	0.094660239	-0.09690106	0.25127046	3.7742033	0.33245677
RPTOR	-0.041962409	0.079554084	-0.043541305	-0.14247821	-1.2634902	-0.11465167
RPTOR	-0.36369298	0.079034871	-0.35092633	-0.36537997	-0.021344888	-0.030168396
RPTOR	-0.31875541	0.11773928	-0.31187078	-0.082844038	2.003676	0.21331199
RPTOR	0.16294424	0.10975563	0.15947129	-0.078738076	-2.2020038	-0.25392412
RPTOR	0.01827633	0.04553056	0.015086836	0.15287383	2.9562013	0.12207224
