gene	mean_log2ND	std_log2ND	median_log2ND	R-181105-501025-BLD-485154_BC_E18110806-2-DNA_F1811082897-14_L181108-00003-A3_20181110-C8_panel12_P181110411-2_sample20181110-nextseq-TPNB500304-log2_ND	R-RZ	R-CopyRatio
KEAP1	-0.26431714	0.40882079	-0.33112927	-0.30705009	-0.10452733	-0.026022877
KEAP1	-0.56844716	0.39146957	-0.62762693	-0.50822418	0.15383822	0.069300689
SMARCA4	-0.13869288	0.12262423	-0.16452894	-0.32874652	-1.5498865	-0.21431964
SMARCA4	-0.71115835	0.056995425	-0.70923937	-0.65795677	0.93343593	0.0011805358
SMARCA4	-0.21759965	0.26465492	-0.27291581	-0.090508674	0.48021392	0.13230507
SMARCA4	-0.24966037	0.10141145	-0.22894057	-0.23178033	0.17631188	-0.052941819
SMARCA4	0.60277376	0.054114235	0.59420638	-0.42578986	-19.007265	-1.0700983
SMARCA4	0.49707974	0.18065847	0.52072021	0.036658471	-2.5485728	-0.5341638
SMARCA4	-0.43924249	0.041271053	-0.43384516	-0.1222151	7.6815919	0.261528
SMARCA4	-0.88230625	0.069226501	-0.88283904	-0.64313128	3.4549626	0.1896057
SMARCA4	-0.73323967	0.083378384	-0.728114	-0.59851392	1.6158355	0.079498017
SMARCA4	-0.52191632	0.04657901	-0.52135562	-0.35163117	3.6558344	0.11962238
SMARCA4	-0.42773868	0.083904211	-0.40883542	-0.36427388	0.75639586	-0.0055405239
SMARCA4	-0.61313565	0.051783101	-0.61670707	-0.37919099	4.5177801	0.18741402
SMARCA4	-0.0940369	0.14493729	-0.10093838	0.2626026	2.4606469	0.31343892
SMARCA4	-0.56931365	0.1102767	-0.56684139	-0.065666116	4.5671255	0.45107321
SMARCA4	0.2442989	0.051201142	0.23476457	0.37191327	2.4924125	0.087046634
SMARCA4	-0.20840354	0.074991063	-0.21797478	-0.050256624	2.1088768	0.11761609
SMARCA4	-0.0171053	0.12303556	0.0017202492	0.19241366	1.7029139	0.14059135
SMARCA4	-0.71027475	0.054837069	-0.70691059	-0.32425754	7.0393479	0.33255099
SMARCA4	-0.4115906	0.13271374	-0.41629269	-0.2258548	1.399522	0.14033583
SMARCA4	-0.41004692	0.051264492	-0.41317898	-0.23818599	3.3524361	0.12489093
SMARCA4	-0.85766018	0.051897275	-0.85960443	-0.59347544	5.090532	0.21602692
SMARCA4	-0.96307139	0.10484296	-0.93573478	-0.64501765	3.0336203	0.24061506
SMARCA4	0.37172466	0.085796782	0.38860647	0.44215974	0.82095242	0.0034512036
SMARCA4	-0.14822179	0.097113607	-0.11282181	0.09131734	2.4665867	0.15403709
SMARCA4	-0.13259307	0.041774779	-0.13159051	-0.11514068	0.41777332	-0.033652234
SMARCA4	-0.6680991	0.13880295	-0.6952558	-0.40991801	1.8600548	0.23523573
SMARCA4	-1.3100059	0.096819579	-1.2946882	-0.96897186	3.5223665	0.27561428
SMARCA4	-0.29255044	0.10128652	-0.27829562	-0.41661917	-1.2249284	-0.18842561
SMARCA4	-0.369439	0.10199118	-0.34815571	0.0095947996	3.716339	0.30764845
SMARCA4	-0.62527935	0.14533338	-0.59650673	0.0015242941	4.3128677	0.54792896
SMARCA4	-0.5495865	0.19132545	-0.54760234	-0.47247483	0.40303925	0.025025444
SMARCA4	-0.48260869	0.15514013	-0.50131633	-0.47574197	0.044261397	-0.024527703
SMARCA4	-0.41357125	0.049817362	-0.40340958	-0.27374492	2.8067791	0.079562601
SMARCA4	-0.9941983	0.097409135	-0.97253907	-0.5170876	4.8980077	0.40534941
SMARCA4	0.24326909	0.14819311	0.2554523	0.13238724	-0.74822542	-0.17316712
SMARCA4	1.0674621	0.30261575	1.1303895	0.80938138	-0.85283308	-0.37111018
SMARCA4	-0.4162656	0.034017619	-0.41488915	-0.34338247	2.1425111	0.021404616
SMARCA4	-0.12649759	0.10570906	-0.10788177	-0.0073318591	1.1272991	0.050447849
SPC24	-0.61888944	0.350774	-0.5875835	-0.47353686	0.41437673	0.063944581
SPC24	-0.65468752	0.33504156	-0.63515379	-0.99822898	-1.0253697	-0.41317725
CALR	0.06900566	0.12028505	0.083919622	0.13913005	0.58298511	0.0051083691
CALR	-0.26705968	0.14700009	-0.25970023	-0.12017556	0.99921109	0.089422609
CALR	0.26496585	0.074569074	0.25264188	0.32772367	0.84160659	0.024979733
CALR	0.061585011	0.10726595	0.067478004	0.0072401926	-0.50663625	-0.11033987
CALR	0.56171314	0.092556216	0.55719957	0.61508308	0.57662186	0.0077814454
CALR	0.77480016	0.079294375	0.77857377	0.84343833	0.86561208	0.014762497
CALR	0.50191328	0.039431019	0.50536324	0.5868415	2.1538428	0.031376196
CALR	0.28945623	0.11319578	0.30109852	0.26520122	-0.2142749	-0.085999366
CALR	0.31925891	0.097839157	0.31230856	0.034406649	-2.9114341	-0.32800397
NOTCH3	-0.38576318	0.49990469	-0.46711782	-0.94414191	-1.1169704	-0.52712615
NOTCH3	-0.13300271	0.10619582	-0.10749114	0.039393438	1.6233798	0.096782516
NOTCH3	-0.57503259	0.080916755	-0.59739268	-0.44923071	1.5547075	0.098059913
NOTCH3	-0.29412028	0.21880179	-0.33039379	-0.1977336	0.44052053	0.082558128
NOTCH3	-0.36433946	0.079246762	-0.3749092	-0.10892374	3.223043	0.2158834
NOTCH3	0.15294452	0.091460145	0.15852908	0.08605576	-0.73134326	-0.12257538
NOTCH3	0.0032633505	0.096888556	-0.014042655	0.20498938	2.0820419	0.16892998
NOTCH3	-1.0853421	0.067024142	-1.0911219	-1.0330969	0.77949897	0.0079229881
NOTCH3	-0.42977224	0.22491883	-0.47438753	-0.45596544	-0.11645624	-0.031679973
NOTCH3	-1.1549834	0.35530429	-1.215046	-1.2991602	-0.40578389	-0.13421622
NOTCH3	0.16181772	0.048995379	0.15797609	0.11746714	-0.9051993	-0.090611015
NOTCH3	-0.051980687	0.14598648	-0.072686546	0.040822044	0.63569401	0.063406528
NOTCH3	0.015880544	0.062189767	0.018483513	0.05049274	0.55655774	-0.018092835
NOTCH3	-0.070685133	0.084831001	-0.071683915	-0.32453284	-2.9923932	-0.30295099
NOTCH3	-0.16674054	0.038758544	-0.16492026	-0.23586669	-1.7835074	-0.12104849
NOTCH3	-0.26662271	0.064243616	-0.26912336	-0.23177104	0.54249238	-0.01274974
NOTCH3	0.25831047	0.10451254	0.24860958	0.5888091	3.1622869	0.29009746
NOTCH3	-0.29754746	0.052143526	-0.31096214	-0.57320602	-5.2865347	-0.31234594
NOTCH3	-0.71991807	0.056572594	-0.71641407	-1.8952773	-20.776123	-1.2289653
NOTCH3	-0.02765689	0.054417956	-0.032010282	-0.14108588	-2.0844037	-0.15917766
NOTCH3	-0.23641988	0.092954991	-0.24613693	-0.89394812	-7.0736196	-0.69791325
NOTCH3	-0.47421522	0.052412336	-0.47340306	-0.18448059	5.5279855	0.23882041
NOTCH3	-0.59914513	0.11872055	-0.60164509	-0.37139611	1.9183622	0.18014692
NOTCH3	-0.27289807	0.052079506	-0.26920463	-0.6099104	-6.4711123	-0.39080784
NOTCH3	-0.30263579	0.066067023	-0.28352598	-0.2785271	0.36491263	-0.045103181
NOTCH3	-0.088291859	0.0853624	-0.084976384	-0.0072815545	0.94901625	0.027592768
NOTCH3	-0.20244168	0.071651576	-0.21700831	-0.056145105	2.0417775	0.11076114
NOTCH3	-0.46374433	0.15998499	-0.49302677	-0.11101243	2.2047812	0.33191228
NOTCH3	0.16929475	0.087946039	0.18630824	0.48040385	3.5374998	0.24399355
NOTCH3	-0.13256275	0.22476403	-0.15374887	0.0047306653	0.61083357	0.10837747
NOTCH3	0.3490604	0.048658213	0.34344187	0.52552269	3.6265674	0.13197876
NOTCH3	-0.67986646	0.094362153	-0.67945273	-1.8482769	-12.382194	-1.2189263
NOTCH3	-1.3868666	0.15749753	-1.3581895	-2.3950651	-6.4013608	-1.0869777
BRD4	-0.20216059	0.13292888	-0.23280184	-0.13435957	0.51005485	0.048340208
BRD4	-0.54309376	0.070014705	-0.54270535	-0.32207569	3.1567378	0.17052759
BRD4	0.017383846	0.18029451	-0.01062029	-0.1908309	-1.1548591	-0.23031267
BRD4	1.415848	0.20224145	1.4344456	2.0052735	2.9144643	0.52072582
BRD4	1.1525979	0.19840611	1.2005312	1.4928508	1.7149315	0.24221753
BRD4	-0.58177194	0.086028761	-0.59528232	-0.55550654	0.30530955	-0.01032628
BRD4	-0.12690386	0.050261837	-0.12813933	0.24242406	7.3480785	0.32046133
BRD4	0.3244062	0.25766818	0.28038489	-0.20346124	-2.0486326	-0.53394819
BRD4	0.037811944	0.19130024	0	-0.63815313	-3.5335297	-0.68825519
BRD4	0.49782366	0.10329848	0.51381643	0.9817332	4.6845756	0.4178147
BRD4	0.28641019	0.16750429	0.25502974	0.73394372	2.6717736	0.42881192
BRD4	0.30655261	0.24600957	0.26644409	-0.33303436	-2.5998459	-0.64958051
BRD4	-0.51063567	0.097807441	-0.53078159	-0.51200898	-0.014040943	-0.031329451
JAK3	-0.40148924	0.054607198	-0.40940549	-0.40779686	-0.11550888	-0.048493428
JAK3	-0.89371405	0.064094792	-0.87347118	-1.3660041	-7.3686184	-0.542635
JAK3	-0.39766192	0.067070614	-0.40506555	-0.73451729	-5.0223988	-0.3795538
JAK3	-0.070123653	0.055100165	-0.067463277	0.15109146	4.0147814	0.16845268
JAK3	-0.35366397	0.05905635	-0.3608341	-0.15201377	3.4145388	0.15871827
JAK3	-0.02059603	0.10199568	-0.036492208	0.11470544	1.3265412	0.10109559
JAK3	0.37239217	0.048958384	0.37961321	0.19907842	-3.5400218	-0.23063685
JAK3	-0.45403329	0.05073738	-0.45090845	-0.33657889	2.3149481	0.064227497
JAK3	-0.071200807	0.054488105	-0.0750052	0.0039692164	1.3795676	0.028872355
JAK3	-0.15090144	0.052994502	-0.15843094	-0.24368114	-1.7507419	-0.13535226
JAK3	-0.54867356	0.051878024	-0.54998365	-0.34719615	3.8836754	0.15268543
JAK3	-0.82005948	0.096536353	-0.80902798	-0.78597673	0.35305609	-0.027050815
JAK3	0.086031559	0.062792113	0.092176196	0.15926592	1.1662987	0.016987658
JAK3	-0.044424606	0.067564757	-0.038377181	-0.4731858	-6.3459297	-0.48491068
JAK3	-0.56449272	0.075662677	-0.57465718	-1.0738895	-6.7324705	-0.54933434
JAK3	-0.17658613	0.061220568	-0.17764836	-0.27921222	-1.6763336	-0.15166593
JAK3	-0.18069256	0.069591856	-0.17735049	0.017658237	2.8502013	0.14490667
JAK3	0.041102263	0.059473104	0.044911918	-0.0096727373	-0.85374727	-0.10468672
JAK3	-0.65542289	0.18129451	-0.69077991	-0.84556184	-1.0487849	-0.20488399
JAK3	-0.10658676	0.056363396	-0.11280714	0.15277534	4.6016052	0.21548042
JAK3	-0.61400065	0.066817561	-0.62251781	-0.48050013	1.9979856	0.091915622
JAK3	-0.26056212	0.059728111	-0.2551717	-0.4923082	-3.880017	-0.28723857
JAK3	-0.49778818	0.094582035	-0.51172638	-0.46924696	0.3017615	-0.0076226452
JAK3	-0.071571567	0.058464193	-0.065975462	-0.16921425	-1.670128	-0.15334085
PIK3R2	-0.84219011	0.20408198	-0.8868672	-0.85477338	-0.0616579	-0.018008238
PIK3R2	1.1978736	0.090022365	1.2171714	0.43470502	-8.4775442	-0.83256844
PIK3R2	-0.35830904	0.10292015	-0.33463271	-0.24395498	1.111095	0.040575672
PIK3R2	-0.30836176	0.074594202	-0.28838393	-0.13582259	2.3130373	0.10245928
PIK3R2	-1.7311482	0.099723059	-1.74482	-1.6640427	0.67291906	0.030675285
PIK3R2	-0.092358097	0.098147239	-0.070557362	-0.080714893	0.11862997	-0.060259593
PIK3R2	0.61281677	0.055582044	0.61352913	0.11892462	-8.8858221	-0.54470658
PIK3R2	0.2569702	0.09126819	0.27253718	-0.10480474	-3.9638667	-0.42744398
PIK3R2	0.29311973	0.082982231	0.27977023	0.56641166	3.2933789	0.23653937
PIK3R2	-0.15263597	0.057370066	-0.16093064	0.11275724	4.6259874	0.22358581
PIK3R2	-0.5048323	0.096650715	-0.53364778	-0.37875961	1.3044155	0.10478611
PIK3R2	-0.34384575	0.10048525	-0.35940838	-0.20443168	1.3874083	0.10487464
PIK3R2	-0.079107547	0.14420839	-0.040353601	0.12554372	1.4191357	0.11579526
PIK3R2	0.9481654	0.062835901	0.94765067	0.74341781	-3.2584492	-0.25433492
PIK3R2	-0.96884282	0.080421388	-0.97943835	-0.51560401	5.6357993	0.41373227
MEF2B	-1.0469007	0.11092225	-1.0660417	-2.250155	-10.847727	-1.2342153
MEF2B	-0.3550742	0.065568991	-0.33845891	-2.4152083	-31.419335	-2.1268515
MEF2B	0.091918963	0.10271885	0.10339227	-0.62602048	-6.9893641	-0.77951481
MEF2B	0.53683366	0.040322433	0.53584611	0.12368135	-10.246215	-0.46226682
MEF2B	0.31173999	0.046889759	0.31388204	-0.71272368	-21.848346	-1.0767078
MEF2B	0.098475699	0.060955744	0.10765526	0.19867207	1.643756	0.040914746
MEF2B	-0.065533762	0.085780501	-0.076556502	0.084018137	1.7434253	0.11047258
MEF2B	0.48135402	0.097437252	0.49520106	0.57056394	0.91556272	0.025260814
CCNE1	-0.036813791	0.12089823	-0.013038276	-0.095541917	-0.48576498	-0.1326057
CCNE1	0.098975039	0.10037981	0.10760983	0.077409705	-0.21483737	-0.080302187
CCNE1	0.53204786	0.10396195	0.54286074	0.23764416	-2.8318408	-0.35531864
CCNE1	0.18283301	0.069780534	0.17317014	0.11883433	-0.91714228	-0.10443787
CCNE1	0.68048685	0.10683846	0.66957539	1.1471714	4.3681327	0.42749397
CCNE1	0.67675869	0.082622733	0.68916374	2.3307384	20.018458	1.5914726
CCNE1	0.19381265	0.12108177	0.21353656	0.771411	4.7703164	0.50777238
CCNE1	0.4476616	0.11046238	0.44522423	0.98154673	4.8331851	0.48622044
CCNE1	0.84841281	0.091840665	0.82995034	1.4053117	6.0637504	0.52525927
CCNE1	-0.01841652	0.069576546	-0.013044161	0.2453935	3.7916516	0.2083356
CCNE1	-0.073518881	0.052034821	-0.06473623	0.0020023893	1.4513602	0.016636557
CEBPA	-0.18697237	0.32286414	-0.23394722	-0.21412502	-0.08409929	-0.030279857
CEBPA	-0.11180892	0.079084548	-0.11894135	-0.096266011	0.19653535	-0.027426723
CEBPA	-0.3775579	0.16549311	-0.39339761	-0.41619095	-0.23344202	-0.072895398
AKT2	-0.051131289	0.081795474	-0.047646627	-0.58044949	-6.4712407	-0.58290492
AKT2	0.36993252	0.09454427	0.380847	0.40857618	0.40873612	-0.022372884
AKT2	0.10888674	0.087325156	0.11434603	0.29287689	2.1069548	0.1284288
AKT2	0.26749444	0.11634614	0.24933457	0.27819916	0.092007495	-0.021237475
AKT2	0.29341534	0.078298883	0.30373136	0.14334037	-1.9166936	-0.21049305
AKT2	-0.20912014	0.044168158	-0.20054846	-0.089199219	2.715099	0.061247179
AKT2	-0.041028604	0.08378976	-0.026269429	-0.1778931	-1.6334274	-0.20172573
AKT2	0.079748552	0.097394006	0.083478179	0.050148802	-0.30391757	-0.083431439
AKT2	0.04391947	0.063563763	0.05608132	0.29201508	3.9030982	0.1858317
AKT2	0.17102457	0.05748949	0.16398328	0.21477867	0.76107995	0.00069332651
AKT2	0.45333625	0.054780943	0.44898484	0.73984002	5.2299898	0.24075312
AKT2	0.088635442	0.06070406	0.099634088	-0.14941886	-3.9215549	-0.29915501
AKT2	-0.6513457	0.049241626	-0.66224479	-0.47461756	3.5889989	0.13752517
rs3745274	0.27017896	0.14138203	0.26706324	0.30167188	0.22275049	-0.015493425
AXL	-0.16212334	0.11323494	-0.14613513	-0.47638903	-2.7753421	-0.38035597
AXL	-0.49680411	0.11213066	-0.52297619	-0.22536447	2.4207441	0.24750966
AXL	0.17802597	0.11435623	0.20102527	0.22156759	0.38075421	-0.029559746
AXL	-0.10531653	0.082409661	-0.10710991	-0.15547022	-0.60858993	-0.098462371
AXL	-0.86307391	0.20538496	-0.83972149	-0.55267881	1.5112845	0.23694062
AXL	-0.13851295	0.10506095	-0.12591458	-0.38411474	-2.3377076	-0.30830222
AXL	0.20402811	0.043988147	0.20526263	0.1409905	-1.433059	-0.11437419
AXL	0.21153065	0.1291222	0.18339913	-0.49328352	-5.458505	-0.72678472
AXL	-0.18031431	0.058019546	-0.17547248	-0.062917607	2.0233992	0.062452811
AXL	-0.053203054	0.067047463	-0.067422324	0.011281113	0.96176893	0.028601375
AXL	0.33067394	0.088832617	0.34536539	0.31512694	-0.1750145	-0.080340508
AXL	0.20909471	0.059513166	0.20845055	0.19428745	-0.24880649	-0.064265164
AXL	-0.4305295	0.088400887	-0.42130608	-0.9640794	-6.0355718	-0.59287538
AXL	0.15084404	0.080225647	0.16273231	0.27499528	1.5475256	0.062160913
AXL	-0.10170295	0.086512163	-0.095384901	0.058072775	1.8468585	0.10335561
AXL	-0.43098696	0.10307368	-0.41652891	-0.40323481	0.26924579	-0.036807958
AXL	0.12547416	0.064868529	0.12309262	-0.016196226	-2.1839618	-0.18939091
AXL	0.51529466	0.076662501	0.5328448	0.56174259	0.60587554	-0.021204267
AXL	-0.33041645	0.057852232	-0.32731361	-0.18899463	2.4445353	0.088216922
AXL	-0.32618443	0.046259677	-0.32868478	-0.15086555	3.7898855	0.12771717
AXL	-0.17629488	0.2433952	-0.21965235	-0.29206096	-0.4756301	-0.12251067
CD79A	0.34434873	0.10817766	0.36608015	0.13416226	-1.9429749	-0.28201996
CD79A	-0.45359485	0.18537797	-0.4855499	-0.24876226	1.1049457	0.18668558
CD79A	0.1142819	0.053604373	0.11940533	0.0071448826	-1.9986619	-0.16236251
CD79A	-0.77280328	0.12793582	-0.77719703	-1.219702	-3.4931475	-0.492607
CD79A	-0.53689191	0.063402735	-0.53290062	-0.43386858	1.6249036	0.04892998
CIC	-0.1996828	0.10485563	-0.18893656	-0.52098963	-3.0642783	-0.38215513
CIC	-0.42179252	0.057981517	-0.4213663	-0.20465658	3.7449165	0.16660766
CIC	-0.44998514	0.078763423	-0.43386173	-0.42413375	0.32821573	-0.040374077
CIC	-0.47281021	0.32102831	-0.43491857	-0.34199748	0.40748034	0.042819025
CIC	-0.10164317	0.041076997	-0.10162316	-0.12150224	-0.48345968	-0.069981144
CIC	0.47473878	0.30012565	0.52802551	0.45403991	-0.068967346	-0.12408766
CIC	0.03040499	0.10012739	0.044358336	0.061219608	0.30775414	-0.033240789
CIC	-0.61475864	0.083130966	-0.61741482	-0.62693553	-0.14647845	-0.059622777
CIC	0.87325529	0.23934744	0.93510333	1.3875903	2.1489056	0.40238495
CIC	0.76957655	0.041388257	0.76711925	1.0982225	7.9405614	0.28100123
CIC	-0.59359941	0.17135017	-0.5826589	-0.45115709	0.83129373	0.081399751
CIC	-0.14119667	0.47989284	-0.23027523	-0.39051211	-0.51952316	-0.21033894
CIC	1.004582	0.10282595	1.0260468	0.97551498	-0.28268179	-0.10063389
CIC	0.28145292	0.094199035	0.26823705	0.31395715	0.34505905	-0.0043819626
CIC	0.026466665	0.039219488	0.029818419	0.03893792	0.31798618	-0.040982561
CIC	-0.032610196	0.05078716	-0.030306602	0.23791868	5.326718	0.21812322
CIC	0.49224423	0.20959004	0.45467174	0.067422609	-2.026917	-0.43735119
CIC	0.039021545	0.22845643	0.0025823746	-0.36034685	-1.7481163	-0.41303129
CIC	0.081586564	0.11118887	0.060897965	-0.044304773	-1.1322297	-0.1553048
CIC	0.81112641	0.040345899	0.80964504	0.74963618	-1.5240765	-0.11011093
CIC	0.29517566	0.053639428	0.29416767	0.04594252	-4.6464541	-0.29832721
CIC	-0.10037403	0.050234458	-0.11015396	0.24955348	6.965886	0.30960538
CIC	-0.72816795	0.24223771	-0.77721787	-1.1002279	-1.5359291	-0.37311208
rs25487	-0.4815797	0.091617504	-0.47105476	-0.51485846	-0.36323587	-0.093905766
rs13181	-0.58842937	0.11526236	-0.57400521	-0.68238051	-0.81510686	-0.15847736
rs1052555	-0.1183243	0.10492544	-0.094415166	0.28152374	3.8107826	0.32583684
rs50872	-0.51751704	0.1379387	-0.47782073	-1.7630172	-9.0293742	-1.3352985
rs1799793	-0.51237833	0.12122867	-0.49226087	-0.98254783	-3.8783689	-0.54038902
rs3212986	-0.51262468	0.2385765	-0.46238647	-0.19581365	1.3279222	0.21647076
rs3212986	-0.4936903	0.29421665	-0.43202219	-0.17294442	1.090169	0.2089757
rs11615	-0.60388547	0.1280293	-0.60154488	-0.49791626	0.82769495	0.053526553
POLD1	0.046755616	0.12213074	0.041901071	-0.21626254	-2.1535787	-0.30826568
POLD1	1.7186222	0.0728695	1.7214787	1.6439413	-1.0248578	-0.12763944
POLD1	0.80338715	0.06756892	0.79180865	0.58735501	-3.1972117	-0.25455571
POLD1	0.74475479	0.067032294	0.76236818	0.48555587	-3.8667769	-0.32691438
POLD1	0.55872539	0.067715246	0.56116883	0.71557068	2.3162478	0.10429979
POLD1	0.24073066	0.10687258	0.25842707	0.3132648	0.67869736	0.0047356659
POLD1	-0.074199649	0.06191852	-0.072605855	0.26795314	5.5258554	0.29045693
POLD1	-0.022305168	0.058441675	-0.03274836	0.096677129	2.0359152	0.079323427
POLD1	0.28931648	0.10312822	0.29423119	0.47012612	1.7532509	0.12579287
POLD1	0.10452514	0.040592768	0.10431473	0.29840776	4.7762848	0.14399097
POLD1	-0.13132527	0.051819065	-0.12187925	-0.14292429	-0.22383697	-0.071147104
POLD1	-0.29173007	0.094242065	-0.31084986	-0.38286086	-0.96698633	-0.12211306
POLD1	-0.65531091	0.1044213	-0.63462394	-0.69010856	-0.33324286	-0.10558668
POLD1	0.67545651	0.080809929	0.65942057	0.93124442	3.165303	0.22172179
POLD1	-0.30463652	0.061095221	-0.29631869	0.013254586	5.2032074	0.25947121
POLD1	-0.52431947	0.055691727	-0.51556916	-0.49877446	0.45868585	-0.033307365
POLD1	-0.73130461	0.10410153	-0.72024977	-0.37711074	3.4023887	0.29303696
POLD1	0.21379431	0.039730263	0.21514909	0.036425847	-4.4643164	-0.22882531
POLD1	-0.028611214	0.095287315	-0.020692403	0.18810358	2.27433	0.15869393
POLD1	-0.29248991	0.09024788	-0.29188313	-0.30103899	-0.094728901	-0.059257924
POLD1	-0.39121815	0.10598262	-0.37139484	-0.71777263	-3.0812079	-0.39647985
POLD1	-0.37464707	0.059776916	-0.37125999	-0.22296128	2.5375312	0.098196649
POLD1	-0.45922996	0.052950537	-0.45611237	-0.1994923	4.9052885	0.20651801
POLD1	-0.034838569	0.10310923	-0.012232478	-0.13589507	-0.98009173	-0.17376466
POLD1	-0.5157773	0.083252883	-0.49958795	-0.56312618	-0.56873561	-0.11364029
POLD1	-0.82348258	0.10305959	-0.81711091	-1.1265515	-2.9407158	-0.3595427
PPP2R1A	-0.73487126	0.10382389	-0.7385778	-0.66069253	0.71446691	0.027783212
PPP2R1A	0.064498252	0.13583345	0.080006783	0.26836506	1.5008587	0.13825622
PPP2R1A	-0.3702808	0.098334133	-0.35958521	-0.17283743	2.0078824	0.13664572
PPP2R1A	-0.1029303	0.14213336	-0.12377131	0.028403142	0.9240156	0.10207239
PPP2R1A	0.37672938	0.06707672	0.35666031	0.39892129	0.33084376	-0.0078410776
PPP2R1A	0.34511803	0.058294851	0.33229236	0.49513661	2.5734448	0.11274219
PPP2R1A	0.2078511	0.059347523	0.20294004	0.34682753	2.3417394	0.09378543
PPP2R1A	0.11369707	0.072718058	0.1270412	0.16372264	0.68793879	-0.013420619
PPP2R1A	0.13295957	0.05507869	0.13103001	0.38684343	4.6094754	0.20571136
PPP2R1A	-0.31977456	0.061146856	-0.33118578	-0.2929697	0.43836862	-0.011885979
PPP2R1A	-0.0010138638	0.11814067	0.01600166	0.024605919	0.21685829	-0.041497802
PPP2R1A	-0.22346564	0.082381069	-0.244842	-0.12353838	1.2129881	0.071201556
PPP2R1A	0.032820835	0.070959383	0.025327117	0.14337473	1.5579884	0.067945552
PPP2R1A	0.28881862	0.087376343	0.29288897	0.13867609	-1.718343	-0.20431494
PPP2R1A	0.99945324	0.10837806	1.0021198	0.9343148	-0.60102979	-0.11790706
MYADM	0.51967611	0.32263584	0.57170654	1.0166869	1.5404698	0.39487829
KIR3DX1	-0.42378024	0.38148348	-0.35826559	0.70006676	2.9459913	1.0082303
ZNF805	0.25577727	0.31250537	0.31498733	0.23021472	-0.081798744	-0.13487467
C20orf96	0.12660569	0.35004543	0.20495102	-1.0897354	-3.4748093	-1.3447885
C20orf96	-0.17028335	0.32193862	-0.11904176	-1.0451323	-2.7174402	-0.97619261
CDC25B	0.52825693	0.33644076	0.54653049	0.40440613	-0.36812067	-0.19222642
CDC25B	0.36418056	0.40016983	0.39160294	0.73265755	0.92080154	0.29095255
BCL2L1	0.11240835	0.032812786	0.11169997	0.41207834	9.1327202	0.25027631
BCL2L1	-0.24114097	0.15480425	-0.26973452	-0.3996935	-1.024213	-0.18006104
BCL2L1	0.68923883	0.10886094	0.71035948	0.16150893	-4.8477434	-0.59895262
BCL2L1	-0.53346776	0.24848493	-0.57602376	-0.45753341	0.30558937	0.06838829
BCL2L1	0.18080646	0.34546227	0.12014931	0.12244941	-0.16892452	-0.047801959
ASXL1	-1.1661922	0.18562336	-1.1048819	-1.4714743	-1.6446317	-0.41669442
ASXL1	0.47005715	0.10455483	0.46442806	0.78281108	2.9912911	0.26828096
ASXL1	0.26209376	0.041748812	0.26785137	0.27027531	0.19597084	-0.047678122
ASXL1	0.43775987	0.19595852	0.40326368	0.46162304	0.12177662	0.008257295
ASXL1	0.02985837	0.047552392	0.022440663	0.16866988	2.9191278	0.096127154
ASXL1	0.18768237	0.11126587	0.1999388	0.51167942	2.9119177	0.26163856
ASXL1	-0.27007754	0.082188758	-0.25993615	-0.1324887	1.6740591	0.077345383
ASXL1	-1.167741	0.082518466	-1.1825427	-0.91323008	3.0842905	0.21921056
