Chr	start	end	gene	depth	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND
chr17	37682083	37682578	CDK12	3450	-0.93550914
chr17	37686793	37687624	CDK12	7056	-0.79611868
chr17	37855748	37855895	ERBB2	880	0.050810577
chr17	37856228	37856574	ERBB2	1858	-0.61971947
chr17	37863208	37863423	ERBB2	1959	0.040014497
chr17	37864543	37864824	ERBB2	2575	-0.10253311
chr17	37865538	37865722	ERBB2	1681	0.029880341
chr17	37866018	37866165	ERBB2	1544	0.27468145
chr17	37866313	37866492	ERBB2	1560	0.048559326
chr17	37866558	37866775	ERBB2	2632	0.31410187
chr17	37868148	37868333	ERBB2	1877	0.18552723
chr17	37868553	37868732	ERBB2	2759	0.72958451
chr17	37871498	37871656	ERBB2	1232	-0.06573959
chr17	37871673	37871809	ERBB2	1189	-0.090354847
chr17	37871958	37872207	ERBB2	2074	-0.094353936
chr17	37872518	37872706	ERBB2	1652	0.18622232
chr17	37872733	37872878	ERBB2	2026	0.70141969
chr17	37873548	37873757	ERBB2	1493	-0.38957275
chr17	37875983	37876128	ERBB2	1749	0.43469516
chr17	37879548	37879721	ERBB2	1856	0.26382295
chr17	37879768	37879938	ERBB2	1830	0.40456417
chr17	37880143	37880277	ERBB2	1206	0.1165122
chr17	37880943	37881204	ERBB2	2924	0.20416216
chr17	37881268	37881488	ERBB2	2574	0.29348886
chr17	37881538	37881678	ERBB2	1621	0.34250659
chr17	37881938	37882156	ERBB2	1935	-0.096692819
chr17	37882788	37882929	ERBB2	1924	0.59969888
chr17	37883043	37883300	ERBB2	2511	0.05776808
chr17	37883518	37883838	ERBB2	2353	-0.50559051
chr17	37883913	37884334	ERBB2	4422	-0.17976502
chr17	38487448	38487686	RARA	2010	-0.05486026
chr17	38497613	38497903	RARA	1564	-0.59847662
chr17	38498248	38499151	RARA	7484	-0.42357533
chr17	38504533	38504751	RARA	2068	-0.043176801
chr17	38506003	38506191	RARA	1189	-0.48056517
chr17	38508128	38508338	RARA	1702	-0.25084135
chr17	38508383	38508773	RARA	4379	-0.065732255
chr17	38510518	38510780	RARA	1867	-0.30717092
chr17	38511493	38511706	RARA	1336	-0.49762563
chr17	38512238	38512513	RARA	1496	-0.42654653
chr17	40467729	40468221	STAT3	4947	-0.38744573
chr17	40468514	40468941	STAT3	2999	-0.047633821
chr17	40469139	40469280	STAT3	1034	0.17684918
chr17	40474264	40474548	STAT3	2550	0.30193216
chr17	40474999	40475172	STAT3	2251	0.48833271
chr17	40475254	40475394	STAT3	1577	0.40705865
chr17	40475539	40475677	STAT3	1029	1.205166
chr17	40476704	40476868	STAT3	3101	1.1778667
chr17	40476954	40477105	STAT3	1440	0.15363112
chr17	40478104	40478241	STAT3	1198	-0.089536851
chr17	40481374	40481523	STAT3	2261	0.84203704
chr17	40481544	40481678	STAT3	3003	1.8415408
chr17	40481699	40481840	STAT3	1650	0.85330113
chr17	40483444	40483549	STAT3	45	-0.16780101
chr17	40485654	40485816	STAT3	1226	-0.1441675
chr17	40485879	40486100	STAT3	1748	1.0509025
chr17	40489424	40489634	STAT3	1806	-0.157756
chr17	40489754	40489903	STAT3	1577	0.31119691
chr17	40490714	40490848	STAT3	113	0.68655922
chr17	40491294	40491452	STAT3	1334	0
chr17	40497544	40497691	STAT3	1199	-0.081446289
chr17	40498564	40498773	STAT3	983	-0.33201006
chr17	40500374	40500593	STAT3	1786	-0.1421384
chr17	40540269	40540593	STAT3	1834	-0.54782807
chr17	41197661	41197860	BRCA1	1350	-0.3454897
chr17	41199606	41199762	BRCA1	1204	-0.1379233
chr17	41201091	41201240	BRCA1	968	0.40338941
chr17	41203026	41203181	BRCA1	884	-0.57304939
chr17	41209036	41209182	BRCA1	1603	0.90602662
chr17	41215291	41215440	BRCA1	266	1.7354095
chr17	41215856	41215992	BRCA1	172	-0.24116568
chr17	41219586	41219730	BRCA1	487	2.477975
chr17	41222911	41223267	BRCA1	1654	-0.82384448
chr17	41226326	41226576	BRCA1	1278	-0.20832484
chr17	41228476	41228649	BRCA1	134	-0.93391081
chr17	41234391	41234614	BRCA1	1005	-0.47532019
chr17	41242946	41243088	BRCA1	814	0.328852
chr17	41243426	41246890	BRCA1	14697	1.7839613
chr17	41247826	41247963	BRCA1	365	-0.22829323
chr17	41249211	41249339	BRCA1	91	0.62244291
chr17	41251766	41251934	BRCA1	1235	1.3578817
chr17	41256116	41256284	BRCA1	348	1.4594436
chr17	41256846	41256988	BRCA1	88	-0.92381792
chr17	41258431	41258568	BRCA1	57	-0.53412232
chr17	41267696	41267826	BRCA1	72	-1.9870302
chr17	41275996	41276145	BRCA1	35	-1.6572841
chr17	45754093	45754174	KPNB1	219	-0.82712051
chr17	45754188	45754260	KPNB1	317	1.5593006
chr17	47677708	47677921	SPOP	1557	-0.39040617
chr17	47679198	47679417	SPOP	1342	-0.52315594
chr17	47684588	47684761	SPOP	425	0.58713744
chr17	47685183	47685332	SPOP	149	-0.93523832
chr17	47688613	47688860	SPOP	1763	0.048534461
chr17	47696318	47696485	SPOP	1185	-0.15154647
chr17	47696563	47696770	SPOP	890	0.78714847
chr17	47699283	47699453	SPOP	246	0.22185627
chr17	47700058	47700198	SPOP	1224	-0.0051408351
chr17	56432254	56432390	RNF43	1350	0.090358537
chr17	56434794	56436028	RNF43	12241	-0.59349467
chr17	56436039	56436203	RNF43	1615	0.23312408
chr17	56437479	56437622	RNF43	1027	-0.3172019
chr17	56438109	56438330	RNF43	1177	-0.77226545
chr17	56439879	56440033	RNF43	757	-0.73087838
chr17	56440614	56440789	RNF43	2956	0.83442449
chr17	56440849	56440997	RNF43	1521	0.27225284
chr17	56448244	56448429	RNF43	1117	-0.56250992
chr17	56492664	56492990	RNF43	1694	-0.97317387
chr17	56769979	56770183	RAD51C	2366	0.34846133
chr17	56772269	56772759	RAD51C	512	0.30254972
chr17	56774024	56774236	RAD51C	1047	0.53998801
chr17	56780529	56780710	RAD51C	128	-0.11557541
chr17	56787194	56787366	RAD51C	256	0.13326653
chr17	56798069	56798202	RAD51C	222	2.1488971
chr17	56801359	56801491	RAD51C	185	-0.83020707
chr17	56809804	56809950	RAD51C	68	-0.86728448
chr17	56811469	56811610	RAD51C	293	-0.78816169
chr17	59760635	59761396	BRIP1	1336	0.67071757
chr17	59761415	59761516	BRIP1	447	1.8970226
chr17	59763165	59763548	BRIP1	422	-0.33970555
chr17	59770760	59770894	BRIP1	47	-1.7217871
chr17	59793290	59793424	BRIP1	88	-2.0727449
chr17	59820350	59820520	BRIP1	281	-0.47531628
chr17	59821765	59821968	BRIP1	180	-0.44530603
chr17	59853740	59853946	BRIP1	379	-0.79877459
chr17	59857610	59857783	BRIP1	147	0.56224242
chr17	59858175	59858387	BRIP1	367	1.1177763
chr17	59861605	59861810	BRIP1	57	-0.50695999
chr17	59870930	59871104	BRIP1	47	-0.88900599
chr17	59876425	59876676	BRIP1	417	-0.061848955
chr17	59878580	59878876	BRIP1	377	-0.17066331
chr17	59885800	59886144	BRIP1	760	-0.86546284
chr17	59924435	59924607	BRIP1	122	-0.16683682
chr17	59926455	59926634	BRIP1	126	-0.24180671
chr17	59934390	59934603	BRIP1	710	0.88809591
chr17	59937130	59937305	BRIP1	184	-0.11505728
chr17	59938780	59938917	BRIP1	60	-0.68755088
chr17	62006550	62006711	CD79B	1794	0.44901708
chr17	62006735	62006883	CD79B	1534	0.31607074
chr17	62007105	62007279	CD79B	1506	-0.10779776
chr17	62007410	62007761	CD79B	4258	0.10904851
chr17	62008645	62008786	CD79B	1844	0.62970925
chr17	62009505	62009659	CD79B	912	-0.44053246
chr17	63010350	63010973	GNA13	5141	1.0803834
chr17	63014313	63014461	GNA13	76	0.25649102
chr17	63049598	63049849	GNA13	1804	0.005294811
chr17	63051688	63051924	GNA13	2491	0.27079995
chr17	63052403	63052716	GNA13	3876	0.38453885
chr17	66511515	66511755	PRKAR1A	836	-1.3238502
chr17	66518875	66519084	PRKAR1A	1352	-0.40977925
chr17	66519840	66519978	PRKAR1A	151	-0.22486857
chr17	66520110	66520252	PRKAR1A	597	-0.49292955
chr17	66520995	66521153	PRKAR1A	52	0.15778592
chr17	66521860	66522089	PRKAR1A	505	-0.72382979
chr17	66523970	66524078	PRKAR1A	91	0.28490601
chr17	66524985	66525152	PRKAR1A	510	-0.12392254
chr17	66526030	66526163	PRKAR1A	804	1.5893249
chr17	66526385	66527169	PRKAR1A	5536	0.95091419
chr17	66527175	66527839	PRKAR1A	2171	0.6823186
chr17	66527865	66527960	PRKAR1A	132	2.2513526
chr17	66527965	66529595	PRKAR1A	1152	0.29828316
chr17	66547170	66547305	PRKAR1A	1108	-0.1819968
chr17	66918255	66918324	ABCA8	5	-2.3090168
chr17	68175134	68175204	KCNJ2	65	0.43493222
chr17	70117508	70117990	SOX9	2813	-0.72638394
chr17	70118838	70119152	SOX9	1939	-0.401325
chr17	70119648	70120568	SOX9	7812	-0.46115865
chr17	73204548	73204614	NUP85	80	1.62823
chr17	78519398	78519613	RPTOR	1451	-0.54590219
chr17	78599468	78599607	RPTOR	1774	0.60208135
chr17	78617488	78617634	RPTOR	1084	0.13712263
chr17	78681618	78681826	RPTOR	1670	-0.26686685
chr17	78682688	78682925	RPTOR	2657	0.25220152
chr17	78704328	78704548	RPTOR	1836	-0.19856149
chr17	78717053	78717244	RPTOR	1005	-0.75374467
chr17	78727778	78727994	RPTOR	1919	-0.12592502
chr17	78747598	78748169	RPTOR	7361	-0.071045531
chr17	78765198	78765353	RPTOR	1372	0.72778941
chr17	78795968	78796115	RPTOR	1287	0.086610647
chr17	78796853	78797065	RPTOR	1980	-0.085465605
chr17	78811678	78811828	RPTOR	1140	-0.13840274
chr17	78820238	78820389	RPTOR	1021	-0.29351889
chr17	78829223	78829368	RPTOR	1510	0.27181102
chr17	78831558	78831739	RPTOR	1470	-0.077431352
chr17	78854173	78854311	RPTOR	1162	-0.084073765
chr17	78857178	78857314	RPTOR	1639	0.44058005
chr17	78857553	78857805	RPTOR	1999	-0.1788734
chr17	78858783	78858987	RPTOR	1647	0.21556045
chr17	78865493	78865672	RPTOR	1490	-0.1561969
chr17	78866498	78866707	RPTOR	1942	0.018560062
chr17	78867478	78867690	RPTOR	2021	0.12798205
chr17	78882588	78882758	RPTOR	1750	0.23798303
chr17	78896488	78896635	RPTOR	749	-0.40217876
chr17	78897258	78897515	RPTOR	2558	0.14176875
chr17	78899138	78899316	RPTOR	2217	0.44383345
chr17	78914268	78914407	RPTOR	1118	-0.17759233
chr17	78919433	78919618	RPTOR	1527	-0.10531653
chr17	78921003	78921181	RPTOR	1582	-0.059119722
chr17	78923218	78923352	RPTOR	1057	-0.21009828
chr17	78931393	78931568	RPTOR	1503	-0.078959988
chr17	78933848	78934026	RPTOR	1787	0.11409166
chr17	78935163	78935310	RPTOR	1121	-0.049275042
chr17	78936238	78936408	RPTOR	1821	0.33532973
chr17	78936703	78936874	RPTOR	1077	-0.4150375
chr17	78938023	78938157	RPTOR	1003	-0.21759052
chr18	673370	673449	rs151264360	107	-0.97151982
chr18	673450	673527	rs151264360	109	0.81144696
chr18	21534380	21534449	LAMA3	67	0.93725429
chr18	23612291	23612427	SS18_fus	706	-0.28242051
chr18	45368169	45368343	SMAD2	407	-0.66674043
chr18	45371689	45371889	SMAD2	268	-0.1684828
chr18	45371999	45372180	SMAD2	237	-1.4913269
chr18	45374824	45375066	SMAD2	827	0.77370113
chr18	45377589	45377739	SMAD2	30	-1.4846569
chr18	45391394	45391540	SMAD2	95	-0.23721454
chr18	45394659	45394837	SMAD2	220	-1.6074881
chr18	45395589	45395828	SMAD2	395	-0.88563298
chr18	45396809	45396957	SMAD2	161	-1.2823235
chr18	45422869	45423217	SMAD2	1829	-0.59014372
chr18	48573394	48573701	SMAD4	219	-0.31224324
chr18	48575029	48575253	SMAD4	529	0.43743433
chr18	48575604	48575742	SMAD4	83	0.77270177
chr18	48581129	48581385	SMAD4	846	-0.78713139
chr18	48584464	48584640	SMAD4	1367	0.20247184
chr18	48584679	48584858	SMAD4	2412	0.6781348
chr18	48586189	48586326	SMAD4	124	0.77596562
chr18	48591759	48592011	SMAD4	576	-0.52524626
chr18	48593364	48593571	SMAD4	744	-0.059252039
chr18	48602979	48603166	SMAD4	493	-1.639745
chr18	48603654	48603824	SMAD4	660	0.35258038
chr18	48604604	48604852	SMAD4	2129	0.21959576
chr18	56363495	56363564	MALT1	55	1.1370631
chr18	56363585	56363654	MALT1	80	0.077573359
chr18	60969569	60970087	BCL2	1285	0.45173349
chr18	60984739	60986316	BCL2	16735	-0.38771158
chr18	77108170	77108245	ATP9B	301	-1.2898997
chr19	1206890	1207229	STK11	2532	-0.46262688
chr19	1218385	1218525	STK11	1045	-0.14350283
chr19	1219295	1219431	STK11	1176	0.002497309
chr19	1220350	1220519	STK11	1634	0.21612387
chr19	1220550	1220724	STK11	1567	0.32651879
chr19	1221180	1221361	STK11	1622	-0.062031179
chr19	1221905	1222046	STK11	939	-0.055187949
chr19	1222960	1223204	STK11	2312	0.15956441
chr19	1223610	1225262	STK11	12119	-0.65593321
chr19	1225555	1226679	STK11	7787	-0.81455986
chr19	1227565	1228027	STK11	3140	-0.49665867
chr19	2164140	2164291	DOT1L	1075	0.097636566
chr19	2180660	2180813	DOT1L	1034	-0.33719485
chr19	2185810	2185955	DOT1L	1226	0.47109171
chr19	2189690	2189830	DOT1L	801	-0.64196123
chr19	2190975	2191264	DOT1L	2860	-0.02874582
chr19	2193655	2193804	DOT1L	1295	0.063142051
chr19	2194470	2194610	DOT1L	1437	0.15607701
chr19	2199835	2199973	DOT1L	774	-0.62201261
chr19	2202655	2202811	DOT1L	1810	0.5288286
chr19	2206690	2206831	DOT1L	1260	0.85369469
chr19	2207550	2207686	DOT1L	1263	0.096737626
chr19	2208870	2209019	DOT1L	1185	2.541052
chr19	2210365	2210542	DOT1L	860	-0.58986186
chr19	2210590	2210874	DOT1L	2397	-0.17318344
chr19	2211065	2211249	DOT1L	1279	0.015568095
chr19	2211715	2211855	DOT1L	1030	-0.30766874
chr19	2213505	2213661	DOT1L	1168	-0.16324181
chr19	2213825	2214009	DOT1L	841	-0.78757149
chr19	2214440	2214635	DOT1L	860	-0.85014386
chr19	2216255	2216780	DOT1L	3695	-0.69728066
chr19	2216925	2217102	DOT1L	886	-0.7838305
chr19	2217735	2217955	DOT1L	1381	-0.23629771
chr19	2220085	2220252	DOT1L	1396	0.089379361
chr19	2221950	2222571	DOT1L	5022	-0.35887146
chr19	2223245	2223500	DOT1L	1919	-0.3209992
chr19	2225340	2225477	DOT1L	1042	2.1912322
chr19	2226160	2227140	DOT1L	7591	-0.54116278
chr19	2227700	2229814	DOT1L	22551	0.21903749
chr19	3094620	3094802	GNA11	928	-0.4424018
chr19	3110125	3110366	GNA11	1168	-0.80053136
chr19	3113305	3113513	GNA11	1306	-0.46650898
chr19	3114915	3115090	GNA11	2478	0.7416823
chr19	3118900	3119070	GNA11	1679	0.20145265
chr19	3119175	3119384	GNA11	2433	0.32901959
chr19	3120965	3121207	GNA11	1795	-0.2454547
chr19	4090571	4090737	MAP2K2	1384	0.10999468
chr19	4094401	4094543	MAP2K2	700	-0.68123856
chr19	4095341	4095471	MAP2K2	982	-0.076498642
chr19	4097246	4097392	MAP2K2	536	-1.2421566
chr19	4099176	4099456	MAP2K2	1716	-0.3481395
chr19	4100981	4101321	MAP2K2	2437	-0.37827128
chr19	4102331	4102478	MAP2K2	1296	0.15330197
chr19	4102791	4103243	MAP2K2	2890	-0.5824308
chr19	4110481	4110687	MAP2K2	1795	-0.037274642
chr19	4117391	4117663	MAP2K2	3721	0.58155341
chr19	4123751	4123885	MAP2K2	677	-0.48637446
chr19	10597293	10597511	KEAP1	2341	0.14274037
chr19	10599833	10600090	KEAP1	2089	-0.29883943
chr19	10600298	10600551	KEAP1	3424	0.4380162
chr19	10602228	10602960	KEAP1	7375	-0.36933281
chr19	10610048	10610751	KEAP1	6341	-0.62357897
chr19	11094804	11095089	SMARCA4	1675	-0.3911336
chr19	11095924	11096130	SMARCA4	1169	-0.6580552
chr19	11096834	11097296	SMARCA4	3979	-0.21851122
chr19	11097554	11097706	SMARCA4	946	-0.34465844
chr19	11098314	11098493	SMARCA4	1265	-0.0157683
chr19	11098519	11098618	SMARCA4	844	0.33636235
chr19	11099959	11100153	SMARCA4	1656	-0.037044467
chr19	11101804	11102020	SMARCA4	1125	-0.76706778
chr19	11105479	11105693	SMARCA4	1502	-0.48355664
chr19	11106859	11107037	SMARCA4	1409	-0.22397161
chr19	11107114	11107264	SMARCA4	1041	-0.25079559
chr19	11113674	11113859	SMARCA4	1293	-0.31903001
chr19	11113969	11114107	SMARCA4	1292	0.63401118
chr19	11118584	11118723	SMARCA4	1093	-0.15901915
chr19	11121024	11121241	SMARCA4	2898	0.44698828
chr19	11123589	11123811	SMARCA4	2202	0.038375818
chr19	11129584	11129724	SMARCA4	1583	0.30171775
chr19	11130244	11130416	SMARCA4	1205	-0.40978363
chr19	11132374	11132650	SMARCA4	2394	-0.11436195
chr19	11134169	11134342	SMARCA4	1399	-0.18329326
chr19	11134979	11135156	SMARCA4	983	-0.71911284
chr19	11136069	11136213	SMARCA4	890	-0.49842811
chr19	11136924	11137058	SMARCA4	1495	0.34015696
chr19	11138434	11138652	SMARCA4	2251	0.16900667
chr19	11141379	11141588	SMARCA4	1844	-0.054382585
chr19	11143934	11144222	SMARCA4	2111	-0.33875454
chr19	11144409	11144550	SMARCA4	582	-1.0339702
chr19	11144764	11144904	SMARCA4	1188	-0.11633635
chr19	11145564	11145705	SMARCA4	842	-0.21362484
chr19	11145724	11145837	SMARCA4	779	-0.25161566
chr19	11150109	11150245	SMARCA4	823	-0.13941459
chr19	11151949	11152262	SMARCA4	2391	-0.41843306
chr19	11168904	11169077	SMARCA4	1622	0.022401786
chr19	11169439	11169576	SMARCA4	736	-0.73856381
chr19	11170404	11170511	SMARCA4	970	0.020714523
chr19	11170519	11170587	SMARCA4	799	0.14575675
chr19	11170694	11170868	SMARCA4	1256	-0.22882053
chr19	11172399	11172541	SMARCA4	1130	-0.051816545
chr19	11258514	11258586	SPC24	427	0.66712574
chr19	11258599	11258671	SPC24	522	-0.5341119
chr19	13049454	13049597	CALR	1265	0.30501429
chr19	13049924	13050058	CALR	1323	0.2136098
chr19	13050209	13050463	CALR	3297	0.39231742
chr19	13050834	13050977	CALR	1507	0.22157389
chr19	13051034	13051275	CALR	4251	0.90784886
chr19	13051329	13051496	CALR	2886	1.0356801
chr19	13051524	13051737	CALR	3290	0.67210718
chr19	13054314	13054459	CALR	1773	0.45871787
chr19	13054504	13054763	CALR	2721	0.10264519
chr19	15271439	15272541	NOTCH3	5605	-1.1747576
chr19	15273249	15273386	NOTCH3	1429	0.17175063
chr19	15276144	15276371	NOTCH3	1670	-0.37898183
chr19	15276564	15276932	NOTCH3	3579	-0.20314329
chr19	15278034	15278256	NOTCH3	2039	-0.024299792
chr19	15280859	15281001	NOTCH3	1356	0.14476691
chr19	15281119	15281400	NOTCH3	2527	0.1463633
chr19	15281459	15281678	NOTCH3	943	-1.0322109
chr19	15284844	15285232	NOTCH3	2428	-0.55164325
chr19	15288304	15288931	NOTCH3	2545	-1.3466388
chr19	15289604	15289789	NOTCH3	1632	0.13137859
chr19	15289814	15290127	NOTCH3	2978	-0.027457104
chr19	15290149	15290325	NOTCH3	1796	0.16506217
chr19	15290849	15291103	NOTCH3	2062	-0.1778624
chr19	15291469	15291676	NOTCH3	1947	0.16874263
chr19	15291749	15291995	NOTCH3	1639	-0.15794601
chr19	15292364	15292637	NOTCH3	2826	0.48506209
chr19	15295084	15295298	NOTCH3	1437	-0.48188065
chr19	15295689	15295867	NOTCH3	427	-1.8169562
chr19	15296044	15296259	NOTCH3	1504	-0.15611855
chr19	15296269	15296527	NOTCH3	1700	-0.53152904
chr19	15297664	15297841	NOTCH3	1476	-0.18137293
chr19	15297914	15298177	NOTCH3	1785	-0.38728107
chr19	15298659	15298842	NOTCH3	1197	-0.3259312
chr19	15299014	15299191	NOTCH3	1359	-0.29122562
chr19	15299764	15300017	NOTCH3	2401	0.095514899
chr19	15300054	15300280	NOTCH3	2269	0.06184587
chr19	15302209	15302498	NOTCH3	2762	-0.092179789
chr19	15302534	15302702	NOTCH3	2056	0.52282716
chr19	15302739	15303141	NOTCH3	4160	-0.038428911
chr19	15303164	15303375	NOTCH3	2429	0.53181882
chr19	15308279	15308412	NOTCH3	354	-1.4705038
chr19	15311564	15311686	NOTCH3	160	-2.2958869
chr19	15364334	15364633	BRD4	2938	-0.05129263
chr19	15364929	15365119	BRD4	1446	-0.22984353
chr19	15366084	15366434	BRD4	3476	-0.18326043
chr19	15366844	15366981	BRD4	2699	2.4812001
chr19	15366984	15367089	BRD4	2080	1.3476307
chr19	15367744	15367997	BRD4	1671	-0.50850375
chr19	15374209	15374385	BRD4	1956	0.23489762
chr19	15375189	15375615	BRD4	4875	-0.09268502
chr19	15376134	15376484	BRD4	2539	-0.50581814
chr19	15378204	15378382	BRD4	2336	1.428138
chr19	15379684	15379865	BRD4	1330	1.2965375
chr19	15383604	15383994	BRD4	4742	0.027590839
chr19	15391039	15391293	BRD4	2039	-0.29700233
chr19	17937523	17937740	JAK3	1591	-0.32547849
chr19	17940888	17941066	JAK3	685	-0.93621814
chr19	17941288	17941468	JAK3	1058	-0.61145868
chr19	17942013	17942218	JAK3	1889	0.1694839
chr19	17942453	17942641	JAK3	1134	-0.15386053
chr19	17943293	17943548	JAK3	2992	0.22790323
chr19	17943568	17943747	JAK3	2109	0.38414511
chr19	17945353	17945567	JAK3	1909	-0.076250098
chr19	17945638	17945847	JAK3	2034	0.083909201
chr19	17945868	17946047	JAK3	1323	-0.24520768
chr19	17946698	17946882	JAK3	1383	-0.26989081
chr19	17947908	17948046	JAK3	738	-0.65570479
chr19	17948713	17948888	JAK3	1834	0.15948377
chr19	17949048	17949224	JAK3	1225	-0.45330367
chr19	17950253	17950507	JAK3	1259	-0.94670806
chr19	17951003	17951182	JAK3	1350	-0.26028105
chr19	17952163	17952388	JAK3	2065	0.10198857
chr19	17952423	17952598	JAK3	1565	-0.061596195
chr19	17953103	17953446	JAK3	1833	-0.63715166
chr19	17953813	17954019	JAK3	1665	0.19277088
chr19	17954163	17954337	JAK3	1446	-0.1644941
chr19	17954563	17954735	JAK3	1073	-0.47424044
chr19	17955008	17955261	JAK3	1534	-0.60848736
chr19	17958728	17958900	JAK3	1572	0.13310086
chr19	18266654	18267042	PIK3R2	1892	-0.93147581
chr19	18271244	18271388	PIK3R2	2256	0.84112549
chr19	18271674	18271811	PIK3R2	986	-0.2119031
chr19	18271829	18272014	PIK3R2	1264	-0.0052497032
chr19	18272064	18272338	PIK3R2	690	-1.5588387
chr19	18272744	18272891	PIK3R2	1324	0.076164217
chr19	18272989	18273157	PIK3R2	1666	0.3059247
chr19	18273194	18273342	PIK3R2	1429	0.15380122
chr19	18273754	18273993	PIK3R2	3282	0.53996231
chr19	18274049	18274227	PIK3R2	1961	0.25833669
chr19	18276889	18277141	PIK3R2	2118	-0.18213694
chr19	18277914	18278163	PIK3R2	1966	-0.1750425
chr19	18279249	18279383	PIK3R2	1387	0.16843463
chr19	18279514	18279724	PIK3R2	4250	1.269462
chr19	18279874	18280112	PIK3R2	1162	-0.5668088
chr19	19256579	19256851	MEF2B	438	-2.1912645
chr19	19257049	19257226	MEF2B	372	-1.7988959
chr19	19257339	19257480	MEF2B	658	-0.74992974
chr19	19257519	19257712	MEF2B	1651	0.1212069
chr19	19257819	19258036	MEF2B	964	-0.84121887
chr19	19258484	19258662	MEF2B	1537	0.030012549
chr19	19260009	19260259	MEF2B	2597	0.11336084
chr19	19261444	19261584	MEF2B	2277	0.82165875
chr19	30303402	30303531	CCNE1	837	0.046133818
chr19	30303557	30303708	CCNE1	1295	0.13650261
chr19	30303827	30303964	CCNE1	1357	0.089923474
chr19	30308012	30308236	CCNE1	2065	-0.074068958
chr19	30308277	30308468	CCNE1	1877	1.5458324
chr19	30311587	30311789	CCNE1	334	2.13206
chr19	30312597	30312748	CCNE1	1258	1.5170712
chr19	30312877	30313054	CCNE1	2363	1.5422626
chr19	30313122	30313296	CCNE1	3475	1.8677334
chr19	30313322	30313542	CCNE1	2597	0.37318083
chr19	30314537	30314718	CCNE1	1404	-0.24444473
chr19	33792221	33792769	CEBPA	4675	-0.28597814
chr19	33792771	33793010	CEBPA	1765	0.007936527
chr19	33793011	33793353	CEBPA	2289	-0.31879868
chr19	40739734	40739891	AKT2	750	-0.67896251
chr19	40740929	40741062	AKT2	1452	0.26797674
chr19	40741134	40741282	AKT2	1349	0.17134823
chr19	40741769	40742049	AKT2	3137	0.3381679
chr19	40742139	40742318	AKT2	2189	0.390386
chr19	40743844	40744022	AKT2	1636	0.018154605
chr19	40744764	40744911	AKT2	1245	0.014917994
chr19	40745909	40746048	AKT2	1107	-0.1446071
chr19	40747809	40747989	AKT2	1921	0.22149065
chr19	40748419	40748631	AKT2	2074	0.10848277
