gene	mean_log2ND	std_log2ND	median_log2ND	R-190115-979857-BLD-101100_BC_E19011812-32-DNA_F1901184313-27_L190118-00002-H6_20190121-C8_panel12_plus_P190121536-1_sample20190121-B3-A00168-log2_ND	R-RZ	R-CopyRatio
CYLD	0.25004069	0.11175314	0.25464249	0.58188557	2.9694457	0.32325644
CYLD	-0.18985932	0.088141743	-0.1813872	-0.5453001	-4.0326044	-0.36789954
CYLD	0.10921573	0.11510804	0.12770699	0.14268193	0.29073727	0.010988297
CYLD	-0.16927716	0.26169118	-0.21218698	-0.14631421	0.087748281	0.061886131
CYLD	0.075173841	0.061621024	0.061711323	0.24261483	2.7172706	0.17691687
CYLD	-0.15350671	0.095420073	-0.15474439	-0.82263416	-7.0124391	-0.67187641
CYLD	0.29909705	0.10749342	0.31049616	0.29226675	-0.06354161	-0.022216055
CYLD	0.24197088	0.13552301	0.24902651	0.0034178071	-1.7602404	-0.24959534
CYLD	0.32973111	0.214296	0.38705461	-0.033479077	-1.6948995	-0.42452033
CYLD	0.33617908	0.059506936	0.34322273	0.52592317	3.1886045	0.1787138
CYLD	-0.059178553	0.2992177	0.017088519	1.5745921	5.4601405	1.553517
CYLD	0.5076733	0.33265109	0.60151001	1.9950491	4.4712789	1.3895524
CYLD	-0.53463914	0.094685255	-0.50569281	-0.61621574	-0.86155548	-0.11450957
CYLD	0.13374334	0.10367654	0.11887979	0.67707701	5.2406616	0.55421058
CYLD	-0.27453222	0.085442761	-0.28452219	-0.42671632	-1.7811234	-0.14618077
NUP93	-0.61861441	0.072900291	-0.62122862	0.059416458	9.3007978	0.67665844
NUP93	-0.2275693	0.065165632	-0.2259587	-0.1521776	1.1569242	0.069794457
NUP93	0.055913727	0.095598129	0.035997404	0.24877961	2.0174651	0.20879557
NUP93	0.088163461	0.039528458	0.080853426	0.3016557	5.4009756	0.21681563
NUP93	0.39347866	0.096062724	0.37437429	0.13560482	-2.6844318	-0.24275611
NUP93	0.6580904	0.14913496	0.67377379	0.45800413	-1.3416457	-0.2197563
NUP93	-0.56211039	0.15506564	-0.55883982	0.57115512	7.3082954	1.1260083
NUP93	0.27262808	0.050063885	0.26876425	-0.96338711	-24.688759	-1.236138
NUP93	-0.45459414	0.11011676	-0.43240497	-0.1690596	2.5930161	0.25935873
NUP93	-0.10194708	0.187526	-0.12584702	-0.34475238	-1.294782	-0.222892
NUP93	0.043309209	0.055626662	0.043163714	-0.12550604	-3.0347902	-0.17265639
NUP93	0.1401536	0.08960993	0.12924575	0.37598524	2.6317579	0.24275285
NUP93	-0.22628976	0.056998378	-0.22589678	0.025448171	4.4165806	0.24735831
NUP93	0.081197129	0.059951617	0.089368331	0.31720175	3.9365847	0.22384678
NUP93	0.26734283	0.094552402	0.27360364	0.90997914	6.7966154	0.63238886
NUP93	-0.08579022	0.10128403	-0.11178985	0.070187447	1.5400026	0.17799066
NUP93	0.53173319	0.057550177	0.53370274	1.0154128	8.4044858	0.47772345
NUP93	0.53625033	0.10278938	0.55581496	1.1032534	5.5161639	0.5434518
NUP93	0.044235453	0.1099402	0.065624472	0.29375227	2.2695685	0.22414116
NUP93	-0.037578005	0.085267957	-0.044465429	0.24737825	3.3418915	0.28785704
NUP93	-0.36504736	0.04704705	-0.36862878	-0.83245016	-9.9347951	-0.46780802
NUP93	1.0908691	0.071729767	1.0991703	0.61852545	-6.5850438	-0.48463149
NUP93	0.073456461	0.31383636	0.13010454	0.047674493	-0.08215099	-0.086416687
NUP93	0.17630775	0.10494798	0.18912613	0.65643809	4.5749364	0.46332532
NUP93	-0.32261554	0.069176029	-0.32046076	-0.088585833	3.3831041	0.22788829
NUP93	0.01778949	0.043818601	0.015350772	0.18132836	3.7321792	0.16199095
CBFB	-0.45624728	0.11827977	-0.44516185	0.026443999	4.0809285	0.46761921
CBFB	-0.53087092	0.13475178	-0.52332849	0.52508021	7.8362685	1.0444221
CBFB	0.14753523	0.040407847	0.14717581	0.29478742	3.6441483	0.14362497
CBFB	0.37906428	0.050504928	0.37440514	0.56271606	3.636314	0.18432428
CBFB	-0.39521491	0.074745774	-0.38578039	-0.30887035	1.1551765	0.072923401
CBFB	-0.088710424	0.10441122	-0.077365487	-0.18514459	-0.92359968	-0.11176575
CTCF	-0.11285776	0.35883199	-0.17774542	-0.67797664	-1.5748843	-0.50421786
CTCF	0.074655874	0.11603577	0.094860231	-0.42918285	-4.3420984	-0.52802973
CTCF	-0.50093442	0.063892257	-0.50764491	-1.2447213	-11.641268	-0.74106304
CTCF	0.11066918	0.04326965	0.11336182	0.040746653	-1.6159716	-0.076601807
CTCF	-0.41291858	0.068766886	-0.41116008	-0.44610435	-0.48258352	-0.038930906
CTCF	-0.22017463	0.078107596	-0.22656617	-0.67451799	-5.8168908	-0.45193846
CTCF	-0.75573354	0.067875251	-0.74890121	-0.67702185	1.1596523	0.067892721
CTCF	0.31402482	0.064809802	0.31160767	0.19116939	-1.8956303	-0.12442492
CTCF	0.077514264	0.10985548	0.076379664	0.18427618	0.97183971	0.10390988
CTCF	-0.099313539	0.051451572	-0.10831843	-0.46785821	-7.1629428	-0.36352642
CTCF	-0.34239279	0.10507158	-0.35663574	0.043874752	3.6762324	0.39652385
CDH1	-0.5038568	0.31514637	-0.44433897	0.35443011	2.7234548	0.79478244
CDH1	-0.69380914	0.23175496	-0.65416426	0.27373384	4.1748534	0.92391146
CDH1	-0.16181542	0.059564276	-0.16993681	0.035230328	3.3081196	0.2011805
CDH1	0.1137526	0.14225228	0.091966143	0.58022282	3.2791757	0.48427004
CDH1	0.24798088	0.054542935	0.25118125	0.26361992	0.28672894	0.0084520277
CDH1	-0.26447349	0.071461744	-0.276728	-0.73552484	-6.5916576	-0.46278348
CDH1	-0.13284206	0.0711796	-0.14240349	-0.54506849	-5.7913564	-0.40665164
CDH1	-0.19160772	0.11314556	-0.20696925	-0.67799083	-4.2987379	-0.47500822
CDH1	-0.22158743	0.056956028	-0.22208261	0.078910832	5.2759694	0.2970068
CDH1	-0.31389054	0.11170125	-0.32480143	-0.32658999	-0.11369122	-0.0057752021
CDH1	-0.11723882	0.13889545	-0.13162507	-0.22946537	-0.80799302	-0.10182695
CDH1	-0.39522505	0.059832276	-0.40367172	0.037688481	7.2354515	0.43737356
CDH1	-0.010264415	0.13156507	-0.026023664	0.34989619	2.7375093	0.37193321
CDH1	-0.32691892	0.11699416	-0.34015113	-0.27966804	0.40387387	0.056496453
CDH1	0.041456452	0.071981156	0.051289049	2.5203558	34.43817	2.4650801
CDH1	0.14159189	0.10220152	0.15080326	-0.13734019	-2.7292362	-0.29213009
CDH1	-0.19211744	0.060648927	-0.19524641	-0.397726	-3.3901434	-0.20646623
PLCG2	-0.1711588	0.095844851	-0.18586705	-0.081844349	0.93186488	0.10003606
PLCG2	-0.29246395	0.072878662	-0.29971833	-0.11945801	2.3738902	0.17627368
PLCG2	-0.12306697	0.10508525	-0.11200842	-0.63783972	-4.8986204	-0.52981794
PLCG2	-0.15183571	0.2331392	-0.131868	0.49749966	2.7851831	0.62538102
PLCG2	-0.22629062	0.10198992	-0.21843545	0.10054442	3.2045818	0.31499323
PLCG2	-0.4580855	0.10293923	-0.4516085	-0.13078485	3.1795522	0.31683701
PLCG2	0.55417746	0.12954794	0.56839363	1.0699095	3.9810128	0.4975292
PLCG2	-0.10218261	0.1080444	-0.082588118	-0.36661583	-2.4474496	-0.28801435
PLCG2	0.095054102	0.11494706	0.11385387	1.5019186	12.239238	1.3840781
PLCG2	-0.30922694	0.076511985	-0.31826727	0.33943568	8.4779217	0.65371631
PLCG2	-0.87429005	0.10543398	-0.87930611	0.48117705	12.856075	1.3564965
PLCG2	0.32696146	0.04698689	0.32135417	0.59276037	5.6568738	0.26741956
PLCG2	-0.32969992	0.078128241	-0.34084873	0.43840142	9.8312893	0.77526351
PLCG2	-0.055633679	0.10118287	-0.045437468	-0.29922514	-2.4074378	-0.25777432
PLCG2	-0.61078767	0.11447782	-0.58691091	-0.85993587	-2.1763884	-0.2770116
PLCG2	0.20193128	0.079210469	0.1900345	0.44480891	3.0662315	0.25078777
PLCG2	0.085046172	0.091250881	0.0617515	0.13679187	0.5670707	0.071053733
PLCG2	0.029683264	0.060375842	0.030753152	0.02897488	-0.011732898	-0.0057649121
PLCG2	0.14583396	0.082246002	0.13024082	1.0051414	10.448015	0.87091392
PLCG2	-0.77544044	0.19223087	-0.73699363	-0.6682391	0.55766973	0.064767887
PLCG2	-0.60669769	0.073889964	-0.60430083	0.13508881	10.03907	0.735403
PLCG2	-0.090013786	0.092397036	-0.076044535	-0.44290716	-3.8193149	-0.37084927
PLCG2	-0.093582725	0.12170181	-0.08685366	0.63723471	6.0049841	0.72010173
PLCG2	-0.16799166	0.05636709	-0.17371049	-0.26881645	-1.7887174	-0.099092604
PLCG2	-0.68508078	0.10790937	-0.68783124	-1.6437499	-8.8840212	-0.95990531
PLCG2	0.56687557	0.19850407	0.53979878	0.34681667	-1.1085864	-0.19696875
PLCG2	-0.11927078	0.27380693	-0.16402054	-0.21506625	-0.34986503	-0.055032351
PLCG2	-0.6517706	0.060639387	-0.65826331	-0.67431716	-0.3718138	-0.020040491
PLCG2	0.1041079	0.054781799	0.10001852	1.0370938	17.030947	0.93308863
PLCG2	0.044441911	0.048244814	0.04249677	0.01494251	-0.61145227	-0.0315409
PLCG2	0.41176412	0.084899134	0.41986423	0.93893958	6.2094327	0.51508871
PLCG2	-0.30138416	0.077372626	-0.31037996	0.019791608	4.1510258	0.32618493
PLCG2	0.34995234	0.082734478	0.3491401	0.10342983	-2.9796829	-0.24969691
IRF8	-0.2216947	0.27768407	-0.16403513	-0.055645206	0.59797991	0.10440328
rs4673	0.041009544	0.092979874	0.06088972	-0.96090146	-10.775568	-1.0257778
FANCA	-0.34657452	0.23644681	-0.38584141	-0.43944478	-0.39277442	-0.057590009
FANCA	-0.44863496	0.065938337	-0.45014626	-1.1429252	-10.529387	-0.69676558
FANCA	-0.4359141	0.077509745	-0.43331503	-0.489047	-0.68549959	-0.059718609
FANCA	-0.13219487	0.23774034	-0.16318675	-0.69368407	-2.361775	-0.53448396
FANCA	-0.45422235	0.1535566	-0.45037659	-0.99412888	-3.5160099	-0.54773893
FANCA	-0.044626955	0.069305426	-0.041537122	-0.53787657	-7.1170418	-0.50032609
FANCA	-0.25616	0.052581435	-0.26421745	-0.12005874	2.5883899	0.14017206
FANCA	-0.47118797	0.083515652	-0.45820288	-0.81184962	-4.0790156	-0.35763338
FANCA	-0.61510108	0.09902994	-0.59825334	-0.76467842	-1.5104254	-0.17041172
FANCA	-0.74023079	0.067861559	-0.73625371	-0.74009442	0.0020095963	-0.0078273461
FANCA	-0.45823713	0.067286428	-0.46593718	-0.38468179	1.0931676	0.077268751
FANCA	-0.4775588	0.17445091	-0.47017839	-0.89916268	-2.416748	-0.43297093
FANCA	-0.6243776	0.071365113	-0.61583093	-0.90949963	-3.9952579	-0.29765534
FANCA	-0.47519495	0.10168617	-0.46037448	-1.2890951	-8.0040401	-0.8327073
FANCA	-0.36773464	0.091347618	-0.37212998	-0.80610089	-4.7988799	-0.43795755
FANCA	-1.0853953	0.16886038	-1.0996929	-1.8118468	-4.3020838	-0.71614054
FANCA	-0.30909784	0.11948239	-0.33411381	-0.64182218	-2.7847145	-0.31169501
FANCA	-0.54201145	0.1315627	-0.53445114	-0.47426776	0.51491563	0.056196739
FANCA	-0.52596976	0.11595268	-0.50045976	-0.86209184	-2.8987866	-0.36561872
FANCA	0.17271439	0.087155844	0.15484425	-0.25682808	-4.9284414	-0.41565897
FANCA	-0.86009491	0.059153748	-0.85012084	-0.41087301	7.5941409	0.43526119
FANCA	-0.21826735	0.09934628	-0.19883539	-0.99364147	-7.8047625	-0.79879272
FANCA	-0.15469393	0.08290166	-0.14427064	-0.89980407	-8.9878797	-0.75952007
FANCA	-0.2014552	0.077351224	-0.18663259	-1.3237731	-14.509375	-1.1411271
FANCA	-0.2258583	0.10669841	-0.21536295	-0.19658339	0.27437061	0.014792918
FANCA	-0.36023418	0.14323447	-0.35134594	-0.76438412	-2.8215969	-0.41702482
FANCA	0.36127484	0.089691609	0.37195777	-0.26460285	-6.9781075	-0.64054726
FANCA	-0.87174467	0.053141055	-0.86951744	-0.6724898	3.7495468	0.193041
FANCA	-0.81575064	0.054196474	-0.81422295	-1.0507407	-4.335892	-0.24050439
FANCA	-0.21694816	0.061952809	-0.21116522	-0.38842914	-2.7679291	-0.18125056
FANCA	-1.5354695	0.12396695	-1.5227231	-1.5554569	-0.16123155	-0.036720424
FANCA	-0.98747242	0.071995625	-0.98469058	-1.5556542	-7.8918934	-0.57495028
FANCA	-0.13059541	0.42166222	-0.20353754	-0.88592199	-1.7913072	-0.68637109
FANCA	0.69596245	0.094242119	0.70975588	-0.15458488	-9.0251296	-0.8683274
FANCA	-0.58166523	0.16441372	-0.58764594	-1.4693496	-5.3990894	-0.88569031
FANCA	0.35042656	0.14150577	0.35199322	0.034157938	-2.2350228	-0.32182192
FANCA	-0.87257586	0.068198171	-0.87314026	-1.3469009	-6.9550994	-0.4777473
FANCA	-1.6186636	0.16633403	-1.5737742	-2.2836	-3.9975967	-0.71381242
FANCA	-0.65676435	0.13366053	-0.62384585	-1.3722197	-5.3527792	-0.75236045
FANCA	-0.41962156	0.061811985	-0.41783441	-0.70149837	-4.5602291	-0.2876506
FANCA	-0.51285194	0.19593017	-0.48805943	-1.4643609	-4.8563677	-0.98028809
FANCA	0.13530756	0.094727106	0.14340411	-0.23906493	-3.9521158	-0.38645568
FANCA	-0.54142797	0.10994927	-0.52536224	0.020511322	5.1108961	0.54188692
TP53	0.4874019	0.085342157	0.50250525	0.34151403	-1.7094467	-0.16497786
TP53	-0.55948315	0.10455593	-0.56966287	-0.26206275	2.8446058	0.30361348
TP53	-0.071727412	0.11476779	-0.046275042	-0.70327523	-5.5028315	-0.66098682
TP53	0.56005498	0.12279283	0.56681088	1.0524548	4.0100048	0.4816573
TP53	0.44356405	0.03564997	0.44204644	0.92683772	13.556075	0.48080464
TP53	-0.39272834	0.047906826	-0.38935953	-0.70061569	-6.4267949	-0.3152428
TP53	0.054799873	0.070445519	0.061377595	-0.39375255	-6.3673663	-0.45911679
TP53	-0.47578761	0.1993132	-0.50748128	-0.91093572	-2.1832378	-0.40744108
TP53	-0.060559261	0.16331929	-0.089202632	-0.64934681	-3.6051317	-0.56413082
TP53	-0.2603744	0.11910341	-0.2806114	-1.1192824	-7.2114479	-0.84265767
ALOX12B	0.26833468	0.068887706	0.26047086	0.41657609	2.1519284	0.15211859
ALOX12B	0.40911279	0.036916132	0.41257213	0.058769464	-9.4902501	-0.35778931
ALOX12B	-0.60828752	0.085759359	-0.59591634	-0.59387296	0.16808152	-0.0019432569
ALOX12B	0.11584672	0.054598922	0.12701004	0.40734504	5.3389024	0.27634836
ALOX12B	-0.30945984	0.052427375	-0.31440588	-0.32044089	-0.20945268	-0.010021655
ALOX12B	0.43686334	0.10783108	0.45399132	-0.49608422	-8.6519356	-0.95406218
ALOX12B	-0.34451396	0.075290134	-0.35117113	-0.63823748	-3.9012219	-0.29105299
ALOX12B	-0.011081306	0.045831822	-0.017337778	0.054896049	1.4395534	0.068247186
ALOX12B	-0.32994221	0.047202832	-0.32655669	0.22235532	11.700517	0.54492537
ALOX12B	0.15906342	0.14158576	0.17313986	-0.015406889	-1.2322589	-0.19253339
ALOX12B	0.18464759	0.066605463	0.17465051	-0.17299362	-5.3695477	-0.35163077
ALOX12B	0.42088515	0.10406849	0.4432362	-0.11614714	-5.1603736	-0.56336998
ALOX12B	0.24424829	0.095507172	0.25395946	0.43193784	1.965188	0.17399174
ALOX12B	0.14002228	0.10050227	0.13166172	0.046809727	-0.92746714	-0.088838633
ALOX12B	0.093704809	0.053276401	0.1007081	-0.078263992	-3.2278607	-0.18295873
AURKB	-0.11584289	0.089796765	-0.1166057	-0.13649651	-0.23000402	-0.023877448
AURKB	-0.053429188	0.054758039	-0.054216956	-0.47839815	-7.7608507	-0.42816784
AURKB	-0.084356451	0.043799452	-0.090023657	-0.28984719	-4.691628	-0.20381017
AURKB	-0.1454623	0.10475675	-0.14175719	-0.75115105	-5.7818589	-0.6133805
AURKB	-0.0010402051	0.087811853	-0.0084699485	0.07480037	0.86367127	0.079283678
AURKB	0.51881748	0.095147407	0.52467017	0.59729514	0.8248008	0.068638327
AURKB	0.31723627	0.11365337	0.31802842	0.32620692	0.078929873	0.0041918555
AURKB	0.28429763	0.10237049	0.28484845	-1.8292238	-20.645807	-2.1180589
MAP2K4	-1.2925418	0.10492661	-1.2743471	-0.59108754	6.6851894	0.67927292
MAP2K4	1.0529237	0.102322	1.0749024	1.3306363	2.714105	0.25174731
MAP2K4	-0.27462233	0.10822363	-0.26330079	-0.061204845	1.9720045	0.1981093
MAP2K4	-0.87014467	0.10358114	-0.86982354	-1.2379219	-3.5506198	-0.37208502
MAP2K4	-0.41887867	0.038269393	-0.41424206	-0.93500118	-13.486561	-0.52474576
MAP2K4	0.13632426	0.08308023	0.14837654	0.41403467	3.3426774	0.26167149
MAP2K4	0.92048053	0.074342945	0.92232827	0.85651537	-0.86040661	-0.069799542
MAP2K4	0.2645686	0.1435646	0.3030919	0.48852828	1.5599924	0.18144974
MAP2K4	0.047407105	0.036046689	0.04286757	-0.22119737	-7.4515713	-0.26805158
MAP2K4	-0.15958884	0.096461257	-0.14409106	0.042279821	2.0927434	0.18238424
MAP2K4	-0.13537551	0.064888114	-0.14289592	0.25748997	6.0545061	0.39639925
MAP2K4	0.17438818	0.13717384	0.1668467	0.26942387	0.69281207	0.098590532
MAP2K4	0.14507142	0.092506606	0.14545307	-0.25198954	-4.2922444	-0.40142925
FLCN	0.17360863	0.081417573	0.16318785	0.74565716	7.0261064	0.57848267
FLCN	0.14707208	0.098612242	0.15290838	0.25605423	1.1051584	0.099159205
FLCN	-0.18551347	0.047194267	-0.18293917	0.075317111	5.5267429	0.25426964
FLCN	-0.37591826	0.046374692	-0.38186262	-0.97144938	-12.841727	-0.5935734
FLCN	-0.65534237	0.06576074	-0.65800303	-0.092197776	8.563538	0.56181861
FLCN	-0.17391291	0.094734101	-0.19236313	-0.47708067	-3.2001968	-0.28870418
FLCN	-0.17086653	0.31840176	-0.22704962	-0.34057083	-0.53298793	-0.11750785
FLCN	-0.28323674	0.071078503	-0.2915782	-0.053519252	3.2318842	0.23407231
FLCN	-0.31066787	0.11060475	-0.32550095	-0.36116202	-0.45652788	-0.039647713
FLCN	-0.041973028	0.05939376	-0.045010947	-0.30783624	-4.476282	-0.26681194
FLCN	-0.19052756	0.17176929	-0.21307725	0.32001242	2.9722425	0.52910303
NF1	-0.47125577	0.14622188	-0.47141199	-0.550884	-0.54457122	-0.083458647
NF1	0.28471337	0.059704966	0.29604611	0.080706611	-3.4169144	-0.21932614
NF1	0.62359002	0.11597525	0.65540423	0.28505011	-2.9190704	-0.37434076
NF1	-0.2425166	0.083126511	-0.25393843	0.18403609	5.1313677	0.43398788
NF1	0.54396593	0.10732269	0.55234122	0.54938009	0.050447513	-0.0069477677
NF1	0.61226563	0.15181332	0.64785969	0.61823054	0.03929108	-0.033615791
NF1	0.07911325	0.12490012	0.067942076	-0.41203602	-3.9323362	-0.48396474
NF1	-0.20747023	0.058828034	-0.21267181	-0.35363695	-2.484644	-0.14495179
NF1	-0.17088574	0.060289848	-0.15717961	-0.083051339	1.4568688	0.07014163
NF1	0.46966579	0.071368232	0.48647363	0.78033327	4.3530219	0.289873
NF1	-0.33799823	0.24410476	-0.27199962	-0.81062264	-1.936154	-0.54260966
NF1	0.37902375	0.053167158	0.37543665	1.0144679	11.951816	0.63504458
NF1	0.16940766	0.078316011	0.17051198	0.21808291	0.6215236	0.043584289
NF1	-0.4197155	0.060965979	-0.4298067	-1.0808886	-10.844952	-0.65506858
NF1	0.51428767	0.2129678	0.57394828	0.30374489	-0.98861323	-0.27419003
NF1	1.2560109	0.134224	1.265846	0.82135163	-3.2383126	-0.44848101
NF1	0.71887612	0.28239056	0.68114194	0.66165914	-0.20261649	-0.023469443
NF1	1.180105	0.30723016	1.2185083	0.40258391	-2.5307447	-0.81991103
NF1	-0.3033092	0.30086456	-0.25578926	-2.9660043	-8.8501455	-2.7142017
NF1	-1.828718	0.31828301	-1.7595239	-1.7718502	0.17867058	-0.016312929
NF1	0.11783085	0.16821677	0.092030667	-1.3436006	-8.687787	-1.4396179
NF1	-1.3579658	0.18225857	-1.3599029	-1.4125983	-0.29975249	-0.056682001
NF1	-1.4161963	0.31630246	-1.3663841	-2.5428554	-3.5619676	-1.180458
NF1	-0.70609196	0.26968118	-0.6678552	-1.5690842	-3.2000462	-0.90521565
NF1	0.075646805	0.10591006	0.089808636	-1.2963554	-12.954409	-1.3901507
NF1	0.38850369	0.1608791	0.41046926	-0.83050026	-7.577143	-1.2449562
NF1	0.46690682	0.31764165	0.50927136	1.4161553	2.9884259	0.90289734
NF1	-1.5980058	0.28944407	-1.5324079	-2.5981598	-3.4554311	-1.0697386
NF1	-0.30116594	0.24691928	-0.26242921	-0.030709691	1.0953225	0.22773288
NF1	0.43123987	0.35131147	0.49117441	0.32467125	-0.30334512	-0.1704898
NF1	-0.83311053	0.13693123	-0.83045758	-0.73084828	0.74681464	0.095622656
NF1	0.045269842	0.12056949	0.017268546	-0.057409882	-0.85162277	-0.078665068
NF1	-0.1395263	0.093131663	-0.15783125	-0.24066373	-1.0859618	-0.086819123
NF1	0.4442415	0.044392736	0.4454742	0.37776814	-1.4973928	-0.071692705
NF1	0.40893518	0.095338245	0.43756973	-0.061987799	-4.939497	-0.50354417
NF1	0.23657258	0.06347546	0.23951431	-0.18767324	-6.6836195	-0.43117419
NF1	-0.089590937	0.25342919	-0.01527305	0.829826	3.6279047	0.84111241
NF1	1.1651371	0.36086402	1.1984767	1.3262768	0.4465385	0.12381344
NF1	-0.026895561	0.044214094	-0.037661764	-0.05321099	-0.5951819	-0.019535866
NF1	-0.15184828	0.082267247	-0.15097038	0.10536572	3.1265663	0.25234946
NF1	0.033342712	0.053603168	0.028801493	-0.054995948	-1.6480119	-0.087784081
NF1	-0.067681709	0.040516057	-0.064083934	-0.12154098	-1.3293315	-0.061443688
NF1	-0.16407185	0.31929016	-0.072098101	-0.40239368	-0.74641144	-0.33428222
NF1	0.069121976	0.29514664	0.016115521	-0.26894148	-1.1454084	-0.28904364
NF1	-0.19617472	0.20827562	-0.231284	-0.27636141	-0.38500274	-0.049064046
NF1	0.40266216	0.070676196	0.40046576	0.40107743	-0.022422448	-0.0033749738
NF1	0.13545846	0.070578468	0.11379812	-0.088295685	-3.1702891	-0.20608045
NF1	-0.15101949	0.053360435	-0.15170703	-0.095505936	1.0403505	0.052214454
NF1	0.067364489	0.17453883	0.034355139	0.25929118	1.0996217	0.2209494
NF1	-0.12361519	0.10393853	-0.14189303	-0.53971844	-4.003359	-0.40181205
NF1	0.074753508	0.12118633	0.078873367	-0.53041244	-4.9936816	-0.61327245
NF1	0.29953169	0.068175127	0.30618512	0.1427351	-2.2999091	-0.16743666
NF1	-0.48574396	0.15769152	-0.45598882	-1.2366702	-4.7619952	-0.78466804
NF1	0.01652228	0.050169827	0.025589484	0.21095666	3.8755242	0.18138053
NF1	-0.012347911	0.0558321	-0.007605695	-0.28901074	-4.9552646	-0.28539169
NF1	-0.13455812	0.053174258	-0.13803367	-1.1433735	-18.971874	-1.0093264
NF1	-0.15445853	0.10381306	-0.13919077	0.31522468	4.5243172	0.45042881
NF1	-0.34378642	0.052873002	-0.34119986	-0.27696438	1.2638215	0.060248835
NF1	-0.23361289	0.060299876	-0.23277367	-0.84327066	-10.110432	-0.61448363
NF1	0.12992078	0.067799242	0.14192741	0.33744426	3.0608525	0.19153021
NF1	0.55852567	0.10383505	0.58302269	1.0889754	5.1085805	0.50196605
NF1	0.14869421	0.066000667	0.15552321	-0.64375901	-12.006746	-0.80326886
NF1	1.4460342	0.13328253	1.4627632	1.6688917	1.6720682	0.20214184
NF1	0.23911478	0.10972266	0.219002	-0.28287386	-4.7573458	-0.5058625
NF1	0.34217865	0.11862052	0.34757104	0.52313511	1.5255072	0.17157742
NF1	0.63582273	0.13509517	0.63594847	0.8221936	1.3795524	0.18225849
NF1	-0.22847177	0.04816776	-0.2185862	-0.023193352	4.2617389	0.19140621
RHOT1	-0.56941958	0.28106747	-0.52319846	-0.80882619	-0.85177631	-0.28961437
RHOT1	0.52394551	0.3336725	0.6273928	-0.019019313	-1.6272388	-0.65039875
RAD51D	0.06367296	0.10084459	0.074367691	0.13545783	0.71183659	0.057103498
RAD51D	-0.21671453	0.073547699	-0.23684495	-0.053140909	2.2240481	0.1797174
RAD51D	0.25319653	0.074937021	0.26458699	0.08824647	-2.2011825	-0.18032716
RAD51D	0.023311377	0.093671844	0.039101035	-0.2943415	-3.3911245	-0.33742918
RAD51D	-1.5410754	0.10282937	-1.5392099	-1.4252178	1.1266974	0.11000544
RAD51D	-0.054226296	0.040855379	-0.056589412	0.0811286	3.3130251	0.13373137
RAD51D	0.10116978	0.10758889	0.10139103	-0.22029041	-2.9878568	-0.32566808
RAD51D	0.21848734	0.079823048	0.2075908	0.21929003	0.010055821	0.0077125858
RAD51D	-0.43990777	0.049527611	-0.44102457	-0.46110131	-0.42791356	-0.024063377
RAD51D	-0.58498007	0.17244569	-0.57087112	-0.74883928	-0.95020762	-0.1819548
RAD51D	0.0096724038	0.10294032	0.025674787	0.38416785	3.6379861	0.35450642
TAF15	-0.11688037	0.34159196	-0.053887825	-0.26345865	-0.42910341	-0.21355746
CDK12	-0.27508668	0.49788937	-0.36728258	-0.56990755	-0.59214131	-0.20661161
CDK12	-0.07318299	0.45993599	-0.15671174	-0.76136011	-1.4962454	-0.60863501
CDK12	-0.45721567	0.069613123	-0.45891452	-0.57120099	-1.6374114	-0.11627311
CDK12	0.014242549	0.11338162	0.0059960118	-0.11988327	-1.1829591	-0.12986592
