Chr	start	end	gene	depth	sample20190415-I1-log2_ND
chr17	17127210	17127489	FLCN	1103	-0.24288546
chr17	17129455	17129669	FLCN	962	-0.16232875
chr17	17131175	17131512	FLCN	1579	0.035032741
chr17	29422283	29422412	NF1	236	-0.48859534
chr17	29482993	29483163	NF1	1150	0.1919372
chr17	29485998	29486138	NF1	1007	0.72125514
chr17	29490178	29490427	NF1	1473	-0.3311971
chr17	29496883	29497047	NF1	798	0.46902436
chr17	29508413	29508542	NF1	898	0.94944907
chr17	29508693	29508827	NF1	720	-0.099158842
chr17	29509503	29509705	NF1	1099	-0.30494373
chr17	29527418	29527623	NF1	1598	0.14730209
chr17	29528033	29528198	NF1	1505	0.48931009
chr17	29528423	29528525	NF1	581	-0.092672771
chr17	29533233	29533415	NF1	1617	0.48884695
chr17	29541458	29541631	NF1	1000	0.38588857
chr17	29545998	29546175	NF1	1143	-0.02939187
chr17	29548858	29548960	NF1	1217	1.036808
chr17	29548988	29549221	NF1	2868	1.6628212
chr17	29549243	29549709	NF1	3917	0.8696586
chr17	29549723	29549790	NF1	626	1.9575879
chr17	29550513	29550585	NF1	294	0.30772749
chr17	29552178	29552252	NF1	156	-1.0956704
chr17	29553418	29553743	NF1	2735	0.22350217
chr17	29554243	29554349	NF1	305	-0.75338873
chr17	29554553	29554627	NF1	207	-0.75799275
chr17	29556018	29556094	NF1	305	-0.3791254
chr17	29556203	29556347	NF1	1118	0.39216715
chr17	29556358	29556465	NF1	1101	0.63934244
chr17	29556828	29556899	NF1	318	0.8611655
chr17	29557308	29557385	NF1	133	-1.5814205
chr17	29557823	29557897	NF1	394	0.20734445
chr17	29558993	29559063	NF1	304	0.67311522
chr17	29559083	29559221	NF1	467	-0.94310621
chr17	29559693	29559937	NF1	1840	0.067633317
chr17	29559998	29560250	NF1	1815	0.037564277
chr17	29562598	29562809	NF1	2170	0.53879278
chr17	29562913	29563051	NF1	1168	0.30662232
chr17	29575993	29576171	NF1	1515	0.37724577
chr17	29579903	29579986	NF1	671	0.4239692
chr17	29579998	29580062	NF1	521	1.6419352
chr17	29585333	29585543	NF1	1673	0.13598499
chr17	29586013	29586171	NF1	857	-0.020910979
chr17	29587353	29587568	NF1	1491	-0.0065965246
chr17	29588703	29588906	NF1	1488	0.07759633
chr17	29592318	29592387	NF1	347	0.25630823
chr17	29652813	29653300	NF1	4526	0.17420214
chr17	29654488	29654867	NF1	3091	0.13138757
chr17	29657288	29657527	NF1	2598	0.65704357
chr17	29661828	29662071	NF1	1814	0.076840738
chr17	29663328	29663501	NF1	1164	-0.059373274
chr17	29663628	29663942	NF1	2819	0.18685681
chr17	29664353	29664636	NF1	2252	0.0757118
chr17	29664793	29664927	NF1	966	0.16229622
chr17	29665018	29665189	NF1	1923	0.67933362
chr17	29665698	29665831	NF1	659	-0.1599526
chr17	29667488	29667701	NF1	1784	0.31823626
chr17	29669993	29670163	NF1	1317	0.19368112
chr17	29676128	29676306	NF1	867	-0.35396754
chr17	29677178	29677354	NF1	1155	-0.027102144
chr17	29679253	29679456	NF1	1299	-0.035307095
chr17	29683453	29683634	NF1	971	-0.23841808
chr17	29683948	29684125	NF1	1508	0.35485775
chr17	29684258	29684406	NF1	1421	0.69348968
chr17	29685488	29685657	NF1	1283	0.20686056
chr17	29685938	29686066	NF1	1853	1.5922268
chr17	29687483	29687763	NF1	2652	0.35296323
chr17	29689263	29689408	NF1	1254	0.46428646
chr17	29694193	29694341	NF1	1334	0.61766243
chr17	29700998	29701188	NF1	1154	-0.040747126
chr17	30519270	30519349	RHOT1	271	-0.78062525
chr17	30519365	30519435	RHOT1	288	0.83749401
chr17	33427935	33428078	RAD51D	940	0.3047643
chr17	33428185	33428414	RAD51D	1106	0.050366667
chr17	33430225	33430381	RAD51D	928	0.52195169
chr17	33430435	33430578	RAD51D	775	0.26538584
chr17	33433370	33433521	RAD51D	261	-1.308348
chr17	33433975	33434165	RAD51D	827	-0.25396776
chr17	33434350	33434501	RAD51D	854	0.011286595
chr17	33443850	33444092	RAD51D	1609	0.2175874
chr17	33445495	33445677	RAD51D	664	-0.26791086
chr17	33446085	33446219	RAD51D	401	-1.0763875
chr17	33446520	33446655	RAD51D	557	0.31764761
chr17	34161672	34161744	TAF15	334	0.086695129
chr17	37618293	37619394	CDK12	6048	-0.24441381
chr17	37627108	37628045	CDK12	6037	-0.29937461
chr17	37646783	37646995	CDK12	1225	-0.2768552
chr17	37648978	37649156	CDK12	1173	-0.033410515
chr17	37650753	37650966	CDK12	1037	-0.55205049
chr17	37657478	37657722	CDK12	1760	0.11336118
chr17	37665908	37666055	CDK12	856	0.0075560313
chr17	37667758	37667900	CDK12	1000	0.13150426
chr17	37671948	37672090	CDK12	754	-0.31449014
chr17	37673663	37673848	CDK12	1583	0.48120101
chr17	37676183	37676367	CDK12	1019	-0.19925757
chr17	37680903	37681180	CDK12	1646	0.062621305
chr17	37682083	37682578	CDK12	2344	-0.5605325
chr17	37686793	37687624	CDK12	4371	-0.24476356
chr17	37855748	37855895	ERBB2	460	-0.88039321
chr17	37856228	37856574	ERBB2	705	-0.69264682
chr17	37863208	37863423	ERBB2	835	0.094321344
chr17	37864543	37864824	ERBB2	1114	-0.30538792
chr17	37865538	37865722	ERBB2	647	-0.47302172
chr17	37866018	37866165	ERBB2	541	-0.14973265
chr17	37866313	37866492	ERBB2	632	0.054174411
chr17	37866558	37866775	ERBB2	1157	0.13073748
chr17	37868148	37868333	ERBB2	790	-0.025259727
chr17	37868553	37868732	ERBB2	1029	0.28226193
chr17	37871498	37871656	ERBB2	508	-0.20099296
chr17	37871673	37871809	ERBB2	445	-0.72543134
chr17	37871958	37872207	ERBB2	848	-0.22160051
chr17	37872518	37872706	ERBB2	661	0.056735999
chr17	37872733	37872878	ERBB2	574	0.10537015
chr17	37873548	37873757	ERBB2	610	-0.67667618
chr17	37875983	37876128	ERBB2	692	0.16485895
chr17	37879548	37879721	ERBB2	780	0.15666661
chr17	37879768	37879938	ERBB2	576	-0.10315522
chr17	37880143	37880277	ERBB2	545	-0.56079212
chr17	37880943	37881204	ERBB2	1115	-0.17370016
chr17	37881268	37881488	ERBB2	1055	-0.06460434
chr17	37881538	37881678	ERBB2	435	-0.49192725
chr17	37881938	37882156	ERBB2	825	-0.24364045
chr17	37882788	37882929	ERBB2	791	0.35588728
chr17	37883043	37883300	ERBB2	976	-0.13109937
chr17	37883518	37883838	ERBB2	1318	-0.17135692
chr17	37883913	37884334	ERBB2	2143	0.048734209
chr17	38487448	38487686	RARA	1111	0.33671408
chr17	38497613	38497903	RARA	527	-0.84281667
chr17	38498248	38499151	RARA	3001	-0.076089708
chr17	38504533	38504751	RARA	907	-0.24277205
chr17	38506003	38506191	RARA	540	-0.75690757
chr17	38508128	38508338	RARA	777	-0.35773279
chr17	38508383	38508773	RARA	2104	0.0572193
chr17	38510518	38510780	RARA	597	-0.73373724
chr17	38511493	38511706	RARA	517	-0.5857896
chr17	38512238	38512513	RARA	631	-0.40032296
chr17	40467729	40468221	STAT3	2852	-0.25407201
chr17	40468514	40468941	STAT3	1919	-0.80497812
chr17	40469139	40469280	STAT3	505	-0.8654156
chr17	40474264	40474548	STAT3	1616	-0.32259958
chr17	40474999	40475172	STAT3	1208	0.40917441
chr17	40475254	40475394	STAT3	851	0.069727205
chr17	40475539	40475677	STAT3	698	-0.41776016
chr17	40476704	40476868	STAT3	1579	0.93888056
chr17	40476954	40477105	STAT3	753	0.13018515
chr17	40478104	40478241	STAT3	666	-0.22464917
chr17	40481374	40481523	STAT3	1385	0.90376222
chr17	40481544	40481678	STAT3	1937	1.1611851
chr17	40481699	40481840	STAT3	1206	0.40073751
chr17	40483444	40483549	STAT3	443	-0.29129045
chr17	40485654	40485816	STAT3	618	-0.29045441
chr17	40485879	40486100	STAT3	2029	0.36342074
chr17	40489424	40489634	STAT3	1160	-0.13884421
chr17	40489754	40489903	STAT3	798	0.13166749
chr17	40490714	40490848	STAT3	562	-0.36545134
chr17	40491294	40491452	STAT3	563	-0.23561382
chr17	40497544	40497691	STAT3	1028	0.61507926
chr17	40498564	40498773	STAT3	864	-0.74580618
chr17	40500374	40500593	STAT3	1063	-0.42651411
chr17	40540269	40540593	STAT3	941	-0.1635057
chr17	41197661	41197860	BRCA1	1066	0.11124811
chr17	41199606	41199762	BRCA1	786	-0.090286946
chr17	41201091	41201240	BRCA1	578	-0.52353741
chr17	41203026	41203181	BRCA1	800	0.016478123
chr17	41209036	41209182	BRCA1	1040	0.2898487
chr17	41215291	41215440	BRCA1	1000	0.38539907
chr17	41215856	41215992	BRCA1	672	-0.46598214
chr17	41219586	41219730	BRCA1	753	-0.084687065
chr17	41222911	41223267	BRCA1	2351	-0.19782656
chr17	41226326	41226576	BRCA1	1397	-0.31571517
chr17	41228476	41228649	BRCA1	1447	0.2467419
chr17	41234391	41234614	BRCA1	1514	-0.033199018
chr17	41242946	41243088	BRCA1	578	-0.62874988
chr17	41243426	41246890	BRCA1	36412	1.5390384
chr17	41247826	41247963	BRCA1	1317	0.48603846
chr17	41249211	41249339	BRCA1	660	0.013560947
chr17	41251766	41251934	BRCA1	1418	0.37487418
chr17	41256116	41256284	BRCA1	1440	0.41516034
chr17	41256846	41256988	BRCA1	719	-0.34887113
chr17	41258431	41258568	BRCA1	791	-0.043858109
chr17	41267696	41267826	BRCA1	534	-0.60758413
chr17	41275996	41276145	BRCA1	251	-1.7594646
chr17	45754093	45754174	KPNB1	239	-1.0519355
chr17	45754188	45754260	KPNB1	304	-0.035374356
chr17	47677708	47677921	SPOP	937	-0.44392482
chr17	47679198	47679417	SPOP	1330	-0.12262925
chr17	47684588	47684761	SPOP	1165	-0.026246524
chr17	47685183	47685332	SPOP	774	-0.20520771
chr17	47688613	47688860	SPOP	1361	-0.33630771
chr17	47696318	47696485	SPOP	1051	0.1557007
chr17	47696563	47696770	SPOP	1580	0.067671448
chr17	47699283	47699453	SPOP	1019	-0.1868676
chr17	47700058	47700198	SPOP	829	0.039651366
chr17	56432254	56432390	RNF43	665	-0.15415582
chr17	56434794	56436028	RNF43	6301	0.031484624
chr17	56436039	56436203	RNF43	942	0.37246252
chr17	56437479	56437622	RNF43	544	-0.36226352
chr17	56438109	56438330	RNF43	546	-0.71942846
chr17	56439879	56440033	RNF43	357	-0.6814851
chr17	56440614	56440789	RNF43	1394	0.75477571
chr17	56440849	56440997	RNF43	744	0.4630892
chr17	56448244	56448429	RNF43	614	-0.37972639
chr17	56492664	56492990	RNF43	2064	-0.11813886
chr17	56769979	56770183	RAD51C	1014	0.10775974
chr17	56772269	56772759	RAD51C	2813	-0.35979547
chr17	56774024	56774236	RAD51C	1828	0.29675468
chr17	56780529	56780710	RAD51C	1197	0.1348465
chr17	56787194	56787366	RAD51C	1435	0.24844631
chr17	56798069	56798202	RAD51C	860	0.54732124
chr17	56801359	56801491	RAD51C	966	0.19991739
chr17	56809804	56809950	RAD51C	823	-0.058021625
chr17	56811469	56811610	RAD51C	867	-0.083544612
chr17	59760635	59761396	BRIP1	9236	0.62615326
chr17	59761415	59761516	BRIP1	1695	1.5060684
chr17	59763165	59763548	BRIP1	3609	0.25820881
chr17	59770760	59770894	BRIP1	845	-0.023805838
chr17	59793290	59793424	BRIP1	1045	0.25353457
chr17	59820350	59820520	BRIP1	1129	-0.063770658
chr17	59821765	59821968	BRIP1	2121	0.63014242
chr17	59853740	59853946	BRIP1	1283	-0.18598513
chr17	59857610	59857783	BRIP1	856	-0.28447194
chr17	59858175	59858387	BRIP1	1882	0.4176439
chr17	59861605	59861810	BRIP1	1866	0.89832035
chr17	59870930	59871104	BRIP1	1238	0.35998922
chr17	59876425	59876676	BRIP1	1976	0.11222575
chr17	59878580	59878876	BRIP1	2894	0.36854561
chr17	59885800	59886144	BRIP1	3084	0.18746662
chr17	59924435	59924607	BRIP1	1678	0.55872846
chr17	59926455	59926634	BRIP1	2125	0.90302896
chr17	59934390	59934603	BRIP1	2782	0.91565324
chr17	59937130	59937305	BRIP1	1154	-0.013931571
chr17	59938780	59938917	BRIP1	945	0.17495518
chr17	62006550	62006711	CD79B	757	0.21062578
chr17	62006735	62006883	CD79B	719	0.47297195
chr17	62007105	62007279	CD79B	566	-0.60685321
chr17	62007410	62007761	CD79B	1792	-0.097135581
chr17	62008645	62008786	CD79B	593	0.1936217
chr17	62009505	62009659	CD79B	382	-0.49732725
chr17	63010350	63010973	GNA13	6255	0.20406013
chr17	63014313	63014461	GNA13	762	0.18382292
chr17	63049598	63049849	GNA13	2307	0.39725202
chr17	63051688	63051924	GNA13	1570	0.1322578
chr17	63052403	63052716	GNA13	1515	0.25931196
chr17	66511515	66511755	PRKAR1A	1271	-0.22293546
chr17	66518875	66519084	PRKAR1A	1081	-0.39027678
chr17	66519840	66519978	PRKAR1A	676	-0.44761287
chr17	66520110	66520252	PRKAR1A	1274	0.54665042
chr17	66520995	66521153	PRKAR1A	1007	0.77852688
chr17	66521860	66522089	PRKAR1A	1610	-0.0060920695
chr17	66523970	66524078	PRKAR1A	744	0.21528244
chr17	66524985	66525152	PRKAR1A	1327	0.31159259
chr17	66526030	66526163	PRKAR1A	1564	0.85087121
chr17	66526385	66527169	PRKAR1A	8425	0.27238204
chr17	66527175	66527839	PRKAR1A	8459	0.52520353
chr17	66527865	66527960	PRKAR1A	2377	2.9564176
chr17	66527965	66529595	PRKAR1A	17358	1.0381763
chr17	66547170	66547305	PRKAR1A	745	0.15767038
chr17	66918255	66918324	ABCA8	49	-1.7528766
chr17	68175134	68175204	KCNJ2	208	-0.33095193
chr17	70117508	70117990	SOX9	1207	-0.46163209
chr17	70118838	70119152	SOX9	881	-0.22745925
chr17	70119648	70120568	SOX9	3968	0.20535802
chr17	73204548	73204614	NUP85	91	-0.85979177
chr17	78519398	78519613	RPTOR	755	-0.72439233
chr17	78599468	78599607	RPTOR	1027	0.31359622
chr17	78617488	78617634	RPTOR	584	-0.49351674
chr17	78681618	78681826	RPTOR	1017	-0.021816431
chr17	78682688	78682925	RPTOR	1274	0.1685586
chr17	78704328	78704548	RPTOR	918	-0.40249973
chr17	78717053	78717244	RPTOR	553	-0.83091133
chr17	78727778	78727994	RPTOR	868	-0.24837626
chr17	78747598	78748169	RPTOR	4005	-0.0031775761
chr17	78765198	78765353	RPTOR	897	-0.032094664
chr17	78795968	78796115	RPTOR	609	0.25127046
chr17	78796853	78797065	RPTOR	1135	-0.14247821
chr17	78811678	78811828	RPTOR	465	-0.36537997
chr17	78820238	78820389	RPTOR	497	-0.082844038
chr17	78829223	78829368	RPTOR	716	-0.078738076
chr17	78831558	78831739	RPTOR	688	0.15287383
chr17	78854173	78854311	RPTOR	506	-0.20544196
chr17	78857178	78857314	RPTOR	736	0.39870711
chr17	78857553	78857805	RPTOR	873	-0.15179695
chr17	78858783	78858987	RPTOR	763	0.34593912
chr17	78865493	78865672	RPTOR	735	-0.39437603
chr17	78866498	78866707	RPTOR	1045	-0.27778427
chr17	78867478	78867690	RPTOR	1070	0.48653304
chr17	78882588	78882758	RPTOR	671	-0.39175945
chr17	78896488	78896635	RPTOR	344	-0.10740225
chr17	78897258	78897515	RPTOR	1040	0.10785219
chr17	78899138	78899316	RPTOR	1054	0.49246636
chr17	78914268	78914407	RPTOR	445	-0.66907126
chr17	78919433	78919618	RPTOR	632	-0.46151551
chr17	78921003	78921181	RPTOR	741	-0.28781807
chr17	78923218	78923352	RPTOR	364	-0.75664796
chr17	78931393	78931568	RPTOR	583	-0.26657325
chr17	78933848	78934026	RPTOR	609	-0.30794517
chr17	78935163	78935310	RPTOR	456	0.014419034
chr17	78936238	78936408	RPTOR	696	-0.0048376169
chr17	78936703	78936874	RPTOR	313	-1.117991
chr17	78938023	78938157	RPTOR	317	-0.65510131
chr18	673370	673449	rs151264360	431	-0.13149979
chr18	673450	673527	rs151264360	597	0.63599562
chr18	21534380	21534449	LAMA3	53	-2.0120736
chr18	23612291	23612427	SS18_fus	1278	0.49529788
chr18	45368169	45368343	SMAD2	1083	-0.120404
chr18	45371689	45371889	SMAD2	1729	0.37917072
chr18	45371999	45372180	SMAD2	1293	0.16964932
chr18	45374824	45375066	SMAD2	1888	0.1439205
chr18	45377589	45377739	SMAD2	612	-0.31387264
chr18	45391394	45391540	SMAD2	1291	0.59836889
chr18	45394659	45394837	SMAD2	1220	0.068706683
chr18	45395589	45395828	SMAD2	1436	-0.24292981
chr18	45396809	45396957	SMAD2	1135	0.35137925
chr18	45422869	45423217	SMAD2	3817	0.54509444
chr18	48573394	48573701	SMAD4	1913	-0.20641632
chr18	48575029	48575253	SMAD4	2057	0.35899993
chr18	48575604	48575742	SMAD4	1467	1.3263828
chr18	48581129	48581385	SMAD4	1791	-0.0012823029
chr18	48584464	48584640	SMAD4	1778	0.5857763
chr18	48584679	48584858	SMAD4	4405	2.0314086
chr18	48586189	48586326	SMAD4	1322	0.79037456
chr18	48591759	48592011	SMAD4	2872	0.64732011
chr18	48593364	48593571	SMAD4	1687	0.2068854
chr18	48602979	48603166	SMAD4	711	-0.6221035
chr18	48603654	48603824	SMAD4	1461	0.35285582
chr18	48604604	48604852	SMAD4	2105	0.30279395
chr18	56363495	56363564	MALT1	223	0.40224484
chr18	56363585	56363654	MALT1	219	-0.40545983
chr18	60969569	60970087	BCL2	4612	0.10086457
chr18	60984739	60986316	BCL2	12469	0.43667262
chr18	77108170	77108245	ATP9B	189	-0.65736715
chr19	1206890	1207229	STK11	1102	-0.46557377
chr19	1218385	1218525	STK11	300	-1.515774
chr19	1219295	1219431	STK11	313	-0.69881092
chr19	1220350	1220519	STK11	520	-0.37445947
chr19	1220550	1220724	STK11	559	0.14533566
chr19	1221180	1221361	STK11	502	-0.66691641
chr19	1221905	1222046	STK11	273	-0.52088857
chr19	1222960	1223204	STK11	822	-0.13481548
chr19	1223610	1225262	STK11	4511	-0.45805075
chr19	1225555	1226679	STK11	2935	-0.51175883
chr19	1227565	1228027	STK11	1204	-0.3998167
chr19	2164140	2164291	DOT1L	287	-0.3832395
chr19	2180660	2180813	DOT1L	379	-0.93766428
chr19	2185810	2185955	DOT1L	577	-0.64182149
chr19	2189690	2189830	DOT1L	280	-1.0682766
chr19	2190975	2191264	DOT1L	1046	-0.30559733
chr19	2193655	2193804	DOT1L	381	-0.73025062
chr19	2194470	2194610	DOT1L	506	-0.60196893
chr19	2199835	2199973	DOT1L	326	-0.69394588
chr19	2202655	2202811	DOT1L	670	-0.36547529
chr19	2206690	2206831	DOT1L	622	-0.52658415
chr19	2207550	2207686	DOT1L	469	-0.1567569
chr19	2208870	2209019	DOT1L	624	-0.48030635
chr19	2210365	2210542	DOT1L	309	-0.68705668
chr19	2210590	2210874	DOT1L	834	-0.53114378
chr19	2211065	2211249	DOT1L	402	-0.29108585
chr19	2211715	2211855	DOT1L	385	-0.65003534
chr19	2213505	2213661	DOT1L	405	-0.6515085
chr19	2213825	2214009	DOT1L	270	-1.1378867
chr19	2214440	2214635	DOT1L	288	-1.2619079
chr19	2216255	2216780	DOT1L	1246	-0.82608489
chr19	2216925	2217102	DOT1L	350	-0.82767743
chr19	2217735	2217955	DOT1L	558	-0.26436328
chr19	2220085	2220252	DOT1L	530	-0.13265665
chr19	2221950	2222571	DOT1L	1900	-0.24529795
chr19	2223245	2223500	DOT1L	627	-0.75725211
chr19	2225340	2225477	DOT1L	492	-0.9059778
chr19	2226160	2227140	DOT1L	2771	-0.29982691
chr19	2227700	2229814	DOT1L	7808	0.30448695
chr19	3094620	3094802	GNA11	237	-1.0156237
chr19	3110125	3110366	GNA11	399	-1.1400409
chr19	3113305	3113513	GNA11	435	-0.83544083
chr19	3114915	3115090	GNA11	760	0.31861855
chr19	3118900	3119070	GNA11	639	-0.1779849
chr19	3119175	3119384	GNA11	730	-0.38678291
chr19	3120965	3121207	GNA11	690	-0.48346285
chr19	4090571	4090737	MAP2K2	511	-0.13344387
chr19	4094401	4094543	MAP2K2	301	-0.63230722
chr19	4095341	4095471	MAP2K2	450	-0.084285554
chr19	4097246	4097392	MAP2K2	187	-1.9567289
chr19	4099176	4099456	MAP2K2	569	-0.70179405
chr19	4100981	4101321	MAP2K2	767	-0.78746098
chr19	4102331	4102478	MAP2K2	543	0.24993813
chr19	4102791	4103243	MAP2K2	1327	-0.22218507
chr19	4110481	4110687	MAP2K2	698	-0.29829561
chr19	4117391	4117663	MAP2K2	1439	0.26241917
chr19	4123751	4123885	MAP2K2	142	-1.3623071
chr19	10597293	10597511	KEAP1	1137	-0.062494963
chr19	10599833	10600090	KEAP1	914	-0.44927463
chr19	10600298	10600551	KEAP1	1401	0.13248544
chr19	10602228	10602960	KEAP1	3195	-0.010374013
chr19	10610048	10610751	KEAP1	2777	-0.42207136
chr19	11094804	11095089	SMARCA4	892	0.0024096468
chr19	11095924	11096130	SMARCA4	547	-0.71818985
chr19	11096834	11097296	SMARCA4	1625	-0.081956864
chr19	11097554	11097706	SMARCA4	469	-0.064825952
chr19	11098314	11098493	SMARCA4	439	-0.14382596
chr19	11098519	11098618	SMARCA4	281	0.19922373
chr19	11099959	11100153	SMARCA4	696	-0.32524083
chr19	11101804	11102020	SMARCA4	503	-0.67271253
chr19	11105479	11105693	SMARCA4	725	-0.78622402
chr19	11106859	11107037	SMARCA4	563	-0.54925899
chr19	11107114	11107264	SMARCA4	436	-0.55835997
chr19	11113674	11113859	SMARCA4	604	-0.33647452
chr19	11113969	11114107	SMARCA4	728	-0.2901943
chr19	11118584	11118723	SMARCA4	523	-0.1409191
chr19	11121024	11121241	SMARCA4	1346	0.34902702
chr19	11123589	11123811	SMARCA4	1002	-0.13696671
chr19	11129584	11129724	SMARCA4	658	-0.15222434
chr19	11130244	11130416	SMARCA4	436	-0.94321511
chr19	11132374	11132650	SMARCA4	997	-0.37391752
chr19	11134169	11134342	SMARCA4	600	-0.49300889
chr19	11134979	11135156	SMARCA4	461	-0.70095579
chr19	11136069	11136213	SMARCA4	268	-1.0948481
chr19	11136924	11137058	SMARCA4	700	0.46395456
chr19	11138434	11138652	SMARCA4	941	-0.51687958
chr19	11141379	11141588	SMARCA4	903	-0.0055057733
chr19	11143934	11144222	SMARCA4	758	-0.59235929
chr19	11144409	11144550	SMARCA4	235	-1.1412092
chr19	11144764	11144904	SMARCA4	396	-0.69627081
chr19	11145564	11145705	SMARCA4	414	0.087817542
chr19	11145724	11145837	SMARCA4	378	-0.1045936
chr19	11150109	11150245	SMARCA4	394	-1.1748681
chr19	11151949	11152262	SMARCA4	961	-0.67560523
chr19	11168904	11169077	SMARCA4	619	-0.28271918
chr19	11169439	11169576	SMARCA4	318	-0.79745408
chr19	11170404	11170511	SMARCA4	454	-0.22434059
chr19	11170519	11170587	SMARCA4	422	1.4550363
chr19	11170694	11170868	SMARCA4	539	-0.18733527
chr19	11172399	11172541	SMARCA4	646	0.42561059
chr19	11258514	11258586	SPC24	141	-1.1792375
chr19	11258599	11258671	SPC24	167	-0.744918
chr19	13049454	13049597	CALR	398	-0.032042881
chr19	13049924	13050058	CALR	608	-0.31989594
chr19	13050209	13050463	CALR	1701	0.15860417
chr19	13050834	13050977	CALR	693	-0.13945784
chr19	13051034	13051275	CALR	1894	0.41041716
chr19	13051329	13051496	CALR	1374	0.84657091
chr19	13051524	13051737	CALR	1569	0.4522041
chr19	13054314	13054459	CALR	746	0
chr19	13054504	13054763	CALR	1389	0.0070567348
chr19	15271439	15272541	NOTCH3	2448	-0.62339976
chr19	15273249	15273386	NOTCH3	590	-0.25882733
chr19	15276144	15276371	NOTCH3	662	-0.78164087
chr19	15276564	15276932	NOTCH3	1600	-0.20589187
chr19	15278034	15278256	NOTCH3	821	-0.22434574
chr19	15280859	15281001	NOTCH3	541	0.0079634864
chr19	15281119	15281400	NOTCH3	1037	0.10820773
chr19	15281459	15281678	NOTCH3	349	-1.2237289
chr19	15284844	15285232	NOTCH3	1102	-0.25433426
chr19	15288304	15288931	NOTCH3	874	-1.3718839
chr19	15289604	15289789	NOTCH3	671	0.10952881
chr19	15289814	15290127	NOTCH3	1196	-0.14038602
chr19	15290149	15290325	NOTCH3	715	-0.0082309291
chr19	15290849	15291103	NOTCH3	910	-0.10315729
chr19	15291469	15291676	NOTCH3	553	-0.45297786
chr19	15291749	15291995	NOTCH3	632	-0.2982902
chr19	15292364	15292637	NOTCH3	1167	0.48127938
chr19	15295084	15295298	NOTCH3	622	-0.54486576
chr19	15295689	15295867	NOTCH3	210	-1.5313745
chr19	15296044	15296259	NOTCH3	508	-0.40260375
chr19	15296269	15296527	NOTCH3	611	-0.91229241
chr19	15297664	15297841	NOTCH3	614	-0.39916886
