Chr	start	end	gene	depth	R-181108-995555-BLD-101100_BC_E18111102-16-DNA_F1811112948-6_L181111-00002-A4_20181113-C11_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND
chr19	2214440	2214635	DOT1L	940	-0.79676938
chr19	2216255	2216780	DOT1L	3970	-0.60898795
chr19	2216925	2217102	DOT1L	1003	-0.63110777
chr19	2217735	2217955	DOT1L	1417	-0.29483385
chr19	2220085	2220252	DOT1L	1404	0.057442279
chr19	2221950	2222571	DOT1L	5257	-0.29276226
chr19	2223245	2223500	DOT1L	1808	-0.3812535
chr19	2225340	2225477	DOT1L	1169	1.4740818
chr19	2226160	2227140	DOT1L	8115	-0.33829372
chr19	2227700	2229814	DOT1L	22859	0.41938797
chr19	3094620	3094802	GNA11	1029	-0.3657723
chr19	3110125	3110366	GNA11	1281	-0.71385086
chr19	3113305	3113513	GNA11	1335	-0.49848929
chr19	3114915	3115090	GNA11	2520	0.72523049
chr19	3118900	3119070	GNA11	1613	0.16252043
chr19	3119175	3119384	GNA11	2370	0.29447804
chr19	3120965	3121207	GNA11	1757	-0.29736596
chr19	4090571	4090737	MAP2K2	1415	0.088832906
chr19	4094401	4094543	MAP2K2	783	-0.55956407
chr19	4095341	4095471	MAP2K2	979	-0.10693607
chr19	4097246	4097392	MAP2K2	487	-1.3648808
chr19	4099176	4099456	MAP2K2	1772	-0.37329115
chr19	4100981	4101321	MAP2K2	2544	-0.3427033
chr19	4102331	4102478	MAP2K2	1289	0.078168612
chr19	4102791	4103243	MAP2K2	2930	-0.53859749
chr19	4110481	4110687	MAP2K2	1723	-0.10409097
chr19	4117391	4117663	MAP2K2	3591	0.54671763
chr19	4123751	4123885	MAP2K2	674	-0.52213425
chr19	10597293	10597511	KEAP1	2257	0.13767186
chr19	10599833	10600090	KEAP1	1940	-0.33752107
chr19	10600298	10600551	KEAP1	3168	0.3999688
chr19	10602228	10602960	KEAP1	7417	-0.276211
chr19	10610048	10610751	KEAP1	6136	-0.53812254
chr19	11094804	11095089	SMARCA4	1733	-0.40997355
chr19	11095924	11096130	SMARCA4	1169	-0.65581086
chr19	11096834	11097296	SMARCA4	3986	-0.18965134
chr19	11097554	11097706	SMARCA4	984	-0.32880057
chr19	11098314	11098493	SMARCA4	1290	-0.072290062
chr19	11098519	11098618	SMARCA4	795	0.19137963
chr19	11099959	11100153	SMARCA4	1605	-0.069571742
chr19	11101804	11102020	SMARCA4	1269	-0.6059222
chr19	11105479	11105693	SMARCA4	1338	-0.57322173
chr19	11106859	11107037	SMARCA4	1364	-0.22853845
chr19	11107114	11107264	SMARCA4	961	-0.35167803
chr19	11113674	11113859	SMARCA4	1180	-0.44904023
chr19	11113969	11114107	SMARCA4	1203	0.45477421
chr19	11118584	11118723	SMARCA4	961	-0.30703826
chr19	11121024	11121241	SMARCA4	2851	0.48321572
chr19	11123589	11123811	SMARCA4	2017	-0.050053134
chr19	11129584	11129724	SMARCA4	1397	0.19923199
chr19	11130244	11130416	SMARCA4	1062	-0.57214711
chr19	11132374	11132650	SMARCA4	2357	-0.1030993
chr19	11134169	11134342	SMARCA4	1415	-0.1388833
chr19	11134979	11135156	SMARCA4	982	-0.70255477
chr19	11136069	11136213	SMARCA4	841	-0.55300525
chr19	11136924	11137058	SMARCA4	1398	0.28884707
chr19	11138434	11138652	SMARCA4	2121	0.12438159
chr19	11141379	11141588	SMARCA4	1674	-0.1840892
chr19	11143934	11144222	SMARCA4	2028	-0.43558979
chr19	11144409	11144550	SMARCA4	529	-1.1551479
chr19	11144764	11144904	SMARCA4	1143	-0.094254476
chr19	11145564	11145705	SMARCA4	903	-0.17995122
chr19	11145724	11145837	SMARCA4	826	-0.20321253
chr19	11150109	11150245	SMARCA4	731	-0.41436523
chr19	11151949	11152262	SMARCA4	2396	-0.39666534
chr19	11168904	11169077	SMARCA4	1584	0.010060561
chr19	11169439	11169576	SMARCA4	802	-0.56767006
chr19	11170404	11170511	SMARCA4	1035	0.13571024
chr19	11170519	11170587	SMARCA4	833	0.45546418
chr19	11170694	11170868	SMARCA4	1351	-0.16281695
chr19	11172399	11172541	SMARCA4	1119	-0.07648595
chr19	11258514	11258586	SPC24	376	0.14024512
chr19	11258599	11258671	SPC24	432	-0.54072251
chr19	13049454	13049597	CALR	1236	0.2153264
chr19	13049924	13050058	CALR	1182	0.14650436
chr19	13050209	13050463	CALR	2978	0.32893828
chr19	13050834	13050977	CALR	1413	0.19944368
chr19	13051034	13051275	CALR	3851	0.81342539
chr19	13051329	13051496	CALR	2561	0.86975711
chr19	13051524	13051737	CALR	2822	0.4999253
chr19	13054314	13054459	CALR	1599	0.33847839
chr19	13054504	13054763	CALR	2550	0.063024952
chr19	15271439	15272541	NOTCH3	5634	-1.044214
chr19	15273249	15273386	NOTCH3	1222	0.022207949
chr19	15276144	15276371	NOTCH3	1618	-0.39516039
chr19	15276564	15276932	NOTCH3	3614	-0.13600389
chr19	15278034	15278256	NOTCH3	1761	-0.23047077
chr19	15280859	15281001	NOTCH3	1365	0.16695171
chr19	15281119	15281400	NOTCH3	2727	0.21454146
chr19	15281459	15281678	NOTCH3	1034	-0.92145388
chr19	15284844	15285232	NOTCH3	2368	-0.62815815
chr19	15288304	15288931	NOTCH3	2664	-1.277532
chr19	15289604	15289789	NOTCH3	1589	0.038409684
chr19	15289814	15290127	NOTCH3	3114	0.017436013
chr19	15290149	15290325	NOTCH3	1583	0
chr19	15290849	15291103	NOTCH3	1969	-0.21947329
chr19	15291469	15291676	NOTCH3	1806	0
chr19	15291749	15291995	NOTCH3	1807	-0.10017028
chr19	15292364	15292637	NOTCH3	3043	0.5048741
chr19	15295084	15295298	NOTCH3	1355	-0.52576447
chr19	15295689	15295867	NOTCH3	552	-1.4845813
chr19	15296044	15296259	NOTCH3	1539	-0.16145203
chr19	15296269	15296527	NOTCH3	1565	-0.62334284
chr19	15297664	15297841	NOTCH3	1505	-0.10223275
chr19	15297914	15298177	NOTCH3	1850	-0.38087057
chr19	15298659	15298842	NOTCH3	1303	-0.23829531
chr19	15299014	15299191	NOTCH3	1282	-0.34346108
chr19	15299764	15300017	NOTCH3	2350	0.043435199
chr19	15300054	15300280	NOTCH3	2288	0.11499144
chr19	15302209	15302498	NOTCH3	2591	-0.13980553
chr19	15302534	15302702	NOTCH3	2146	0.58848329
chr19	15302739	15303141	NOTCH3	4309	-0.00099705234
chr19	15303164	15303375	NOTCH3	2333	0.43786455
chr19	15308279	15308412	NOTCH3	393	-1.3292332
chr19	15311564	15311686	NOTCH3	144	-2.587045
chr19	15364334	15364633	BRD4	2925	-0.044866073
chr19	15364929	15365119	BRD4	1435	-0.21894217
chr19	15366084	15366434	BRD4	3357	-0.16323313
chr19	15366844	15366981	BRD4	3010	2.2238644
chr19	15366984	15367089	BRD4	2141	1.3997862
chr19	15367744	15367997	BRD4	1666	-0.48078147
chr19	15374209	15374385	BRD4	1805	0.17401107
chr19	15375189	15375615	BRD4	4647	-0.067409172
chr19	15376134	15376484	BRD4	2390	-0.57808384
chr19	15378204	15378382	BRD4	2127	0.98147904
chr19	15379684	15379865	BRD4	1645	1.0286955
chr19	15383604	15383994	BRD4	4559	0.051602328
chr19	15391039	15391293	BRD4	1857	-0.35165457
chr19	17937523	17937740	JAK3	1433	-0.47217821
chr19	17940888	17941066	JAK3	672	-1.0354671
chr19	17941288	17941468	JAK3	1131	-0.4826434
chr19	17942013	17942218	JAK3	2181	0.31438484
chr19	17942453	17942641	JAK3	1228	-0.14980097
chr19	17943293	17943548	JAK3	2894	0.25384211
chr19	17943568	17943747	JAK3	2035	0.35037876
chr19	17945353	17945567	JAK3	1804	-0.11869403
chr19	17945638	17945847	JAK3	1989	0.052150168
chr19	17945868	17946047	JAK3	1177	-0.41369095
chr19	17946698	17946882	JAK3	1295	-0.31599514
chr19	17947908	17948046	JAK3	640	-0.85156342
chr19	17948713	17948888	JAK3	1672	0.07372046
chr19	17949048	17949224	JAK3	1028	-0.65049005
chr19	17950253	17950507	JAK3	1243	-0.91945499
chr19	17951003	17951182	JAK3	1162	-0.45128714
chr19	17952163	17952388	JAK3	2073	0.057440704
chr19	17952423	17952598	JAK3	1627	0.02503526
chr19	17953103	17953446	JAK3	1870	-0.65303673
chr19	17953813	17954019	JAK3	1639	0.060628756
chr19	17954163	17954337	JAK3	1290	-0.28817379
chr19	17954563	17954735	JAK3	1060	-0.51771474
chr19	17955008	17955261	JAK3	1729	-0.42917197
chr19	17958728	17958900	JAK3	1637	0.13818723
chr19	18266654	18267042	PIK3R2	1890	-0.97113102
chr19	18271244	18271388	PIK3R2	2185	0.82364004
chr19	18271674	18271811	PIK3R2	975	-0.23144245
chr19	18271829	18272014	PIK3R2	1291	-0.075154556
chr19	18272064	18272338	PIK3R2	641	-1.7376524
chr19	18272744	18272891	PIK3R2	1315	0.079510004
chr19	18272989	18273157	PIK3R2	1562	0.16309184
chr19	18273194	18273342	PIK3R2	1269	-0.014235698
chr19	18273754	18273993	PIK3R2	3100	0.49244997
chr19	18274049	18274227	PIK3R2	1828	0.19603415
chr19	18276889	18277141	PIK3R2	1840	-0.34450126
chr19	18277914	18278163	PIK3R2	2107	-0.086971971
chr19	18279249	18279383	PIK3R2	1292	0.13516969
chr19	18279514	18279724	PIK3R2	4404	1.2664809
chr19	18279874	18280112	PIK3R2	1259	-0.54513354
chr19	19256579	19256851	MEF2B	429	-2.3045374
chr19	19257049	19257226	MEF2B	365	-1.8975322
chr19	19257339	19257480	MEF2B	707	-0.68248548
chr19	19257519	19257712	MEF2B	1507	-0.082614072
chr19	19257819	19258036	MEF2B	847	-1.0550593
chr19	19258484	19258662	MEF2B	1516	-0.024877803
chr19	19260009	19260259	MEF2B	2636	0.17395952
chr19	19261444	19261584	MEF2B	2078	0.78410148
chr19	30303402	30303531	CCNE1	939	0.05919437
chr19	30303557	30303708	CCNE1	1372	0.16318764
chr19	30303827	30303964	CCNE1	1309	0.12142876
chr19	30308012	30308236	CCNE1	2121	0.02030934
chr19	30308277	30308468	CCNE1	2111	1.2275469
chr19	30311587	30311789	CCNE1	654	2.1253832
chr19	30312597	30312748	CCNE1	1329	1.0375409
chr19	30312877	30313054	CCNE1	2188	1.0928471
chr19	30313122	30313296	CCNE1	2728	1.3314074
chr19	30313322	30313542	CCNE1	2241	0.20118747
chr19	30314537	30314718	CCNE1	1630	0.03675748
chr19	33792221	33792769	CEBPA	5125	-0.16434966
chr19	33792771	33793010	CEBPA	1922	0.040804472
chr19	33793011	33793353	CEBPA	2304	-0.36515741
chr19	40739734	40739891	AKT2	874	-0.55488684
chr19	40740929	40741062	AKT2	1528	0.41196984
chr19	40741134	40741282	AKT2	1476	0.29019757
chr19	40741769	40742049	AKT2	3338	0.37260082
chr19	40742139	40742318	AKT2	2003	0.30503254
chr19	40743844	40744022	AKT2	1540	-0.056663187
chr19	40744764	40744911	AKT2	1268	0.02781405
chr19	40745909	40746048	AKT2	1212	0.022713627
chr19	40747809	40747989	AKT2	1830	0.20019801
chr19	40748419	40748631	AKT2	1940	-0.00668982
chr19	40761039	40761213	AKT2	2539	0.70081537
chr19	40762799	40762980	AKT2	1526	-0.055631692
chr19	40771094	40771285	AKT2	1151	-0.54872893
chr19	41512764	41512915	rs3745274	1459	0.19822969
chr19	41725269	41725405	AXL	980	-0.067967595
chr19	41726514	41726799	AXL	2314	-0.22562728
chr19	41727029	41727164	AXL	1462	0.28935152
chr19	41727759	41727999	AXL	1855	-0.16520105
chr19	41732634	41732734	AXL	558	-0.57428571
chr19	41736834	41736973	AXL	1168	-0.053107375
chr19	41737064	41737237	AXL	1822	0.23621889
chr19	41743814	41744094	AXL	2236	-0.20927739
chr19	41744349	41744518	AXL	1314	-0.081160012
chr19	41745034	41745256	AXL	1747	-0.25233091
chr19	41745529	41745676	AXL	1794	0.50324368
chr19	41748759	41748940	AXL	1975	0.31451385
chr19	41749494	41749629	AXL	954	-0.30928852
chr19	41754384	41754540	AXL	1574	0.25343749
chr19	41754614	41754753	AXL	1250	0.056780103
chr19	41758229	41758370	AXL	920	-0.38332864
chr19	41758729	41758905	AXL	1795	0.16723006
chr19	41759479	41759645	AXL	2257	0.72146064
chr19	41762334	41762545	AXL	1811	-0.13673056
chr19	41763369	41763549	AXL	1375	-0.22771569
chr19	41765434	41765850	AXL	3888	-0.24721202
chr19	42381330	42381480	CD79A	1629	0.40197221
chr19	42383035	42383381	CD79A	2904	-0.27342208
chr19	42383580	42383753	CD79A	1555	0.05548465
chr19	42384700	42384831	CD79A	630	-0.77896009
chr19	42384905	42385090	CD79A	1104	-0.52645033
chr19	42788805	42788952	CIC	995	-0.12016479
chr19	42790900	42791106	CIC	1557	-0.20030562
chr19	42791195	42791356	CIC	662	-0.78410815
chr19	42791490	42791559	CIC	379	-0.75645798
chr19	42791665	42791879	CIC	1777	-0.14491754
chr19	42791930	42792002	CIC	679	0.052696256
chr19	42792020	42792161	CIC	878	-0.25090265
chr19	42793005	42793250	CIC	1459	-0.590615
chr19	42793305	42793384	CIC	1740	1.2680993
chr19	42793385	42793604	CIC	3970	1.0202909
chr19	42793975	42794082	CIC	733	-0.34416847
chr19	42794360	42795424	CIC	8697	-0.48762799
chr19	42795490	42795628	CIC	2001	0.79429319
chr19	42795675	42795934	CIC	2751	0.23481948
chr19	42796205	42796398	CIC	1673	0.074006876
chr19	42796430	42796636	CIC	1871	0.2417907
chr19	42796695	42797048	CIC	3761	0.0070760428
chr19	42797075	42797469	CIC	3116	-0.29984885
chr19	42797710	42797995	CIC	2379	-0.04623802
chr19	42798065	42798272	CIC	3352	0.86890424
chr19	42798300	42798481	CIC	1739	0.12500304
chr19	42798730	42798907	CIC	1807	0.18375644
chr19	42798940	42799367	CIC	2036	-1.0367427
chr19	44055650	44055804	rs25487	821	-0.58422461
chr19	45854840	45854997	rs13181	815	-0.71134199
chr19	45855450	45855586	rs1052555	1304	0.17720183
chr19	45862390	45862524	rs50872	473	-1.3128218
chr19	45867175	45867320	rs1799793	457	-1.2258888
chr19	45912660	45912737	rs3212986	470	-0.50422469
chr19	45912745	45912817	rs3212986	444	-0.577143
chr19	45923580	45923725	rs11615	837	-0.61383183
chr19	50902077	50902337	POLD1	2169	-0.10135163
chr19	50902592	50902771	POLD1	5297	1.7013689
chr19	50905002	50905211	POLD1	2847	0.80348941
chr19	50905232	50905412	POLD1	2710	0.82512856
chr19	50905437	50905647	POLD1	2720	0.73584372
chr19	50905677	50905814	POLD1	1713	0.57910318
chr19	50905847	50906020	POLD1	1574	0.24495532
chr19	50906287	50906505	POLD1	1829	0.057178924
chr19	50906727	50906859	POLD1	1505	0.41841514
chr19	50909417	50909592	POLD1	1920	0.28347721
chr19	50909642	50909820	POLD1	1565	-0.00059301764
chr19	50910212	50910461	POLD1	2282	0.019824642
chr19	50910547	50910690	POLD1	865	-0.4397159
chr19	50911957	50912196	POLD1	4225	0.97835157
chr19	50912357	50912537	POLD1	1604	0.025713858
chr19	50912747	50912956	POLD1	1171	-0.57245479
chr19	50916647	50916794	POLD1	981	-0.36920179
chr19	50916977	50917149	POLD1	1548	0.13665028
chr19	50918047	50918290	POLD1	2131	0.15951585
chr19	50918717	50918885	POLD1	1239	-0.14362435
chr19	50918947	50919093	POLD1	847	-0.33959602
chr19	50919627	50919799	POLD1	1413	0.079073949
chr19	50919832	50920019	POLD1	1157	-0.26397066
chr19	50920252	50920390	POLD1	997	-0.046688925
chr19	50920402	50920552	POLD1	799	-0.41792171
chr19	50921077	50921224	POLD1	704	-0.72724984
chr19	52693306	52693448	PPP2R1A	855	-0.4273341
chr19	52705171	52705297	PPP2R1A	1165	0.20939313
chr19	52709181	52709333	PPP2R1A	1063	-0.26577376
chr19	52714481	52714767	PPP2R1A	2908	0.099172848
chr19	52715911	52716123	PPP2R1A	2656	0.43499337
chr19	52716181	52716395	PPP2R1A	2766	0.50770541
chr19	52719006	52719177	PPP2R1A	1925	0.37158029
chr19	52719221	52719372	PPP2R1A	1365	0.10185674
chr19	52719756	52719929	PPP2R1A	1889	0.27210713
chr19	52722911	52723132	PPP2R1A	1811	-0.20281688
chr19	52723401	52723549	PPP2R1A	1282	0.076329854
chr19	52724206	52724428	PPP2R1A	1884	-0.13937937
chr19	52725316	52725532	PPP2R1A	2101	0.074064113
chr19	52728941	52729075	PPP2R1A	1553	0.40828367
chr19	52729146	52729288	PPP2R1A	2405	0.95460644
chr19	54377948	54378020	MYADM	926	0.99650476
chr19	55048013	55048084	KIR3DX1	308	1.0575194
chr19	57768994	57769067	ZNF805	390	0.78499783
chr20	271130	271203	C20orf96	401	-0.58480148
chr20	271220	271293	C20orf96	368	-0.31509017
chr20	3778882	3778955	CDC25B	889	0.94901127
chr20	3778977	3779047	CDC25B	633	1.2870395
chr20	30253728	30253900	BCL2L1	2028	0.3851296
chr20	30301063	30301383	BCL2L1	2290	-0.52961214
chr20	30307848	30307980	BCL2L1	1001	-0.11859208
chr20	30308333	30308784	BCL2L1	3179	-0.56539264
chr20	30309433	30310057	BCL2L1	8164	0.10905183
chr20	30946532	30946665	ASXL1	508	-0.93005435
chr20	30954152	30954420	ASXL1	1679	1.0117634
chr20	30956792	30956965	ASXL1	1311	0.2466772
chr20	30959972	30960314	ASXL1	1594	0.39223229
chr20	31015897	31016081	ASXL1	1798	0.15405085
chr20	31016092	31016239	ASXL1	1506	0.55174379
chr20	31017102	31017258	ASXL1	1145	-0.10852606
chr20	31017672	31017893	ASXL1	942	-1.0690879
chr20	31019102	31019314	ASXL1	2193	0.17080206
chr20	31019362	31019499	ASXL1	1416	0.22999722
chr20	31020657	31020824	ASXL1	556	-0.4708941
chr20	31021057	31021753	ASXL1	6925	-0.32509228
chr20	31022212	31025179	ASXL1	30103	0.6400726
chr20	33334653	33334729	NCOA6	275	-1.2634379
chr20	33334748	33334813	NCOA6	160	2.0835234
chr20	36012524	36012839	SRC	1469	-0.90203263
chr20	36014444	36014589	SRC	996	-0.35572618
chr20	36022269	36022412	SRC	1300	0.096562379
chr20	36022554	36022688	SRC	555	-1.0475101
chr20	36024539	36024752	SRC	1489	-0.35672333
chr20	36026074	36026294	SRC	1457	-0.31225367
chr20	36028484	36028593	SRC	1187	0.33541409
chr20	36028624	36028723	SRC	1267	0.64097527
chr20	36029969	36030116	SRC	1088	-0.14480143
chr20	36030814	36031033	SRC	2882	0.52335482
chr20	36031129	36031295	SRC	1755	0.33985694
chr20	36031549	36031790	SRC	2084	0.10000486
chr20	39657641	39657782	TOP1	1127	0.13592427
chr20	39658011	39658142	TOP1	2373	1.0873905
chr20	39690011	39690151	TOP1	911	0.38843725
chr20	39700876	39702004	TOP1	7318	-0.13960078
chr20	39704776	39704952	TOP1	303	-0.094701543
chr20	39706166	39706308	TOP1	955	0.56916464
chr20	39708691	39708835	TOP1	112	-1.4728673
chr20	39709761	39709921	TOP1	162	-0.27419912
chr20	39713066	39713242	TOP1	287	0.045454919
chr20	39721076	39721258	TOP1	924	0.16207177
chr20	39725836	39725998	TOP1	446	0.009709177
chr20	39726831	39727003	TOP1	364	-0.51084584
chr20	39728671	39728917	TOP1	893	-0.75692024
chr20	39729816	39730036	TOP1	1680	0.15038688
chr20	39741396	39741608	TOP1	1557	-0.25538538
chr20	39742591	39742812	TOP1	1386	-0.40544605
chr20	39743971	39744112	TOP1	412	1.2844153
chr20	39744891	39745073	TOP1	1061	-0.44116689
chr20	39746781	39746957	TOP1	1211	0.67398647
chr20	39750306	39750457	TOP1	842	-0.078743699
chr20	39750616	39750835	TOP1	1532	-0.18473572
chr20	39751811	39751947	TOP1	965	-0.022252807
chr20	43052491	43052634	rs2273618	1182	-0.064474903
chr20	44756866	44756934	CD40	208	-1.6341386
chr20	44756956	44757019	CD40	266	-0.47276315
chr20	54945184	54945428	AURKA	3183	1.1781235
chr20	54945509	54945726	AURKA	2443	0.42081946
chr20	54948429	54948644	AURKA	755	0.50227106
chr20	54956454	54956642	AURKA	323	-0.45531458
chr20	54958014	54958266	AURKA	1354	0.10448174
chr20	54959269	54959414	AURKA	170	1.1408618
chr20	54961279	54961607	AURKA	2839	-0.15757373
chr20	54963154	54963268	AURKA	594	1.2619446
chr20	57415136	57415968	GNAS	9851	-0.074168457
chr20	57416366	57416962	GNAS	4188	-0.75015594
chr20	57428011	57428219	GNAS	1420	-0.44854234
chr20	57428246	57430416	GNAS	17383	-0.044918861
chr20	57464146	57464442	GNAS	1038	-1.2930362
chr20	57466391	57466458	GNAS	167	-1.7440483
chr20	57466466	57466769	GNAS	642	-2.0317026
chr20	57466776	57466943	GNAS	575	-1.1878655
chr20	57467131	57467207	GNAS	698	0.32077877
chr20	57467221	57467287	GNAS	546	-0.23593624
chr20	57470626	57470788	GNAS	674	-0.44142738
chr20	57473936	57474084	GNAS	867	-0.44466658
chr20	57478566	57478674	GNAS	1448	0.86775474
chr20	57478691	57478876	GNAS	2669	0.72044384
chr20	57480401	57480549	GNAS	934	-0.3946173
chr20	57484166	57484318	GNAS	1702	0.42048084
chr20	57484356	57484497	GNAS	2302	1.1575212
chr20	57484521	57484677	GNAS	2688	1.0153801
chr20	57484716	57484897	GNAS	2036	0.33887602
chr20	57484981	57485153	GNAS	1478	0.020871765
chr20	57485351	57485484	GNAS	1314	0.6380259
chr20	57485711	57485920	GNAS	1897	-0.025712836
chr21	19651166	19651242	TMPRSS15	81	0.12744961
chr21	19651256	19651325	TMPRSS15	110	0.48406129
chr21	36164408	36164937	RUNX1	3687	-0.58434629
chr21	36171573	36171791	RUNX1	2062	0.098437483
chr21	36193543	36193736	RUNX1	1038	2.4107831
chr21	36193743	36194035	RUNX1	2532	-0.058516609
chr21	36206683	36206922	RUNX1	1497	-0.53658492
chr21	36231743	36231893	RUNX1	2567	1.0642538
chr21	36252818	36253041	RUNX1	1267	-0.55855953
chr21	36259113	36259997	RUNX1	7601	-0.58517611
chr21	36260003	36260798	RUNX1	8550	-0.23181469
chr21	36260818	36261022	RUNX1	2053	0.22422687
chr21	36261938	36262149	RUNX1	1013	-0.73181902
chr21	36265168	36265301	RUNX1	22	-1.9124897
chr21	36421093	36421231	RUNX1	784	-0.23191601
chr21	37507428	37507577	rs8133052	783	-0.41565011
chr21	39751914	39755872	ERG	31613	1.2433513
chr21	39762864	39763003	ERG	428	0.12648093
chr21	39763534	39763671	ERG	854	-0.16923773
chr21	39764259	39764398	ERG	444	-1.4214304
chr21	39772459	39772592	ERG	846	0.35659327
chr21	39774444	39774548	ERG	555	-0.53427825
chr21	39775399	39775646	ERG	3042	0.43390707
chr21	39795309	39795523	ERG	2710	0.43112611
chr21	39817299	39817580	ERG	2735	0.019484113
chr21	39870264	39870442	ERG	638	0.75283017
chr21	39947554	39947700	ERG	1088	-0.19112982
chr21	41551039	41551107	DSCAM	64	-0.41116428
chr21	42837990	42838096	TMPRSS2	493	-0.61679859
chr21	42839635	42839847	TMPRSS2	2027	0.050008194
chr21	42840295	42840509	TMPRSS2	1947	0.049641965
chr21	42842545	42842691	TMPRSS2	861	-0.56685121
chr21	42843700	42843921	TMPRSS2	1703	-0.020842365
chr21	42845230	42845440	TMPRSS2	1563	-0.22173116
chr21	42848450	42848589	TMPRSS2	582	-0.29378045
chr21	42851075	42851239	TMPRSS2	1162	2.058763
chr21	42852375	42852561	TMPRSS2	1923	0.21783259
chr21	42860295	42860482	TMPRSS2	1553	-0.095256057
chr21	42861400	42861551	TMPRSS2	989	-0.37072276
chr21	42866260	42866532	TMPRSS2	1816	-0.46702088
chr21	42870010	42870149	TMPRSS2	225	0.065094953
chr21	42874320	42874533	TMPRSS2	3247	0.74153697
chr21	42879830	42879958	TMPRSS2	547	-0.68370309
chr21	44513179	44513377	U2AF1	1363	-0.32609419
chr21	44514544	44514702	U2AF1	1204	-0.15535168
chr21	44514734	44514905	U2AF1	1454	-0.04840174
chr21	44515519	44515657	U2AF1	1549	0.35555508
chr21	44515754	44515896	U2AF1	917	0.18850818
chr21	44520524	44520665	U2AF1	1141	0.39358239
chr21	44521434	44521564	U2AF1	1193	1.455487
chr21	44524394	44524532	U2AF1	456	0.17692283
chr21	44525554	44525698	U2AF1	115	0.62454856
chr21	44527504	44527655	U2AF1	1515	0.51770502
chr21	45094390	45094464	RRP1B	274	0.43740531
chr22	21272201	21272550	CRKL	5362	0.58061177
chr22	21288041	21288565	CRKL	5157	-0.080907972
chr22	21303976	21304152	CRKL	958	-0.47907196
chr22	22127082	22127233	MAPK1	1312	0.1188763
chr22	24129332	24129475	SMARCB1	856	-0.42921518
chr22	24133947	24134108	SMARCB1	1174	0.14520599
chr22	24135722	24135895	SMARCB1	1272	-0.29796554
chr22	24143097	24143355	SMARCB1	2365	-0.050145157
chr22	24145457	24145634	SMARCB1	1353	-0.26887675
chr22	24158932	24159153	SMARCB1	2328	0.1640954
