Chr	start	end	gene	depth	R-181105-501025-BLD-485154_BC_E18110806-2-DNA_F1811082897-14_L181108-00003-A3_20181110-C8_panel12_P181110411-2_sample20181110-nextseq-TPNB500304-log2_ND
chr17	17119670	17119857	FLCN	1008	-0.47967021
chr17	17120360	17120537	FLCN	1126	-0.51180153
chr17	17122300	17122562	FLCN	2358	-0.0061388139
chr17	17124455	17124985	FLCN	5210	-0.2777278
chr17	17125780	17126008	FLCN	2091	0.010669129
chr17	17127210	17127489	FLCN	2050	-0.25414816
chr17	17129455	17129669	FLCN	1465	-0.36846919
chr17	17131175	17131512	FLCN	2979	-0.067543058
chr17	29422283	29422412	NF1	465	-0.67739228
chr17	29482993	29483163	NF1	268	0.21305437
chr17	29485998	29486138	NF1	141	0.52198944
chr17	29490178	29490427	NF1	1464	0.11155118
chr17	29496883	29497047	NF1	168	0.98324697
chr17	29508413	29508542	NF1	112	0.71822129
chr17	29508693	29508827	NF1	123	-0.61793762
chr17	29509503	29509705	NF1	465	0.048900734
chr17	29527418	29527623	NF1	568	-0.91021264
chr17	29528033	29528198	NF1	664	-0.0071821252
chr17	29528423	29528525	NF1	91	-2.0069733
chr17	29533233	29533415	NF1	1295	0.45819331
chr17	29541458	29541631	NF1	103	-0.2010006
chr17	29545998	29546175	NF1	972	-0.51740484
chr17	29548858	29548960	NF1	97	-1.2663275
chr17	29548988	29549221	NF1	123	-0.097266239
chr17	29549243	29549709	NF1	323	-0.050168757
chr17	29549723	29549790	NF1	54	0.81786971
chr17	29550513	29550585	NF1	61	0.087125346
chr17	29552178	29552252	NF1	70	-2.7788257
chr17	29553418	29553743	NF1	2369	-0.42065968
chr17	29554243	29554349	NF1	359	-1.2020456
chr17	29554553	29554627	NF1	81	-1.7945028
chr17	29556018	29556094	NF1	218	-0.72548921
chr17	29556203	29556347	NF1	1061	-0.037594643
chr17	29556358	29556465	NF1	762	0.8457698
chr17	29556828	29556899	NF1	136	2.0219081
chr17	29557308	29557385	NF1	48	-1.720231
chr17	29557823	29557897	NF1	106	-0.88267979
chr17	29558993	29559063	NF1	55	0.43896752
chr17	29559083	29559221	NF1	251	-1.5555843
chr17	29559693	29559937	NF1	1925	0.56779368
chr17	29559998	29560250	NF1	1898	0.011827339
chr17	29562598	29562809	NF1	1566	0.71879074
chr17	29562913	29563051	NF1	730	0.30273453
chr17	29575993	29576171	NF1	1091	0.10701309
chr17	29579903	29579986	NF1	238	-1.3174273
chr17	29579998	29580062	NF1	156	2.2983413
chr17	29585333	29585543	NF1	760	-0.56610823
chr17	29586013	29586171	NF1	155	-0.6046201
chr17	29587353	29587568	NF1	660	-0.31443716
chr17	29588703	29588906	NF1	1190	0.24032019
chr17	29592318	29592387	NF1	77	-0.82876119
chr17	29652813	29653300	NF1	4025	0.2014982
chr17	29654488	29654867	NF1	3306	-0.20357744
chr17	29657288	29657527	NF1	896	-0.020409317
chr17	29661828	29662071	NF1	934	0.54009887
chr17	29663328	29663501	NF1	448	-0.74073603
chr17	29663628	29663942	NF1	1913	0.2554869
chr17	29664353	29664636	NF1	1224	-0.34352132
chr17	29664793	29664927	NF1	387	0.31373921
chr17	29665018	29665189	NF1	616	-0.63230588
chr17	29665698	29665831	NF1	48	-1.8576758
chr17	29667488	29667701	NF1	1137	-0.51342471
chr17	29669993	29670163	NF1	494	-0.035391995
chr17	29676128	29676306	NF1	526	0.59133594
chr17	29677178	29677354	NF1	416	-0.70772198
chr17	29679253	29679456	NF1	1272	-0.43878645
chr17	29683453	29683634	NF1	274	-0.66707586
chr17	29683948	29684125	NF1	907	-0.075299405
chr17	29684258	29684406	NF1	821	0.91672076
chr17	29685488	29685657	NF1	613	0.57157177
chr17	29685938	29686066	NF1	594	2.2472988
chr17	29687483	29687763	NF1	1724	0.038481471
chr17	29689263	29689408	NF1	1212	1.0373368
chr17	29694193	29694341	NF1	653	0.94896129
chr17	29700998	29701188	NF1	1534	-0.04622233
chr17	30519270	30519349	RHOT1	36	-2.3448676
chr17	30519365	30519435	RHOT1	29	-0.10284841
chr17	33427935	33428078	RAD51D	1418	0.22892414
chr17	33428185	33428414	RAD51D	2031	0.013561581
chr17	33430225	33430381	RAD51D	1591	0.39215983
chr17	33430435	33430578	RAD51D	1331	0.23574398
chr17	33433370	33433521	RAD51D	490	-1.251324
chr17	33433975	33434165	RAD51D	1333	-0.27014771
chr17	33434350	33434501	RAD51D	1274	0.19952246
chr17	33443850	33444092	RAD51D	2519	0.18478448
chr17	33445495	33445677	RAD51D	1189	-0.35464187
chr17	33446085	33446219	RAD51D	865	-0.1140185
chr17	33446520	33446655	RAD51D	1247	0.36034986
chr17	34161672	34161744	TAF15	224	-0.65514735
chr17	37618293	37619394	CDK12	9849	-0.42622574
chr17	37627108	37628045	CDK12	6142	-0.6219504
chr17	37646783	37646995	CDK12	999	-0.76445072
chr17	37648978	37649156	CDK12	941	0.61979778
chr17	37650753	37650966	CDK12	1057	0.10576633
chr17	37657478	37657722	CDK12	765	0.68493546
chr17	37665908	37666055	CDK12	606	1.0038961
chr17	37667758	37667900	CDK12	1029	0.38490476
chr17	37671948	37672090	CDK12	329	-0.95141205
chr17	37673663	37673848	CDK12	2027	0.64688074
chr17	37676183	37676367	CDK12	1358	-0.11909886
chr17	37680903	37681180	CDK12	2204	-0.20432544
chr17	37682083	37682578	CDK12	3520	-0.76340043
chr17	37686793	37687624	CDK12	6251	-0.69238688
chr17	37855748	37855895	ERBB2	782	-0.36160519
chr17	37856228	37856574	ERBB2	1706	-0.63773897
chr17	37863208	37863423	ERBB2	1675	-0.060238356
chr17	37864543	37864824	ERBB2	2234	-0.19446014
chr17	37865538	37865722	ERBB2	1394	-0.14317085
chr17	37866018	37866165	ERBB2	1042	-0.14222563
chr17	37866313	37866492	ERBB2	1478	0.104704
chr17	37866558	37866775	ERBB2	2218	0.21508223
chr17	37868148	37868333	ERBB2	1674	0.14906797
chr17	37868553	37868732	ERBB2	1967	0.35023458
chr17	37871498	37871656	ERBB2	1143	-0.053875226
chr17	37871673	37871809	ERBB2	1088	-0.079186541
chr17	37871958	37872207	ERBB2	1890	-0.12568395
chr17	37872518	37872706	ERBB2	1427	0.068298195
chr17	37872733	37872878	ERBB2	1335	0.30450577
chr17	37873548	37873757	ERBB2	1004	-0.86250299
chr17	37875983	37876128	ERBB2	1459	0.35231912
chr17	37879548	37879721	ERBB2	1417	0.007259619
chr17	37879768	37879938	ERBB2	1215	-0.077498155
chr17	37880143	37880277	ERBB2	1059	-0.0048310573
chr17	37880943	37881204	ERBB2	2362	0.016513889
chr17	37881268	37881488	ERBB2	2181	0.17246228
chr17	37881538	37881678	ERBB2	1051	-0.10615199
chr17	37881938	37882156	ERBB2	1745	-0.11917971
chr17	37882788	37882929	ERBB2	1629	0.53153558
chr17	37883043	37883300	ERBB2	2205	0.00069534372
chr17	37883518	37883838	ERBB2	2072	-0.52380412
chr17	37883913	37884334	ERBB2	3924	-0.16621328
chr17	38487448	38487686	RARA	1896	0.0048919595
chr17	38497613	38497903	RARA	1305	-0.76580176
chr17	38498248	38499151	RARA	6322	-0.38385461
chr17	38504533	38504751	RARA	1746	-0.13860937
chr17	38506003	38506191	RARA	1097	-0.50219442
chr17	38508128	38508338	RARA	1574	-0.23174881
chr17	38508383	38508773	RARA	3928	-0.042582456
chr17	38510518	38510780	RARA	1531	-0.51246616
chr17	38511493	38511706	RARA	1247	-0.46028539
chr17	38512238	38512513	RARA	1357	-0.46368129
chr17	40467729	40468221	STAT3	4562	-0.33201836
chr17	40468514	40468941	STAT3	2600	-0.54781987
chr17	40469139	40469280	STAT3	900	-0.25990115
chr17	40474264	40474548	STAT3	2424	-0.034528286
chr17	40474999	40475172	STAT3	2039	0.4287936
chr17	40475254	40475394	STAT3	1465	0.35096509
chr17	40475539	40475677	STAT3	925	0.38291489
chr17	40476704	40476868	STAT3	2605	0.97714609
chr17	40476954	40477105	STAT3	1253	0.074044634
chr17	40478104	40478241	STAT3	1094	-0.12057412
chr17	40481374	40481523	STAT3	2113	0.79582318
chr17	40481544	40481678	STAT3	2704	1.4808642
chr17	40481699	40481840	STAT3	1612	0.58011203
chr17	40483444	40483549	STAT3	87	-0.41139666
chr17	40485654	40485816	STAT3	1067	-0.26892598
chr17	40485879	40486100	STAT3	2375	0.85973894
chr17	40489424	40489634	STAT3	1730	-0.20522654
chr17	40489754	40489903	STAT3	1281	0.074412104
chr17	40490714	40490848	STAT3	219	0.46240519
chr17	40491294	40491452	STAT3	962	-0.3627367
chr17	40497544	40497691	STAT3	1237	0.050505594
chr17	40498564	40498773	STAT3	1260	-0.32985099
chr17	40500374	40500593	STAT3	1647	-0.26004864
chr17	40540269	40540593	STAT3	1846	-0.40248662
chr17	41197661	41197860	BRCA1	1340	-0.30194019
chr17	41199606	41199762	BRCA1	1219	-0.10583999
chr17	41201091	41201240	BRCA1	1049	0.16742251
chr17	41203026	41203181	BRCA1	1059	-0.26086238
chr17	41209036	41209182	BRCA1	1591	0.62304729
chr17	41215291	41215440	BRCA1	530	1.433341
chr17	41215856	41215992	BRCA1	398	-0.17419333
chr17	41219586	41219730	BRCA1	695	1.7119864
chr17	41222911	41223267	BRCA1	2440	-0.47755079
chr17	41226326	41226576	BRCA1	1705	-0.17918813
chr17	41228476	41228649	BRCA1	310	-0.92908641
chr17	41234391	41234614	BRCA1	1623	-0.099324444
chr17	41242946	41243088	BRCA1	895	0.040538406
chr17	41243426	41246890	BRCA1	26462	1.7357911
chr17	41247826	41247963	BRCA1	881	0.34988206
chr17	41249211	41249339	BRCA1	154	0.096562504
chr17	41251766	41251934	BRCA1	1524	0.86530975
chr17	41256116	41256284	BRCA1	651	0.96910214
chr17	41256846	41256988	BRCA1	335	-0.20445365
chr17	41258431	41258568	BRCA1	119	-0.72501172
chr17	41267696	41267826	BRCA1	207	-1.378374
chr17	41275996	41276145	BRCA1	79	-1.7775383
chr17	45754093	45754174	KPNB1	267	-0.80503734
chr17	45754188	45754260	KPNB1	381	1.0963226
chr17	47677708	47677921	SPOP	1469	-0.4392172
chr17	47679198	47679417	SPOP	1698	-0.2113892
chr17	47684588	47684761	SPOP	927	0.54171096
chr17	47685183	47685332	SPOP	482	-0.28197802
chr17	47688613	47688860	SPOP	1822	-0.20186963
chr17	47696318	47696485	SPOP	1354	0.054701903
chr17	47696563	47696770	SPOP	1348	0.43565552
chr17	47699283	47699453	SPOP	601	0.21989752
chr17	47700058	47700198	SPOP	1132	-0.060801371
chr17	56432254	56432390	RNF43	1333	0.21381168
chr17	56434794	56436028	RNF43	11140	-0.40383958
chr17	56436039	56436203	RNF43	1522	0.26192493
chr17	56437479	56437622	RNF43	889	-0.40395637
chr17	56438109	56438330	RNF43	960	-0.93061392
chr17	56439879	56440033	RNF43	721	-0.66289363
chr17	56440614	56440789	RNF43	2251	0.60107743
chr17	56440849	56440997	RNF43	1244	0.13037363
chr17	56448244	56448429	RNF43	912	-0.72444786
chr17	56492664	56492990	RNF43	2104	-0.62203925
chr17	56769979	56770183	RAD51C	2009	0.2408137
chr17	56772269	56772759	RAD51C	1029	0.12087288
chr17	56774024	56774236	RAD51C	1763	0.56747718
chr17	56780529	56780710	RAD51C	262	-0.40381982
chr17	56787194	56787366	RAD51C	670	0.28819753
chr17	56798069	56798202	RAD51C	424	2.1393594
chr17	56801359	56801491	RAD51C	478	-0.27368228
chr17	56809804	56809950	RAD51C	218	-0.57050578
chr17	56811469	56811610	RAD51C	565	-0.41802208
chr17	59760635	59761396	BRIP1	2958	0.70974546
chr17	59761415	59761516	BRIP1	906	1.8090283
chr17	59763165	59763548	BRIP1	1461	0.2026914
chr17	59770760	59770894	BRIP1	156	-1.1889601
chr17	59793290	59793424	BRIP1	261	-1.2695045
chr17	59820350	59820520	BRIP1	609	-0.33257013
chr17	59821765	59821968	BRIP1	427	-0.45011984
chr17	59853740	59853946	BRIP1	751	-0.58328466
chr17	59857610	59857783	BRIP1	341	0.47950064
chr17	59858175	59858387	BRIP1	884	1.02936
chr17	59861605	59861810	BRIP1	239	0.47208512
chr17	59870930	59871104	BRIP1	184	-0.22823203
chr17	59876425	59876676	BRIP1	1053	0.091942658
chr17	59878580	59878876	BRIP1	1121	0.16252653
chr17	59885800	59886144	BRIP1	1810	-0.29105809
chr17	59924435	59924607	BRIP1	487	0.5117464
chr17	59926455	59926634	BRIP1	394	0.044051691
chr17	59934390	59934603	BRIP1	1199	0.54346544
chr17	59937130	59937305	BRIP1	457	-0.057988842
chr17	59938780	59938917	BRIP1	185	-0.28215678
chr17	62006550	62006711	CD79B	1522	0.29156185
chr17	62006735	62006883	CD79B	1264	0.19872385
chr17	62007105	62007279	CD79B	1268	-0.23813472
chr17	62007410	62007761	CD79B	3954	0.19567582
chr17	62008645	62008786	CD79B	1281	0.29356452
chr17	62009505	62009659	CD79B	787	-0.50289324
chr17	63010350	63010973	GNA13	6191	0.59841629
chr17	63014313	63014461	GNA13	98	-0.5897786
chr17	63049598	63049849	GNA13	2352	0.117395
chr17	63051688	63051924	GNA13	2288	0.16136971
chr17	63052403	63052716	GNA13	3121	0.17403295
chr17	66511515	66511755	PRKAR1A	1216	-0.78338564
chr17	66518875	66519084	PRKAR1A	1328	-0.50851878
chr17	66519840	66519978	PRKAR1A	447	0.16082629
chr17	66520110	66520252	PRKAR1A	1104	0.14014242
chr17	66520995	66521153	PRKAR1A	156	0.8159831
chr17	66521860	66522089	PRKAR1A	996	-0.42982172
chr17	66523970	66524078	PRKAR1A	271	0.60409967
chr17	66524985	66525152	PRKAR1A	1147	0.4056935
chr17	66526030	66526163	PRKAR1A	1288	1.2725101
chr17	66526385	66527169	PRKAR1A	6757	0.43204889
chr17	66527175	66527839	PRKAR1A	4496	0.63709661
chr17	66527865	66527960	PRKAR1A	340	2.9357619
chr17	66527965	66529595	PRKAR1A	2782	0.68651177
chr17	66547170	66547305	PRKAR1A	1087	-0.063136691
chr17	66918255	66918324	ABCA8	8	-1.9823913
chr17	68175134	68175204	KCNJ2	60	-0.49778933
chr17	70117508	70117990	SOX9	2528	-0.67611945
chr17	70118838	70119152	SOX9	1764	-0.4243862
chr17	70119648	70120568	SOX9	7023	-0.29942433
chr17	73204548	73204614	NUP85	66	1.080659
chr17	78519398	78519613	RPTOR	1446	-0.46624477
chr17	78599468	78599607	RPTOR	1724	0.63064554
chr17	78617488	78617634	RPTOR	1122	0.014705781
chr17	78681618	78681826	RPTOR	1467	-0.34196578
chr17	78682688	78682925	RPTOR	2206	0.10739332
chr17	78704328	78704548	RPTOR	1743	-0.19985445
chr17	78717053	78717244	RPTOR	901	-0.84808207
chr17	78727778	78727994	RPTOR	1829	-0.041704743
chr17	78747598	78748169	RPTOR	7026	0.017742459
chr17	78765198	78765353	RPTOR	1461	0.50002582
chr17	78795968	78796115	RPTOR	1074	-0.020670876
chr17	78796853	78797065	RPTOR	1889	-0.085765442
chr17	78811678	78811828	RPTOR	1036	-0.12165924
chr17	78820238	78820389	RPTOR	1078	-0.036338423
chr17	78829223	78829368	RPTOR	1529	0.35873855
chr17	78831558	78831739	RPTOR	1451	0.0843485
chr17	78854173	78854311	RPTOR	1104	0.028775112
chr17	78857178	78857314	RPTOR	1500	0.49998407
chr17	78857553	78857805	RPTOR	1750	-0.26090573
chr17	78858783	78858987	RPTOR	1694	0.33956824
chr17	78865493	78865672	RPTOR	1454	-0.12753366
chr17	78866498	78866707	RPTOR	1915	0
chr17	78867478	78867690	RPTOR	1899	0.15897487
chr17	78882588	78882758	RPTOR	1366	-0.06807538
chr17	78896488	78896635	RPTOR	664	-0.44752474
chr17	78897258	78897515	RPTOR	2308	0.079276361
chr17	78899138	78899316	RPTOR	2055	0.46544378
chr17	78914268	78914407	RPTOR	906	-0.35353779
chr17	78919433	78919618	RPTOR	1277	-0.26634834
chr17	78921003	78921181	RPTOR	1639	0.090684838
chr17	78923218	78923352	RPTOR	970	-0.14075657
chr17	78931393	78931568	RPTOR	1291	-0.13272321
chr17	78933848	78934026	RPTOR	1660	0.14899353
chr17	78935163	78935310	RPTOR	1139	0.089533501
chr17	78936238	78936408	RPTOR	1614	0.25097602
chr17	78936703	78936874	RPTOR	779	-0.78498946
chr17	78938023	78938157	RPTOR	866	-0.22152591
chr18	673370	673449	rs151264360	266	-0.26580008
chr18	673450	673527	rs151264360	291	1.2616721
chr18	21534380	21534449	LAMA3	80	0.62681871
chr18	23612291	23612427	SS18_fus	1085	0.12452534
chr18	45368169	45368343	SMAD2	781	-0.32194555
chr18	45371689	45371889	SMAD2	720	0.047724062
chr18	45371999	45372180	SMAD2	598	-0.74903759
chr18	45374824	45375066	SMAD2	1446	0.49280685
chr18	45377589	45377739	SMAD2	45	-2.2123954
chr18	45391394	45391540	SMAD2	275	-0.032700509
chr18	45394659	45394837	SMAD2	586	-0.79241276
chr18	45395589	45395828	SMAD2	636	-0.98491824
chr18	45396809	45396957	SMAD2	519	-0.40280989
chr18	45422869	45423217	SMAD2	2950	-0.12046695
chr18	48573394	48573701	SMAD4	710	0.067445983
chr18	48575029	48575253	SMAD4	1111	0.34606441
chr18	48575604	48575742	SMAD4	123	0.46201279
chr18	48581129	48581385	SMAD4	1566	-0.28862459
chr18	48584464	48584640	SMAD4	1822	0.3737671
chr18	48584679	48584858	SMAD4	2411	0.66300934
chr18	48586189	48586326	SMAD4	283	0.7617764
chr18	48591759	48592011	SMAD4	1683	0.23079831
chr18	48593364	48593571	SMAD4	1126	-0.12023766
chr18	48602979	48603166	SMAD4	625	-1.2959037
chr18	48603654	48603824	SMAD4	1234	0.48845249
chr18	48604604	48604852	SMAD4	2531	0.23083378
chr18	56363495	56363564	MALT1	56	0.76173558
chr18	56363585	56363654	MALT1	66	-1.0449618
chr18	60969569	60970087	BCL2	2200	0.052285593
chr18	60984739	60986316	BCL2	16334	-0.11452226
chr18	77108170	77108245	ATP9B	239	-1.1813765
chr19	1206890	1207229	STK11	2433	-0.34638867
chr19	1218385	1218525	STK11	876	-0.38582591
chr19	1219295	1219431	STK11	999	-0.0099782226
chr19	1220350	1220519	STK11	1439	0.15609874
chr19	1220550	1220724	STK11	1597	0.46436519
chr19	1221180	1221361	STK11	1279	-0.23482976
chr19	1221905	1222046	STK11	746	-0.23723453
chr19	1222960	1223204	STK11	2146	0.13654958
chr19	1223610	1225262	STK11	11401	-0.45516664
chr19	1225555	1226679	STK11	7365	-0.57332426
chr19	1227565	1228027	STK11	3099	-0.3098845
chr19	2164140	2164291	DOT1L	885	-0.044175221
chr19	2180660	2180813	DOT1L	935	-0.39289425
chr19	2185810	2185955	DOT1L	1112	0.095961795
chr19	2189690	2189830	DOT1L	706	-0.66976422
chr19	2190975	2191264	DOT1L	2528	-0.036335689
chr19	2193655	2193804	DOT1L	1142	-0.0099441055
chr19	2194470	2194610	DOT1L	1208	-0.0041857551
chr19	2199835	2199973	DOT1L	682	-0.58263117
chr19	2202655	2202811	DOT1L	1620	0.36448531
chr19	2206690	2206831	DOT1L	1295	0.51415961
chr19	2207550	2207686	DOT1L	1270	0.31435368
chr19	2208870	2209019	DOT1L	1149	1.3199872
chr19	2210365	2210542	DOT1L	868	-0.461012
chr19	2210590	2210874	DOT1L	2216	-0.1502938
chr19	2211065	2211249	DOT1L	1048	-0.16898073
chr19	2211715	2211855	DOT1L	894	-0.33832819
chr19	2213505	2213661	DOT1L	1035	-0.22785544
chr19	2213825	2214009	DOT1L	732	-0.86887607
chr19	2214440	2214635	DOT1L	874	-0.77720833
chr19	2216255	2216780	DOT1L	3617	-0.55819857
chr19	2216925	2217102	DOT1L	1028	-0.4396424
chr19	2217735	2217955	DOT1L	1479	-0.061394548
chr19	2220085	2220252	DOT1L	1273	0.072260563
chr19	2221950	2222571	DOT1L	4913	-0.17306832
chr19	2223245	2223500	DOT1L	1658	-0.40300689
chr19	2225340	2225477	DOT1L	1001	1.0352497
chr19	2226160	2227140	DOT1L	7633	-0.23267804
chr19	2227700	2229814	DOT1L	19935	0.3468276
chr19	3094620	3094802	GNA11	922	-0.34261658
chr19	3110125	3110366	GNA11	1085	-0.83233589
chr19	3113305	3113513	GNA11	1213	-0.49260769
chr19	3114915	3115090	GNA11	1913	0.50197916
chr19	3118900	3119070	GNA11	1511	0.13215707
chr19	3119175	3119384	GNA11	1737	-0.066437847
chr19	3120965	3121207	GNA11	1686	-0.22156596
chr19	4090571	4090737	MAP2K2	1179	-0.023607943
chr19	4094401	4094543	MAP2K2	676	-0.5874982
chr19	4095341	4095471	MAP2K2	933	0.01104223
chr19	4097246	4097392	MAP2K2	445	-1.4301532
chr19	4099176	4099456	MAP2K2	1575	-0.38551903
chr19	4100981	4101321	MAP2K2	2177	-0.41461045
chr19	4102331	4102478	MAP2K2	1185	0.16169312
chr19	4102791	4103243	MAP2K2	2786	-0.43889084
chr19	4110481	4110687	MAP2K2	1375	-0.31108654
chr19	4117391	4117663	MAP2K2	2769	0.26098205
chr19	4123751	4123885	MAP2K2	488	-0.76158086
chr19	10597293	10597511	KEAP1	2100	0.06880506
chr19	10599833	10600090	KEAP1	1659	-0.49689629
chr19	10600298	10600551	KEAP1	2481	0.10115647
chr19	10602228	10602960	KEAP1	6420	-0.30705009
chr19	10610048	10610751	KEAP1	5671	-0.50822418
chr19	11094804	11095089	SMARCA4	1663	-0.32874652
chr19	11095924	11096130	SMARCA4	1103	-0.65795677
chr19	11096834	11097296	SMARCA4	3717	-0.090508674
chr19	11097554	11097706	SMARCA4	907	-0.23178033
chr19	11098314	11098493	SMARCA4	887	-0.42578986
chr19	11098519	11098618	SMARCA4	558	0.036658471
chr19	11099959	11100153	SMARCA4	1473	-0.1222151
chr19	11101804	11102020	SMARCA4	1109	-0.64313128
chr19	11105479	11105693	SMARCA4	1324	-0.59851392
chr19	11106859	11107037	SMARCA4	1174	-0.35163117
chr19	11107114	11107264	SMARCA4	889	-0.36427388
chr19	11113674	11113859	SMARCA4	1151	-0.37919099
chr19	11113969	11114107	SMARCA4	1148	0.2626026
chr19	11118584	11118723	SMARCA4	1028	-0.065666116
chr19	11121024	11121241	SMARCA4	2472	0.37191327
chr19	11123589	11123811	SMARCA4	1913	-0.050256624
chr19	11129584	11129724	SMARCA4	1362	0.19241366
chr19	11130244	11130416	SMARCA4	1189	-0.32425754
chr19	11132374	11132650	SMARCA4	2049	-0.2258548
chr19	11134169	11134342	SMARCA4	1231	-0.23818599
chr19	11134979	11135156	SMARCA4	985	-0.59347544
chr19	11136069	11136213	SMARCA4	712	-0.64501765
chr19	11136924	11137058	SMARCA4	1374	0.44215974
chr19	11138434	11138652	SMARCA4	2099	0.09131734
chr19	11141379	11141588	SMARCA4	1649	-0.11514068
chr19	11143934	11144222	SMARCA4	1872	-0.40991801
chr19	11144409	11144550	SMARCA4	530	-0.96897186
chr19	11144764	11144904	SMARCA4	866	-0.41661917
chr19	11145564	11145705	SMARCA4	891	0.0095947996
chr19	11145724	11145837	SMARCA4	820	0.0015242941
chr19	11150109	11150245	SMARCA4	748	-0.47247483
chr19	11151949	11152262	SMARCA4	2117	-0.47574197
chr19	11168904	11169077	SMARCA4	1199	-0.27374492
chr19	11169439	11169576	SMARCA4	754	-0.5170876
chr19	11170404	11170511	SMARCA4	949	0.13238724
chr19	11170519	11170587	SMARCA4	789	0.80938138
chr19	11170694	11170868	SMARCA4	1070	-0.34338247
chr19	11172399	11172541	SMARCA4	1044	-0.0073318591
chr19	11258514	11258586	SPC24	230	-0.47353686
chr19	11258599	11258671	SPC24	262	-0.99822898
chr19	13049454	13049597	CALR	1009	0.13913005
chr19	13049924	13050058	CALR	989	-0.12017556
chr19	13050209	13050463	CALR	3030	0.32772367
chr19	13050834	13050977	CALR	1214	0.0072401926
chr19	13051034	13051275	CALR	3483	0.61508308
chr19	13051329	13051496	CALR	2329	0.84343833
chr19	13051524	13051737	CALR	2892	0.5868415
chr19	13054314	13054459	CALR	1434	0.26520122
chr19	13054504	13054763	CALR	2460	0.034406649
chr19	15271439	15272541	NOTCH3	5123	-0.94414191
chr19	15273249	15273386	NOTCH3	1188	0.039393438
chr19	15276144	15276371	NOTCH3	1470	-0.44923071
chr19	15276564	15276932	NOTCH3	3189	-0.1977336
chr19	15278034	15278256	NOTCH3	1776	-0.10892374
chr19	15280859	15281001	NOTCH3	1144	0.08605576
chr19	15281119	15281400	NOTCH3	2450	0.20498938
chr19	15281459	15281678	NOTCH3	864	-1.0330969
chr19	15284844	15285232	NOTCH3	2304	-0.45596544
chr19	15288304	15288931	NOTCH3	2283	-1.2991602
chr19	15289604	15289789	NOTCH3	1512	0.11746714
chr19	15289814	15290127	NOTCH3	2818	0.040822044
chr19	15290149	15290325	NOTCH3	1485	0.05049274
chr19	15290849	15291103	NOTCH3	1689	-0.32453284
chr19	15291469	15291676	NOTCH3	1411	-0.23586669
chr19	15291749	15291995	NOTCH3	1490	-0.23177104
chr19	15292364	15292637	NOTCH3	2855	0.5888091
chr19	15295084	15295298	NOTCH3	1229	-0.57320602
chr19	15295689	15295867	NOTCH3	376	-1.8952773
